FundamentalFrequency,HarmonicstoNoiseRatio,PulsesPerSec,jitter_local,jitter_local-absolute,jitter_rap,jitter_ppq5,jitter_ddp,filename,id_machine,machine_type,label
220.8333333333333,1.1724798070106375,73.0,0.11442419893030599,0.0005799440727761839,0.056125767636457026,0.0692747912102471,0.16837730290937108,../../../dataset/mimii/fan/id_04/normal/00000275.wav,id_04,fan,normal
220.8333333333333,1.3059927514512952,90.0,0.11275044347734481,0.000532006860363027,0.05926532841732032,0.06416514806914962,0.17779598525196097,../../../dataset/mimii/fan/id_04/normal/00000879.wav,id_04,fan,normal
217.80821917808217,1.3136931918366765,115.9,0.10966658106576327,0.0005667320335564218,0.054637599472565704,0.06424497226301362,0.16391279841769713,../../../dataset/mimii/fan/id_04/normal/00000123.wav,id_04,fan,normal
217.80821917808217,1.180568565282827,98.2,0.11620600551660205,0.00059955264682406,0.058385252601215985,0.06471844512731545,0.17515575780364795,../../../dataset/mimii/fan/id_04/normal/00000260.wav,id_04,fan,normal
214.86486486486484,1.1583779473417606,71.5,0.10881397811280195,0.0005608439761846999,0.055090254237533644,0.059196438469732264,0.16527076271260094,../../../dataset/mimii/fan/id_04/normal/00000863.wav,id_04,fan,normal
223.94366197183095,1.3699596499827362,139.5,0.11437548322787347,0.000539007530603141,0.05819145195315304,0.06154963798512193,0.17457435585945913,../../../dataset/mimii/fan/id_04/normal/00000250.wav,id_04,fan,normal
223.94366197183095,1.449162978890539,172.5,0.11132342503452938,0.0004654091695085333,0.058072171165209185,0.06623483956096025,0.17421651349562756,../../../dataset/mimii/fan/id_04/normal/00000071.wav,id_04,fan,normal
220.8333333333333,1.1539680260485323,87.4,0.10243308421480622,0.0004787964693207585,0.04913036961302907,0.05708411274868429,0.1473911088390872,../../../dataset/mimii/fan/id_04/normal/00000648.wav,id_04,fan,normal
84.12698412698411,1.157961336429968,62.5,0.11048728933873841,0.0006808760913120495,0.05430906210119445,0.0534751858680024,0.16292718630358333,../../../dataset/mimii/fan/id_04/normal/00000104.wav,id_04,fan,normal
217.80821917808217,1.4246288813328316,144.2,0.10901518407438072,0.000512188894811582,0.05718236837331289,0.06389691211243562,0.17154710511993868,../../../dataset/mimii/fan/id_04/normal/00000533.wav,id_04,fan,normal
211.99999999999997,1.091366142969262,73.8,0.12386309319996831,0.0005862445361401413,0.0596801408554062,0.06231320551301575,0.1790404225662186,../../../dataset/mimii/fan/id_04/normal/00000457.wav,id_04,fan,normal
149.99999999999997,1.355589871796913,95.1,0.11350311785266351,0.0006445160332942052,0.0561884788439817,0.060677397278063615,0.16856543653194508,../../../dataset/mimii/fan/id_04/normal/00000355.wav,id_04,fan,normal
217.80821917808217,1.2698672932249435,81.6,0.1172304199773048,0.0005868204203604653,0.05951056365988884,0.058831451162964614,0.17853169097966654,../../../dataset/mimii/fan/id_04/normal/00000490.wav,id_04,fan,normal
112.36889421636198,1.4453557317942414,69.8,0.1172927940916762,0.0006944910458976487,0.055699304666875074,0.059556276794152596,0.16709791400062524,../../../dataset/mimii/fan/id_04/normal/00000814.wav,id_04,fan,normal
223.94366197183095,1.4882786476860452,131.7,0.10695284312584637,0.0004943310363024123,0.053852927593056835,0.05977016630641157,0.16155878277917052,../../../dataset/mimii/fan/id_04/normal/00000143.wav,id_04,fan,normal
121.3740458015267,1.3174398668364558,63.8,0.1208328774692176,0.0006678429232054679,0.05846590828267175,0.05924352100090564,0.17539772484801525,../../../dataset/mimii/fan/id_04/normal/00000661.wav,id_04,fan,normal
90.34090909090908,1.1445930604232613,58.2,0.11618352246240983,0.0007024517890557523,0.05832140606422565,0.05497193049062391,0.17496421819267696,../../../dataset/mimii/fan/id_04/normal/00000251.wav,id_04,fan,normal
227.1428571428571,1.4120930018618578,128.0,0.1060942063353342,0.0004279011168492849,0.0535875655707603,0.06148667405172457,0.16076269671228088,../../../dataset/mimii/fan/id_04/normal/00000599.wav,id_04,fan,normal
220.8333333333333,1.1486036238717272,147.3,0.11239562702905194,0.0005001118462097784,0.05727282404120568,0.06823373980485344,0.17181847212361703,../../../dataset/mimii/fan/id_04/normal/00000213.wav,id_04,fan,normal
220.8333333333333,1.3877349068795402,120.5,0.1121387562252972,0.0005133261340080109,0.05830381015810445,0.06688098778968599,0.17491143047431335,../../../dataset/mimii/fan/id_04/normal/00000395.wav,id_04,fan,normal
227.1428571428571,1.5520113838883138,136.8,0.10728124527913174,0.00043536693593541036,0.05590980349080868,0.06482302507188215,0.16772941047242604,../../../dataset/mimii/fan/id_04/normal/00000534.wav,id_04,fan,normal
120.48220436280135,1.2984558207183396,65.2,0.11333058168828264,0.0006444142229510886,0.053068431260936196,0.0544118706753451,0.1592052937828086,../../../dataset/mimii/fan/id_04/normal/00000759.wav,id_04,fan,normal
220.8333333333333,1.4052461378532948,111.0,0.11464567485409219,0.0005465101193813373,0.05629926985553127,0.06476537000375081,0.1688978095665938,../../../dataset/mimii/fan/id_04/normal/00000349.wav,id_04,fan,normal
223.94366197183095,1.4502804811200938,166.9,0.11095236709331938,0.0004919708865461552,0.056921304999022614,0.06556621497417722,0.17076391499706783,../../../dataset/mimii/fan/id_04/normal/00000404.wav,id_04,fan,normal
223.94366197183095,1.5621783928167647,178.5,0.10878220291615083,0.0004772077027558649,0.0560647375982776,0.06474771083163856,0.1681942127948328,../../../dataset/mimii/fan/id_04/normal/00000585.wav,id_04,fan,normal
214.86486486486484,1.270993288464688,71.6,0.11548729849432765,0.0006097014959511311,0.05707796074192081,0.062143989079505024,0.1712338822257624,../../../dataset/mimii/fan/id_04/normal/00001004.wav,id_04,fan,normal
223.94366197183095,1.4313556407319161,116.0,0.11289672435118314,0.0005240236111410196,0.05728136115962184,0.0634810898032248,0.1718440834788655,../../../dataset/mimii/fan/id_04/normal/00000252.wav,id_04,fan,normal
227.1428571428571,1.0973387493972346,93.3,0.10906935067848736,0.0004153303305368592,0.05553417459231874,0.06865985219133809,0.16660252377695622,../../../dataset/mimii/fan/id_04/normal/00000955.wav,id_04,fan,normal
211.99999999999997,1.4245284134368223,79.5,0.11365666828760612,0.0005703957745031657,0.05464651599789126,0.05681098229007078,0.16393954799367377,../../../dataset/mimii/fan/id_04/normal/00000829.wav,id_04,fan,normal
217.80821917808217,1.246892020031554,70.8,0.12155673334130151,0.0006041265408123797,0.05753942401433545,0.06183748386344133,0.17261827204300634,../../../dataset/mimii/fan/id_04/normal/00000947.wav,id_04,fan,normal
209.21052631578942,1.4318277521580547,113.2,0.11144922745689624,0.0005685003914057676,0.054293704198909644,0.06090089144619654,0.16288111259672894,../../../dataset/mimii/fan/id_04/normal/00000650.wav,id_04,fan,normal
223.94366197183095,1.558400510008657,136.8,0.10273497511697428,0.00047194782306539217,0.05305069715561522,0.059608451930936876,0.15915209146684567,../../../dataset/mimii/fan/id_04/normal/00000681.wav,id_04,fan,normal
119.60972850678732,1.0576960502534043,63.2,0.1144439431372402,0.0006672161490462692,0.05389564060964473,0.06389798027853719,0.16168692182893418,../../../dataset/mimii/fan/id_04/normal/00000712.wav,id_04,fan,normal
223.94366197183095,1.1963986214541982,127.0,0.11185655145420145,0.0005114132835206481,0.05669045766173347,0.06810761712916853,0.17007137298520042,../../../dataset/mimii/fan/id_04/normal/00000271.wav,id_04,fan,normal
214.86486486486484,1.185581646388544,68.6,0.11304979782503986,0.000563900361400058,0.05540526364138652,0.06015625575824906,0.16621579092415956,../../../dataset/mimii/fan/id_04/normal/00000946.wav,id_04,fan,normal
223.94366197183095,1.1413838138198886,123.8,0.11217741821051795,0.0005126601834915151,0.058553585704713404,0.06636435012684645,0.1756607571141402,../../../dataset/mimii/fan/id_04/normal/00001014.wav,id_04,fan,normal
