F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15954936,0.49718532,0.1359779,0.14324684,0.15212677,0.01614888,2.530402,2.593894,1.1349621,0.75522304,0.024160089,1.1184102,10.974207,0.45071054,6.645959,0.49135527,-9.326283,-0.35749793,0.20793605,19.695023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.164836,17.494196,0.015215976,0.005530854,0.024203172,0.8008008,0.0,0.0,0.0,9.929999,0.0,-44.774906,../../../dataset/mimii/valve/id_02/abnormal/00000000.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16394985,0.53876686,0.13413832,0.14279668,0.15634969,0.022211373,2.941597,3.3917274,1.3420618,1.0535043,0.024432288,1.2125226,10.638803,0.48753524,5.151731,0.67593586,-7.0789332,-0.57762885,2.121592,1.6041988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9410236,14.85658,0.00523493,0.0046087243,0.02450174,1.001001,0.0,0.0,0.0,9.929999,0.0,-44.246365,../../../dataset/mimii/valve/id_02/abnormal/00000001.wav
29.863724,0.00096385163,29.829773,29.877628,29.886566,0.056793213,1.6234875,0.0,2.5084178,0.0,0.14707851,0.5588543,0.122446135,0.12929359,0.13839604,0.015949905,1.783287,1.3383989,1.2782032,0.67767704,0.022583123,1.1588486,10.78113,0.45837292,12.012245,0.27284232,-0.36164853,-11.247637,2.619795,1.5658518,0.01578936,0.2870779,0.86350906,0.1706171,4.29589,0.08978029,4.2235904,1.0261617,15.044021,0.16014346,597.3511,0.13341463,1316.7776,0.035491843,-199.45317,-0.07557687,1617.3317,0.06525178,1188.1007,0.039925504,-199.52971,-0.07204128,2515.0176,0.04637587,1141.2357,0.053877648,-199.58974,-0.069034435,-12.609581,-0.115758926,23.184196,0.057014827,0.010113332,1.7147979,-0.002272907,-1.4678818,0.020765599,0.2498868,15.40452,0.07872504,11.190093,0.29116976,-5.26927,-0.4772889,-3.0308807,-0.77492195,-9.668091,18.894287,-0.0036415423,0.005368572,0.022637464,0.8008008,0.20120725,0.03,0.01,3.2766664,2.5160065,-44.360504,../../../dataset/mimii/valve/id_02/abnormal/00000002.wav
13.549195,0.0058294833,13.494144,13.542097,13.601406,0.10726166,0.0,0.0,-0.035069704,0.0,0.1457411,0.58829653,0.10918221,0.12076656,0.15827298,0.049090773,2.6276126,1.8813562,1.166414,0.8384037,0.025491139,1.0728587,14.608093,0.4671257,-0.5896977,-9.115086,6.018629,0.8499803,6.011947,0.66012484,0.012015996,0.0,0.9651154,0.5499609,-1.1432741,-0.70781124,56.07742,0.5627895,13.390426,0.07111279,637.6364,0.09442854,1527.3307,0.06379223,-200.2706,-0.05043847,1536.5856,0.06624119,1266.1289,0.05963099,-200.28998,-0.049108442,2502.5564,0.02963171,930.44867,0.034924407,-200.31535,-0.047411773,-11.242872,-0.1685022,23.973783,0.075474195,-0.016317494,-0.13911863,0.020650271,0.10742769,0.018223189,0.032368213,21.366215,0.01385741,0.13844377,10.541422,10.147999,0.12747137,8.448463,0.16186926,-6.9358597,16.76258,-0.006646929,0.013504623,0.02559479,0.9009009,0.100603625,0.03,0.0,4.94,2.28,-44.689777,../../../dataset/mimii/valve/id_02/abnormal/00000003.wav
50.69661,0.0002050058,50.68772,50.69844,50.70623,0.018508911,0.0,0.0,-0.0063381195,0.0,0.15688574,0.5611811,0.1282761,0.13594736,0.14775358,0.019477487,2.7722921,2.8426554,1.0884825,0.7192706,0.024640257,1.0913945,12.258453,0.47513658,4.725579,0.72141767,-8.043609,-0.48267797,6.5120707,0.5888119,0.0218428,0.11837647,1.3753572,0.0286425,5.0402718,0.10253417,18.308685,0.0636555,31.373678,0.098887295,856.0928,0.008650013,1203.0935,0.035247594,-200.5717,-0.04750984,1932.6542,0.005653605,1344.4231,0.14261934,-200.22307,-0.053806145,2734.2207,0.03953354,978.5311,0.103059985,-200.27084,-0.05054632,3.332532,0.23516007,23.295986,0.057668902,0.017433252,0.13359933,0.0032150336,0.7257397,0.017786726,0.072985604,16.759087,0.010226316,1.2419899,1.3996698,-15.991396,-0.041444216,4.617001,0.2504158,-2.41208,15.144491,0.000642751,0.0063740383,0.024726275,1.001001,0.100603625,0.03,0.0,4.94,0.28,-44.584366,../../../dataset/mimii/valve/id_02/abnormal/00000004.wav
13.4544,0.06254935,12.565041,13.420792,14.186352,1.6213112,37.715862,37.30161,54.69596,49.03411,0.11530652,0.7891531,0.07730307,0.08826234,0.12669188,0.04938881,3.858451,7.7133026,1.3111633,0.87296355,0.025503876,0.97622114,19.292082,0.452224,9.234763,0.673285,7.8256044,0.91691893,10.365834,0.39860424,0.02655795,0.85548973,1.175873,0.51297957,-1.319782,-0.5692343,0.353944,11.378581,24.836338,0.15611564,759.39734,0.2725451,1434.4329,0.17971812,-192.30019,-0.18182364,1792.1099,0.111365266,1181.7649,0.15965617,-192.4208,-0.1739852,2855.9036,0.0759298,932.475,0.17009656,-192.70111,-0.16805121,-16.810814,-0.09070468,28.431337,0.11266085,-0.024966592,-0.33706906,0.0092185475,0.60045475,0.02015849,0.2462808,24.347029,0.07419884,11.284545,0.22793858,7.0377884,0.3358557,11.560937,0.26987413,-12.511191,22.342947,-0.013055464,0.012447986,0.025862161,0.9009009,1.1066399,0.034545455,0.015587662,0.7775,0.7268324,-44.546646,../../../dataset/mimii/valve/id_02/abnormal/00000005.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16907081,0.47589615,0.14752027,0.15179177,0.1591086,0.01158832,2.0225136,1.6610743,1.239388,0.9694347,0.025497342,1.1276512,0.93228704,3.5932763,12.17543,0.25605458,2.1965702,1.8233049,10.076623,0.33722788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.680089,12.726529,-0.011081642,0.018629245,0.025513995,0.8008008,0.0,0.0,0.0,9.929999,0.0,-44.01475,../../../dataset/mimii/valve/id_02/abnormal/00000006.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448865,0.6639395,0.10633397,0.11690947,0.15010962,0.043775648,3.1281343,4.957813,1.2555959,0.67636317,0.028105762,1.1192946,15.548408,0.46537906,1.3593756,3.4968643,8.268875,0.7016397,5.5359783,0.63453656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.429379,17.464424,-0.012453691,0.009457747,0.028186642,1.001001,0.0,0.0,0.0,9.929999,0.0,-43.25842,../../../dataset/mimii/valve/id_02/abnormal/00000007.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14907297,0.61743885,0.121098936,0.12663697,0.13555749,0.014458552,2.8837593,4.090882,1.3411965,0.8738714,0.029425466,1.0596704,15.845725,0.44782296,0.465906,9.817698,8.271495,0.68504834,2.8632412,1.1271104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6094146,16.608215,-0.0036886225,0.010998935,0.029483445,1.001001,0.0,0.0,0.0,9.929999,0.0,-43.64697,../../../dataset/mimii/valve/id_02/abnormal/00000008.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15337892,0.52035356,0.1314193,0.13587533,0.14227217,0.010852873,3.3478374,5.288138,1.1644241,0.87272847,0.028293105,0.8801934,14.0615,0.40194383,0.75964755,4.925628,8.972172,0.5801595,2.333702,1.5242643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7610188,15.453818,-0.0029248078,0.012189021,0.028348843,0.8008008,0.0,0.0,0.0,9.929999,0.0,-44.732822,../../../dataset/mimii/valve/id_02/abnormal/00000009.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19542062,0.44018245,0.15887626,0.18045391,0.2065031,0.047626838,4.9367085,7.09149,1.5804557,1.3119277,0.02860616,0.9788744,5.5136623,0.94882077,-0.16055842,-25.771952,6.7020054,0.8933973,-6.5395994,-0.72652036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.786858,7.6299605,0.015391768,0.00691193,0.028670345,1.001001,0.0,0.0,0.0,9.929999,0.0,-43.780758,../../../dataset/mimii/valve/id_02/abnormal/00000010.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15599503,0.5684028,0.12947223,0.13449216,0.14305404,0.013581812,2.875694,2.6878545,1.1936336,0.98229367,0.027254216,1.0300348,12.42865,0.4896047,2.5145953,1.440247,4.00326,1.1428995,9.177114,0.3739919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.465999,16.483149,-0.0038614464,0.02152008,0.027306564,1.001001,0.0,0.0,0.0,9.929999,0.0,-44.126465,../../../dataset/mimii/valve/id_02/abnormal/00000011.wav
