F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
15.437202,0.03283513,14.998385,15.492673,15.835458,0.8370724,30.276184,16.967836,24.282476,16.517296,0.17206973,0.046274863,0.16504939,0.17231536,0.17896608,0.013916686,0.38608253,0.19785029,0.32684407,0.1505082,0.049661435,0.19120222,21.235128,0.063651375,13.214845,0.1417001,-0.0017985611,-1542.8593,11.297592,0.2879714,0.045175336,0.6408393,0.94784814,0.57853305,1.0396773,0.4837537,-0.63919175,-46.65063,14.07231,1.6715767,854.35657,0.100169644,1163.8849,0.15768865,-44.10793,-1.3305544,1908.4077,0.06819585,1015.09845,0.16645838,-53.99503,-1.0167103,2939.1782,0.043406833,829.46936,0.24366593,-59.677547,-0.88355607,-15.512604,-0.14266127,30.249813,0.08240434,-0.036266282,-0.2461341,-0.00032553205,-14.334833,0.050110374,0.19081186,21.229715,0.06386632,13.250865,0.14368331,0.2181818,12.629068,11.644599,0.27246627,-13.736548,28.66963,-0.027003018,-0.0027803106,0.047324743,9.80981,1.9114689,0.4405263,0.4663799,0.07,0.057394404,-40.377285,../../../dataset/mimii/fan/id_00/abnormal/00000000.wav
15.294151,0.03581634,14.836681,15.2177725,15.719404,0.88272285,28.431284,15.19671,24.667585,13.712329,0.16147043,0.041604556,0.1559529,0.16144663,0.16677657,0.010823667,0.3589421,0.18526185,0.35263926,0.16438545,0.052448127,0.18252328,20.88798,0.056141227,19.591259,0.08628837,1.9613266,1.3223848,8.097028,0.4288283,0.036038615,0.77093124,1.0071493,0.500948,1.3388495,0.38500464,9.071346,4.090463,17.630428,1.2819283,687.4698,0.21523267,1467.3506,0.10085237,-22.913725,-0.5321158,1742.6035,0.11287183,1332.885,0.20485185,-34.783813,-0.3196578,2810.4453,0.06711225,1037.819,0.32076216,-40.083344,-0.26353145,-21.55748,-0.06095119,35.048885,0.043155007,-0.038613867,-0.23351301,-0.002343907,-2.1333163,0.052385926,0.18110326,20.888643,0.05630272,19.589497,0.085765,1.9548694,1.3326072,8.087793,0.43078056,-18.83889,31.42965,-0.035208866,-0.006455826,0.059447132,10.810811,0.3018109,3.2833333,3.60524,0.03,0.0,-39.192734,../../../dataset/mimii/fan/id_00/abnormal/00000001.wav
15.456386,0.027963955,15.080058,15.478124,15.849139,0.7690811,23.481192,12.278338,19.65967,12.173248,0.16930047,0.048651062,0.1623877,0.16865341,0.17575216,0.013364464,0.39923215,0.19807719,0.36501932,0.17559642,0.050630033,0.18841837,21.272612,0.059662193,14.689461,0.12818173,0.64464885,4.681914,10.1475935,0.3167905,0.040992707,0.5616248,0.9695105,0.5186717,1.3299054,0.33757243,-0.81225544,-42.35261,12.360229,2.2354085,833.30023,0.090382166,1197.5284,0.14525555,-21.056562,-0.8852492,1891.8833,0.057833772,1003.4322,0.18104526,-32.60454,-0.53315955,2942.2227,0.037572406,809.5278,0.2775179,-39.88092,-0.4139786,-18.43601,-0.09653233,33.438915,0.04878296,-0.037924822,-0.23151197,-0.0034030592,-1.3910483,0.050630566,0.18734317,21.284779,0.059787795,14.692043,0.12891297,0.6602434,4.5847726,10.161309,0.31497607,-15.401634,30.616787,-0.032454353,0.001424365,0.053253222,10.01001,0.3021148,3.26,4.1640687,0.049999997,0.01,-39.663456,../../../dataset/mimii/fan/id_00/abnormal/00000002.wav
15.2036915,0.03187836,14.792401,15.197298,15.634029,0.8416281,29.274326,15.073316,25.50558,24.413443,0.14982513,0.034050416,0.14543174,0.14972943,0.15441163,0.008979887,0.3311874,0.15382168,0.3198864,0.15032257,0.053523865,0.19832243,25.560242,0.04594658,9.232953,0.19842082,13.993341,0.16602889,9.10803,0.32375696,0.041782565,0.64325047,1.0034254,0.5514458,1.3673881,0.39409244,5.352689,6.4587345,16.56121,1.4028684,832.471,0.21627223,1434.3972,0.17536242,-27.647778,-0.42049757,1828.3708,0.11774022,1334.9064,0.22566949,-34.01598,-0.32567105,2855.212,0.07456891,1034.238,0.30172375,-38.7794,-0.27335346,-20.425219,-0.071309,34.30899,0.047571886,-0.040831726,-0.22591932,0.0054709194,0.80475175,0.05364764,0.19617912,25.565573,0.04600247,9.220657,0.19829968,13.997967,0.16560236,9.130051,0.3226269,-18.161634,30.788923,-0.034121916,0.0034086588,0.053683214,12.912913,0.20140988,4.93,2.74,0.04,0.0,-39.268738,../../../dataset/mimii/fan/id_00/abnormal/00000003.wav
15.095689,0.03534814,14.6226845,15.056145,15.546717,0.9240322,31.26644,17.706713,28.158089,16.377306,0.15182088,0.034832787,0.14729154,0.15150993,0.1560882,0.008796662,0.32758284,0.15124841,0.29596815,0.14670148,0.052774914,0.19280142,23.44326,0.058768507,11.189949,0.16547784,12.613569,0.18798293,9.757713,0.27319476,0.044305407,0.59000736,1.0538656,0.5518101,1.119572,0.5030613,2.2683446,13.95822,15.321574,1.480219,850.5122,0.20627974,1381.847,0.15502763,-36.600067,-1.0264099,1868.696,0.114231884,1289.4373,0.22766124,-42.896175,-0.8393336,2863.9768,0.06948511,1024.9996,0.29372904,-46.665997,-0.7527529,-19.898308,-0.07324297,33.362915,0.05214758,-0.039536398,-0.21439679,0.005363779,0.83209264,0.05278839,0.19319555,23.441547,0.059107363,11.252351,0.1639259,12.661162,0.18649088,9.845278,0.26994073,-17.955866,31.19572,-0.03296252,0.0054822424,0.05426213,13.013013,1.1077543,0.84,0.70363986,0.048,0.036551334,-39.77904,../../../dataset/mimii/fan/id_00/abnormal/00000004.wav
15.138332,0.03659693,14.623611,15.088626,15.695616,1.0720043,30.808897,26.69963,29.770872,20.410648,0.16556665,0.04666705,0.15945518,0.16554825,0.17241201,0.012956828,0.41908428,0.17166707,0.3573677,0.17888573,0.050560195,0.18575026,23.206573,0.05460939,12.598149,0.17489967,-0.43312326,-6.927592,11.875647,0.28007248,0.04319691,0.59273,0.92064816,0.56516457,1.1324037,0.52764404,-3.3070993,-10.615082,9.474604,3.035819,869.8096,0.13688089,1170.7294,0.17007223,-42.407345,-1.1795654,1977.7441,0.09364093,1089.4924,0.22868736,-49.58716,-0.961236,2990.4294,0.06258646,1029.1908,0.23295622,-55.669468,-0.8208035,-16.209993,-0.1609158,32.047073,0.08012181,-0.03854634,-0.2262485,-0.0014735111,-3.3775487,0.050994087,0.18601213,23.28461,0.054106157,12.765241,0.17467295,-0.2947756,-10.149481,11.978939,0.27824518,-13.75982,29.187725,-0.029695312,-0.000880826,0.047677416,11.711712,1.8108653,0.4838889,0.45514515,0.054375,0.031418297,-39.646076,../../../dataset/mimii/fan/id_00/abnormal/00000005.wav
15.3391285,0.031990282,14.926189,15.383602,15.764454,0.83826447,27.13335,15.012693,25.057173,16.168058,0.15770796,0.035611104,0.15294743,0.15771896,0.16222203,0.009274602,0.34552288,0.1581558,0.28897014,0.13637443,0.052920185,0.20887999,25.47832,0.04636856,7.2741957,0.20884228,16.26693,0.11964962,4.9067416,0.5167746,0.041860152,0.5841903,1.0155474,0.5285564,1.1672388,0.47342682,1.4980915,24.506931,11.227731,2.2179637,772.3177,0.20886844,1458.6775,0.14272313,-27.745098,-0.7314333,1784.518,0.10278311,1243.5201,0.18699026,-34.917694,-0.5530886,2803.8809,0.0715418,1022.5126,0.27697307,-38.745705,-0.48716575,-19.712753,-0.066402964,32.21352,0.05263672,-0.038963187,-0.22189777,0.000670827,6.5428476,0.05277387,0.20758979,25.478758,0.046277627,7.2888365,0.2078647,16.278593,0.11998368,4.940073,0.5096748,-17.947403,29.10454,-0.028564064,-0.002225662,0.06255953,12.212213,0.3018109,3.2533333,2.82154,0.065,0.035,-39.631138,../../../dataset/mimii/fan/id_00/abnormal/00000006.wav
15.297653,0.031181311,14.9079895,15.322926,15.692508,0.78451824,27.899385,19.477932,29.459543,24.084894,0.16035227,0.03221944,0.156009,0.16026846,0.1643769,0.008367896,0.31021982,0.1345012,0.28814316,0.1535541,0.053279124,0.20188078,24.323538,0.0459702,7.450832,0.21524626,17.100262,0.12124107,4.5055213,0.61053526,0.043074545,0.5654578,1.0089414,0.5532843,1.178328,0.4521346,-0.3341113,-101.318695,10.096353,2.6931694,777.5066,0.2338452,1464.6552,0.11747716,-44.931347,-1.1356277,1777.7416,0.10929994,1265.8907,0.19673759,-50.980232,-0.9591571,2788.9963,0.06661417,993.5907,0.24928844,-54.11133,-0.88473564,-19.490221,-0.07074088,31.732765,0.055873033,-0.037555397,-0.23306957,0.001191471,3.960168,0.053574864,0.2010664,24.41257,0.045014348,7.5921307,0.20761353,17.22346,0.11844705,4.711953,0.58434147,-16.846693,28.218304,-0.028900506,0.0014259634,0.051631123,12.612613,1.812689,0.48,0.6759191,0.061333332,0.040803045,-39.84412,../../../dataset/mimii/fan/id_00/abnormal/00000007.wav
15.287019,0.038621258,14.767336,15.241466,15.81666,1.049324,30.473066,13.905324,29.678492,16.778769,0.12782852,0.050603062,0.12270079,0.12700814,0.1324944,0.009793617,0.31635323,0.15056768,0.29366803,0.1430435,0.0546743,0.20653504,30.100456,0.07827937,13.153308,0.21518178,13.02991,0.23934105,7.9579844,0.44277087,0.047933865,0.63768643,1.0715295,0.5079392,1.0591733,0.58406955,-9.97644,-2.9569173,15.249344,1.7847466,789.4455,0.20459245,1503.2301,0.13831057,-29.190546,-0.6411549,1825.5621,0.10138264,1295.9762,0.18751517,-38.67861,-0.45348823,2915.0781,0.06670804,1014.00775,0.246787,-44.326485,-0.38070104,-23.882341,-0.054627378,37.59036,0.044352278,-0.041536886,-0.21490008,-0.00259998,-1.7493418,0.054654215,0.20388101,30.08374,0.07896053,13.197156,0.21497837,13.073765,0.2385597,7.980052,0.44348407,-21.2684,35.1659,-0.031982247,-0.0050910916,0.0611698,11.311312,0.40281975,2.4375,1.405905,0.036666665,0.016996732,-39.560497,../../../dataset/mimii/fan/id_00/abnormal/00000008.wav
15.265112,0.02926441,14.91941,15.302746,15.620105,0.70069504,26.647984,16.691233,22.091211,13.297165,0.16068658,0.047211505,0.15431818,0.16021894,0.16685592,0.012537733,0.35122338,0.1565827,0.34250373,0.17667824,0.05120717,0.19916137,20.097343,0.06943198,19.288012,0.08815437,3.5073721,0.8194195,7.4826427,0.47010314,0.03859596,0.6329362,1.032729,0.5195642,1.1281794,0.49056438,4.3471804,7.0806103,16.116426,1.3820506,670.3434,0.23218118,1456.6813,0.11748999,-28.117264,-1.0079618,1713.5485,0.123441465,1303.6309,0.18202487,-37.998512,-0.69978845,2760.3691,0.0750163,1036.5386,0.302831,-42.908627,-0.5992715,-20.507368,-0.06779488,33.69081,0.047767952,-0.038214482,-0.2256553,-0.002070392,-2.3991864,0.051256962,0.19881447,20.112053,0.06930119,19.299442,0.08734724,3.5748417,0.80096203,7.5041842,0.46796718,-18.131437,30.317654,-0.032284956,-0.0026863434,0.051595077,9.70971,0.7049346,1.3642857,2.0510821,0.048,0.024819348,-40.015396,../../../dataset/mimii/fan/id_00/abnormal/00000009.wav
