F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22068653,0.1172646,0.20163003,0.21435814,0.23628566,0.03465563,0.75352025,0.49487364,0.4933401,0.25959754,0.04335335,0.18305303,10.939932,0.30932653,-0.30302805,-12.224259,7.52816,0.66098934,11.351694,0.47077873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.994513,12.790561,-0.01732067,0.027182098,0.04341117,3.3033035,0.0,0.0,0.0,9.929999,0.0,-45.88096,../../../dataset/mimii/pump/id_02/normal/00000000.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22456478,0.11425863,0.20448238,0.21890749,0.24059343,0.036111057,0.8706031,0.60983413,0.4975594,0.27605754,0.043949988,0.178271,11.425156,0.24858537,-0.99418354,-3.7685134,7.0595126,0.64749527,10.6011915,0.55754656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9377809,12.324628,-0.013280333,0.025222404,0.04398104,4.5045047,0.0,0.0,0.0,9.929999,0.0,-45.97255,../../../dataset/mimii/pump/id_02/normal/00000001.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22260302,0.09717935,0.20610946,0.21649338,0.23826943,0.03215997,0.7154033,0.53741837,0.4471064,0.22263773,0.04351114,0.17337891,11.494705,0.24144302,-0.024590831,-139.7977,6.722996,0.5926032,8.418652,0.5416857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5630093,12.409858,-0.011626048,0.019802406,0.043546345,5.2052054,0.0,0.0,0.0,9.929999,0.0,-46.14916,../../../dataset/mimii/pump/id_02/normal/00000002.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23202436,0.10315565,0.21329412,0.22612278,0.24670053,0.033406407,0.77742183,0.35410777,0.5554823,0.3043643,0.042426582,0.17501216,10.211177,0.2522939,1.1168139,3.1045773,3.3926187,1.2799207,6.5833607,0.84000945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.076331,11.844683,-0.01229977,0.017236264,0.04250964,5.805806,0.0,0.0,0.0,9.929999,0.0,-46.11172,../../../dataset/mimii/pump/id_02/normal/00000003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21854328,0.09259232,0.20469981,0.214594,0.22843188,0.023732066,0.75013334,0.6432467,0.49884906,0.5425,0.0430558,0.19222908,11.951706,0.21899894,-0.35080993,-9.962455,5.247783,0.7595486,7.7145076,0.65114504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5661736,13.026925,-0.01279751,0.01972988,0.043109193,4.204204,0.0,0.0,0.0,9.929999,0.0,-46.233887,../../../dataset/mimii/pump/id_02/normal/00000004.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2282227,0.1055584,0.20959097,0.22248514,0.24464789,0.03505692,0.8898143,0.58467764,0.4811638,0.29021364,0.041751284,0.16687559,11.052911,0.2488793,0.24577548,14.258267,0.9796482,4.879531,6.869757,0.89195144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.100005,11.866471,-0.013162107,0.017375147,0.041806135,5.005005,0.0,0.0,0.0,9.929999,0.0,-46.198235,../../../dataset/mimii/pump/id_02/normal/00000005.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316751,0.1171808,0.21296468,0.22554886,0.2447645,0.031799823,0.70719033,0.456168,0.55301154,0.30972317,0.04206893,0.19172917,11.088769,0.2500854,-1.6063004,-2.1743038,0.93355584,5.0384383,7.8191404,0.6711547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2465713,11.601388,-0.010845319,0.020690573,0.042126298,3.5035036,0.0,0.0,0.0,9.929999,0.0,-46.09393,../../../dataset/mimii/pump/id_02/normal/00000006.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22821328,0.1497318,0.20546019,0.21809621,0.24245739,0.0369972,0.90101445,0.61567444,0.6057698,0.50069284,0.04329933,0.21132974,9.9071665,0.39312622,0.5508851,7.5630083,7.466011,0.7427691,9.354606,0.6453488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7032547,12.229225,-0.013234424,0.02539197,0.043344364,3.5035036,0.0,0.0,0.0,9.929999,0.0,-45.860817,../../../dataset/mimii/pump/id_02/normal/00000007.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22168475,0.121000506,0.20094982,0.21525224,0.23867148,0.037721664,0.9529955,0.7741951,0.48833856,0.2655626,0.044018384,0.2104009,10.914137,0.2936949,1.6341487,2.4550335,8.193958,0.6355253,9.252346,0.5680526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.710591,12.559785,-0.013067812,0.02331125,0.04400824,4.804805,0.0,0.0,0.0,9.929999,0.0,-45.992863,../../../dataset/mimii/pump/id_02/normal/00000008.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22442336,0.1421291,0.20052847,0.2155348,0.24219069,0.041662216,0.89533263,0.711019,0.6145999,0.4800288,0.044424888,0.24524264,10.828619,0.28556257,-0.07479326,-56.45624,8.358064,0.6995428,9.386726,0.7051153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.306137,12.009912,-0.014658904,0.021892322,0.04448562,4.904905,0.0,0.0,0.0,9.929999,0.0,-45.787853,../../../dataset/mimii/pump/id_02/normal/00000009.wav
