F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20187429,0.10782357,0.19099653,0.1978385,0.20876388,0.017767355,0.3692264,0.35860592,0.26827496,0.40610936,0.022537403,0.23278825,-2.4962218,-0.8593206,-7.1764755,-0.33642483,3.8934414,0.9690663,-5.2305984,-0.71194535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0573916,2.0347703,0.0238971,0.01691904,0.02256591,0.7007007,0.0,0.0,0.0,9.929999,0.0,-50.50129,../../../dataset/mimii/valve/id_00/abnormal/00000000.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12974063,0.21892379,0.11974211,0.123627126,0.13004056,0.010298446,1.3967893,1.0877919,0.2919997,0.26032576,0.022570627,0.2984072,13.045619,0.28997177,4.3092985,0.6986438,8.147568,0.5962802,9.120597,0.4614414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4489827,17.952805,-0.008328553,0.019774005,0.02258348,0.6006006,0.0,0.0,0.0,9.929999,0.0,-50.245247,../../../dataset/mimii/valve/id_00/abnormal/00000001.wav
55.75968,0.09928452,47.58632,59.478477,59.49627,11.90995,2.5884628,0.0,109.075165,0.0,0.14202248,0.19664426,0.12974854,0.13748129,0.14667445,0.016925916,1.3978094,2.4828804,0.69270897,0.80265003,0.018418083,0.34521592,12.167282,0.2975602,6.7044983,0.3949492,-8.950554,-0.57099545,0.39060357,13.235543,0.03705811,0.35159886,1.3331869,0.32836905,6.064278,0.30007094,14.969986,0.5558107,15.373303,0.5872693,673.11395,0.15760382,1252.4058,0.15630999,-200.14618,-0.06294816,1765.8037,0.062246546,1348.194,0.29207656,-198.10211,-0.10079986,2699.446,0.0630969,1154.0063,0.3097322,-198.24445,-0.09571523,-13.6556015,-0.17811161,23.9766,0.12404899,0.014181966,1.2649273,-0.0008187503,-9.064994,0.020023422,0.120531626,13.923064,0.105513215,6.3704762,0.47500345,-14.299519,-0.1818893,-4.2612085,-0.95937896,-8.759693,18.054823,0.012388336,-0.0002262103,0.01841455,0.9009009,0.4024145,0.03,0.01,1.946,2.66141,-50.0604,../../../dataset/mimii/valve/id_00/abnormal/00000002.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926163,0.11823327,0.17936695,0.18884073,0.20188847,0.022521526,0.7802682,0.78873026,0.36983955,0.4061998,0.022203961,0.21716945,-0.33063608,-6.53991,-0.33757204,-7.1787233,5.9845095,0.5860307,2.4925623,1.513394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2548946,5.1493254,0.011562748,0.015466048,0.02221384,0.7007007,0.0,0.0,0.0,9.929999,0.0,-50.371998,../../../dataset/mimii/valve/id_00/abnormal/00000003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481229,0.2008722,0.13134845,0.13738698,0.14954269,0.018194243,1.5549637,2.8344443,-0.2702754,0.49920604,0.022898817,0.2588893,13.063456,0.32169634,1.4307756,2.3746986,12.15189,0.4181271,-0.04452192,-99.42962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4910026,14.075615,-0.00027688485,0.011008683,0.022926522,0.6006006,0.0,0.0,0.0,9.929999,0.0,-50.179623,../../../dataset/mimii/valve/id_00/abnormal/00000004.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10585296,0.27399063,0.0943255,0.09890022,0.10940032,0.015074819,2.0983162,3.488528,0.36124253,0.16248424,0.021941261,0.2545971,18.98518,0.27091694,11.461666,0.2971552,8.182932,0.613736,5.857222,0.76009613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.962832,22.736214,-0.002019542,0.0067095263,0.021952616,0.4004004,0.0,0.0,0.0,9.929999,0.0,-50.52743,../../../dataset/mimii/valve/id_00/abnormal/00000005.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13195634,0.2067475,0.12352601,0.12765943,0.13182609,0.008300081,0.43637452,0.36059853,0.4189094,0.20278701,0.023060532,0.26257244,18.04707,0.2249361,0.2885216,12.085343,9.286067,0.5122856,0.33141655,12.519113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.244867,16.615736,0.0029319888,0.0069635184,0.022944296,0.4004004,0.0,0.0,0.0,9.929999,0.0,-50.43192,../../../dataset/mimii/valve/id_00/abnormal/00000006.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339641,0.19936843,0.12570283,0.12936813,0.13336027,0.0076574385,0.29328048,0.120939575,0.444666,0.20460984,0.023617206,0.2759302,16.55564,0.23489986,1.0831996,3.29373,7.8688164,0.5684398,0.10337515,44.48207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.922633,16.471657,-0.0005095556,0.0060511557,0.02366229,0.5005005,0.0,0.0,0.0,9.929999,0.0,-50.50287,../../../dataset/mimii/valve/id_00/abnormal/00000007.wav
52.376347,0.0013400972,52.312565,52.41658,52.436768,0.12420273,2.207044,2.0586936,3.6833446,4.6899323,0.1441142,0.17349388,0.13296473,0.13959467,0.14998059,0.01701586,0.4782842,0.4487968,0.3396909,0.18524843,0.018535532,0.30351344,12.326835,0.25067982,2.0139644,1.3454131,-10.176713,-0.40066892,5.642133,0.74529654,0.032307606,0.54359657,1.4230542,0.18327026,4.5869327,0.33254772,26.116081,0.1907335,29.71156,0.111730054,857.49963,0.14041294,1236.062,0.19105265,-199.2519,-0.077389084,1853.2651,0.12622643,1188.9927,0.2718842,-196.39565,-0.1342232,2807.5405,0.08961254,1195.6904,0.6054906,-196.61482,-0.12765746,2.8075345,0.9320327,18.91807,0.23773485,0.007181758,1.3371987,0.0042342097,1.0008072,0.019129632,0.15220056,14.121305,0.10323691,-1.2301847,-1.4216295,-16.510696,-0.23726287,2.0768793,1.8205365,-0.7120585,14.497824,0.0092788115,0.0069944076,0.018543653,1.4014014,0.50301814,0.038,0.018330302,1.6066667,1.1985222,-50.60988,../../../dataset/mimii/valve/id_00/abnormal/00000008.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13608901,0.17913504,0.12730604,0.13250352,0.13881022,0.011504173,0.33895373,0.2522909,0.3951154,0.22286394,0.022747338,0.26411328,9.60974,0.30359674,8.803969,0.32667193,9.049471,0.43144894,9.15401,0.3674182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.040339,16.343813,-0.007633183,0.013562403,0.022767385,0.7007007,0.0,0.0,0.0,9.929999,0.0,-50.604828,../../../dataset/mimii/valve/id_00/abnormal/00000009.wav
