F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14399755,0.7199835,0.09893012,0.10734353,0.14627364,0.047343522,4.259187,4.9627666,1.1838127,0.62384623,0.03033521,0.9155719,14.772665,0.540468,8.869173,0.6295795,5.6679096,1.0250728,7.5091023,0.55299926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0820055,19.888845,-0.00687053,0.010643523,0.030409642,1.901902,0.0,0.0,0.0,9.929999,0.0,-43.645996,../../../dataset/mimii/valve/id_00/normal/00000000.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18958278,0.49501142,0.14980306,0.16163282,0.18914737,0.03934431,3.6171792,5.625719,1.1698782,0.64587563,0.029839922,0.88973236,8.809205,0.67288566,1.2495778,3.5393147,5.4497533,1.1536332,-2.7103112,-1.6587926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8000474,11.317543,0.0072348975,0.0059585636,0.029905478,1.901902,0.0,0.0,0.0,9.929999,0.0,-43.676792,../../../dataset/mimii/valve/id_00/normal/00000001.wav
52.250587,0.001663397,52.162014,52.233654,52.349335,0.18732071,4.005003,1.0775769,3.829702,0.0,0.17887281,0.53697354,0.14012039,0.14912374,0.17408413,0.03396374,3.2285998,3.8281014,0.84379214,0.6790817,0.026260668,1.0272499,10.585055,0.63677233,1.2336227,2.9307396,-11.853404,-0.3172435,3.3431015,1.1002749,0.03376223,0.29850674,1.5497831,0.38788295,4.763738,0.1581307,21.480043,0.031019084,26.94733,0.20595297,809.7606,0.19095899,1292.1737,0.21123663,-200.47319,-0.034273624,1868.4043,0.13687022,1245.6093,0.26820576,-199.09784,-0.0810867,2769.065,0.07530586,883.764,0.21803117,-199.1781,-0.077419095,1.1869713,2.5913272,18.514488,0.19009027,0.010236379,1.411851,0.0017328877,4.0063815,0.017625919,0.06536874,13.798599,0.04731292,0.7178965,3.1591177,-15.626882,-0.19649535,1.4183531,1.3753474,-0.22478557,14.474006,0.016975949,0.007334591,0.026421346,1.8018018,0.3018109,0.023333332,0.0047140447,2.45,2.4471107,-43.588192,../../../dataset/mimii/valve/id_00/normal/00000002.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16983259,0.57346153,0.13281065,0.13748223,0.16118783,0.028377175,2.6941524,2.5584276,1.1370387,0.6056717,0.030873412,0.8901127,13.851144,0.525627,0.827071,5.8756156,6.476348,0.96765757,0.041392013,98.909386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0239267,14.295592,0.0059968736,0.0076116975,0.030835832,1.8018018,0.0,0.0,0.0,9.929999,0.0,-43.714863,../../../dataset/mimii/valve/id_00/normal/00000003.wav
15.441648,0.07427949,14.304836,15.311438,16.663355,2.3585186,287.58182,0.0,23.076838,18.576387,0.1324345,0.79377013,0.08552624,0.09699596,0.13417657,0.048650324,2.8006196,1.3536627,1.1076704,0.5258642,0.028552528,0.95491326,18.584984,0.5160048,8.451148,0.72298783,5.1315184,1.070313,8.761749,0.4347517,0.09921508,0.65380186,1.1004802,0.77090615,0.15877442,6.2094884,3.3149755,1.250534,22.275936,0.2715923,727.563,0.10368099,1637.5701,0.13378145,-199.72441,-0.06556402,1743.7837,0.03571945,1172.591,0.06160713,-199.76823,-0.06315672,2777.0483,0.050010767,869.0536,0.07071153,-199.7964,-0.061963912,-17.358644,-0.035095,25.407478,0.13515341,-0.02002466,-0.50368094,0.007417461,0.4782673,0.018119287,0.18345693,22.40318,0.05596032,13.864066,0.062429756,9.735525,0.2558105,12.0265255,0.18652341,-11.08354,21.19414,-0.00640434,0.011146447,0.028708395,1.8018018,0.20120725,0.024999999,0.005,3.28,2.139595,-43.628597,../../../dataset/mimii/valve/id_00/normal/00000004.wav
27.065763,0.0023338061,26.997414,27.063833,27.130539,0.1331253,0.0,0.0,-0.02165304,0.0,0.18100086,0.52221787,0.14275475,0.15085332,0.17974377,0.03698902,2.576337,2.7074575,1.29459,0.8729325,0.024983838,1.0680835,5.0743513,0.9139872,10.503638,0.43851113,4.7026124,1.3165301,3.606835,1.3020016,0.01947822,0.29066786,1.5126652,0.41529766,3.0634117,0.06011225,19.797722,0.075516574,13.285018,0.08925637,577.7196,0.21457134,1228.0077,0.06734009,-199.72261,-0.06581006,1675.918,0.08011847,1141.8098,0.059142914,-199.73584,-0.06479316,2447.5554,0.04691873,1234.2323,0.26669896,-199.70688,-0.066365115,-8.664968,-0.09050524,15.287855,0.061205015,0.0028518823,3.097187,0.0017696288,1.4777946,0.015987217,0.083566554,8.145134,0.09426291,14.805026,0.06703802,9.732944,0.28836817,2.9881783,0.37411508,-5.4075856,12.552537,-0.0017896176,0.0049046683,0.025103332,1.901902,0.20120725,0.024999999,0.005,3.28,3.939704,-43.59221,../../../dataset/mimii/valve/id_00/normal/00000005.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16270529,0.607394,0.11622067,0.13837829,0.16058758,0.04436691,3.3377967,4.437954,1.0322638,0.72290003,0.025487367,1.1174256,5.9365263,1.0698707,5.2395883,0.8641541,5.8215737,1.1216712,4.724418,0.85282165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7256875,16.628754,-0.016258461,0.012758324,0.025561107,1.901902,0.0,0.0,0.0,9.929999,0.0,-43.556858,../../../dataset/mimii/valve/id_00/normal/00000006.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12648085,0.84979177,0.07767872,0.087365605,0.13516745,0.057488732,3.9620802,2.407652,1.0796847,0.6105421,0.026941046,1.0694792,16.891958,0.57695276,7.0557194,0.91062075,3.576394,1.7089634,9.361108,0.47631904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.812941,22.241692,-0.014987043,0.015511859,0.027044993,1.8018018,0.0,0.0,0.0,9.929999,0.0,-43.492004,../../../dataset/mimii/valve/id_00/normal/00000007.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17318846,0.55530876,0.13485454,0.14099663,0.16977477,0.03492023,2.5228355,1.7810053,1.1615349,0.70316136,0.030605484,0.9084873,14.495651,0.53136563,-1.424861,-3.5815601,3.0303063,1.8996954,-0.23319046,-17.932814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9634166,14.308673,0.009636715,0.010463382,0.030663358,1.8018018,0.0,0.0,0.0,9.929999,0.0,-43.494064,../../../dataset/mimii/valve/id_00/normal/00000008.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19601642,0.4877281,0.14343621,0.16485932,0.22157314,0.078136936,3.486396,4.2708335,1.3543009,0.8726346,0.029580096,0.9147024,7.663254,0.8863484,-5.225778,-1.0374788,8.005935,0.99892056,-2.137429,-2.1890476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2250179,8.259452,0.009172494,0.01285538,0.029622404,2.002002,0.0,0.0,0.0,9.929999,0.0,-43.28829,../../../dataset/mimii/valve/id_00/normal/00000009.wav
