localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,f1,f2,f3,f4,f0_mean,f0_std,filename,id_machine,machine_type,label
,,,,,,,,,,1840.2942093765146,2742.46903259626,3618.18432407379,4826.66918267919,247.92856590141028,0.0,../../../dataset/mimii/pump/id_02/abnormal/00000071.wav,id_02,pump,abnormal
,,,,,,,,,,1549.448680038536,2672.8250801971285,3529.1211776509613,4585.661513376397,251.08090355861316,0.0,../../../dataset/mimii/pump/id_02/abnormal/00000104.wav,id_02,pump,abnormal
,,,,,,,,,,1544.1798162769812,2596.067056499765,3543.096505043379,4655.981475806901,,,../../../dataset/mimii/pump/id_02/abnormal/00000109.wav,id_02,pump,abnormal
,,,,,,,,,,1216.0375806006248,1310.4331435744143,2697.949271104531,3621.8961917723973,255.65375315485738,0.0,../../../dataset/mimii/pump/id_02/abnormal/00000087.wav,id_02,pump,abnormal
,,,,,,,,,,1456.5563693675251,2527.136438943773,3347.7172045467087,4292.967392933275,254.0307928401294,5.415071941533044,../../../dataset/mimii/pump/id_02/abnormal/00000015.wav,id_02,pump,abnormal
0.0,0.0,,,,0.014785987398553581,0.00010219826918369049,,,,1451.5312801980513,2555.2969486000975,3396.1137691941435,4330.258075395166,154.81160899863576,42.24905205774562,../../../dataset/mimii/pump/id_02/abnormal/00000011.wav,id_02,pump,abnormal
,,,,,,,,,,1453.9928563829874,2625.1020881268996,3407.4072188387504,4333.421422010353,255.2345227741097,4.6066782202381376,../../../dataset/mimii/pump/id_02/abnormal/00000008.wav,id_02,pump,abnormal
,,,,,,,,,,1466.1984382516096,2549.4482427578437,3364.2488809340907,4323.008569519764,240.83279731289778,13.933890331296983,../../../dataset/mimii/pump/id_02/abnormal/00000016.wav,id_02,pump,abnormal
,,,,,,,,,,1552.766845506638,2734.883692159095,3683.0582530914817,4583.731170350796,,,../../../dataset/mimii/pump/id_02/abnormal/00000101.wav,id_02,pump,abnormal
,,,,,,,,,,1605.0029222936741,2651.2140739400334,3619.986851842517,4841.109846292339,,,../../../dataset/mimii/pump/id_02/abnormal/00000083.wav,id_02,pump,abnormal
