FundamentalFrequency,HarmonicstoNoiseRatio,PulsesPerSec,jitter_local,jitter_local-absolute,jitter_rap,jitter_ppq5,jitter_ddp,filename,id_machine,machine_type,label
345.65217391304344,2.7564216224733022,169.0,0.11338625229601146,0.00033901488467246734,0.05531138425978724,0.07022216223005556,0.16593415277936172,../../../dataset/mimii/slider/id_06/abnormal/00000071.wav,id_06,slider,abnormal
345.65217391304344,2.7334929210674943,183.1,0.11407727920865667,0.0003414881351537573,0.057949800369376754,0.06898040608948522,0.17384940110813027,../../../dataset/mimii/slider/id_06/abnormal/00000087.wav,id_06,slider,abnormal
345.65217391304344,3.0950523503308185,164.4,0.11203491660832202,0.00033881708195830293,0.056708677261754846,0.07004292784927299,0.17012603178526453,../../../dataset/mimii/slider/id_06/abnormal/00000015.wav,id_06,slider,abnormal
338.29787234042544,2.134262591270988,168.3,0.11689270246860897,0.0003849830410753871,0.05875825592367126,0.06869050490078053,0.17627476777101378,../../../dataset/mimii/slider/id_06/abnormal/00000011.wav,id_06,slider,abnormal
338.29787234042544,2.332669178246647,166.8,0.11360682470950696,0.0004173995514366583,0.057740663101810856,0.06832730016788839,0.17322198930543256,../../../dataset/mimii/slider/id_06/abnormal/00000008.wav,id_06,slider,abnormal
353.33333333333326,1.9959756629745244,149.8,0.11774440880077838,0.0003399342659618649,0.059180045420133644,0.072825234206549,0.17754013626040094,../../../dataset/mimii/slider/id_06/abnormal/00000016.wav,id_06,slider,abnormal
324.4897959183673,1.7847433962743147,149.2,0.11384796379764599,0.0004414187345701631,0.055590034272233656,0.06831996832392716,0.16677010281670096,../../../dataset/mimii/slider/id_06/abnormal/00000083.wav,id_06,slider,abnormal
311.7647058823529,2.3397900182559064,167.1,0.11639744122684498,0.000453821456333,0.058958506739311224,0.06641100310351192,0.17687552021793368,../../../dataset/mimii/slider/id_06/abnormal/00000065.wav,id_06,slider,abnormal
331.24999999999994,2.0301720791960487,157.2,0.10735722169526021,0.00039415207424689855,0.054953745631150894,0.06135400334134918,0.16486123689345267,../../../dataset/mimii/slider/id_06/abnormal/00000048.wav,id_06,slider,abnormal
345.65217391304344,2.5772223111478154,171.7,0.11417157640848073,0.000355005455961123,0.05798406307374599,0.06727298252916494,0.17395218922123798,../../../dataset/mimii/slider/id_06/abnormal/00000058.wav,id_06,slider,abnormal
