hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,id_machine,machine_type,label
65.42985397678385,52.95483583782422,72.92883615541086,60.094694042751655,40.45694101120523,62.88607403875543,26.385174749880978,0,../../../dataset/mimii/valve/id_06/abnormal/00000071.wav,id_06,valve,abnormal
61.447956700709966,51.394438707557164,74.82130228104958,58.683766723609,44.254144086589065,61.04945001379417,31.96906601413871,0,../../../dataset/mimii/valve/id_06/abnormal/00000104.wav,id_06,valve,abnormal
62.02361035624011,49.21532928514116,74.01858084295887,64.10068079663354,38.2125914504545,63.45924589850633,21.839045061058826,0,../../../dataset/mimii/valve/id_06/abnormal/00000109.wav,id_06,valve,abnormal
62.40839620349462,55.393466863929994,71.58901930764105,59.093902673593405,43.4731158723124,59.43219605962644,27.38695816664717,0,../../../dataset/mimii/valve/id_06/abnormal/00000087.wav,id_06,valve,abnormal
59.363661922349564,50.388191026901005,73.79361320380605,57.53690464420681,43.91910114827094,59.476675177473446,28.430047086841075,0,../../../dataset/mimii/valve/id_06/abnormal/00000015.wav,id_06,valve,abnormal
63.067985961726066,49.091898884538494,74.39975559677856,58.475738810299724,40.47421689120807,63.13288175999423,23.46683583612311,0,../../../dataset/mimii/valve/id_06/abnormal/00000011.wav,id_06,valve,abnormal
65.63213204998218,46.851263983928305,75.97643001749026,57.04678811904107,41.03891016420356,63.87691662501204,25.40296324174364,0,../../../dataset/mimii/valve/id_06/abnormal/00000008.wav,id_06,valve,abnormal
62.422032328931834,47.56917059976783,76.68597977055842,59.096135035728494,41.65827567299948,64.6883846469031,27.105064468937744,0,../../../dataset/mimii/valve/id_06/abnormal/00000016.wav,id_06,valve,abnormal
63.50507965501444,52.262791735265374,74.33580533536524,62.924091383033804,36.782471970212775,63.60428219248976,24.102013556643982,0,../../../dataset/mimii/valve/id_06/abnormal/00000101.wav,id_06,valve,abnormal
64.2397863437779,54.91087243459622,70.60878862286421,57.74946938435721,43.944912676321096,58.399127784697086,28.535935249905442,0,../../../dataset/mimii/valve/id_06/abnormal/00000083.wav,id_06,valve,abnormal
63.84624777006613,53.323794607291134,72.87667221355434,59.69650054163838,40.44267006750054,61.8182166947075,25.61322791145855,0,../../../dataset/mimii/valve/id_06/abnormal/00000065.wav,id_06,valve,abnormal
59.86022589251223,50.79360576657885,71.8887965850897,57.68186596281286,44.0848385123854,58.56991502308982,27.15464900136254,0,../../../dataset/mimii/valve/id_06/abnormal/00000048.wav,id_06,valve,abnormal
60.73792774784823,60.42540730665764,71.27334484191425,55.24721554933411,45.468301084675765,59.52499733369835,30.845152884466888,0,../../../dataset/mimii/valve/id_06/abnormal/00000058.wav,id_06,valve,abnormal
60.42068643897559,51.56086971098518,70.98477122579797,60.020993960604805,41.73401740137807,59.228643901542185,25.839263370541218,0,../../../dataset/mimii/valve/id_06/abnormal/00000107.wav,id_06,valve,abnormal
60.68719355218812,57.35696093335893,70.00261071673364,57.008821181950815,45.46029478082352,57.97171688776056,29.62979379712374,0,../../../dataset/mimii/valve/id_06/abnormal/00000077.wav,id_06,valve,abnormal
62.0633833253666,46.18149389336493,74.53615828678863,55.8224406128682,45.04353444484967,61.194526522919276,31.038614688770714,0,../../../dataset/mimii/valve/id_06/abnormal/00000022.wav,id_06,valve,abnormal
59.08390106736104,48.552961111286535,73.38181212468128,55.79307210452403,45.745137252651666,59.78074461739078,31.955161538129076,0,../../../dataset/mimii/valve/id_06/abnormal/00000037.wav,id_06,valve,abnormal
62.385489783050815,56.11853895455229,70.17841416626331,58.35018053448285,44.862971785489066,57.25343737802983,27.966283302140592,0,../../../dataset/mimii/valve/id_06/abnormal/00000076.wav,id_06,valve,abnormal
64.2375237618636,45.97531802868053,77.83242054806004,58.04971396513306,39.38064946782962,67.4945218558372,24.333585663183484,0,../../../dataset/mimii/valve/id_06/abnormal/00000005.wav,id_06,valve,abnormal
61.92381034764239,51.90242068972333,72.46038416967244,58.92382930733946,42.23197263519222,61.353730476191565,26.26051164275159,0,../../../dataset/mimii/valve/id_06/abnormal/00000060.wav,id_06,valve,abnormal
62.14190572927379,57.350329713121816,70.89842237031507,59.92578889631587,41.870786363224184,59.77139347454822,25.104090649845663,0,../../../dataset/mimii/valve/id_06/abnormal/00000055.wav,id_06,valve,abnormal
62.47583874421795,56.26869938891374,71.41089457942064,58.44948662776963,44.55927485419306,58.741092506414574,28.11870714446902,0,../../../dataset/mimii/valve/id_06/abnormal/00000069.wav,id_06,valve,abnormal
62.28213218454934,49.97913546294335,73.92909413370909,57.58544591918612,42.131686984772614,61.41275999963001,26.76642275424146,0,../../../dataset/mimii/valve/id_06/abnormal/00000047.wav,id_06,valve,abnormal
65.27941596979858,44.834724144569726,77.28158020970717,57.007231090550505,41.28207329711842,64.72438219370156,25.971096953801336,0,../../../dataset/mimii/valve/id_06/abnormal/00000000.wav,id_06,valve,abnormal
63.242313573789914,54.214471193306196,72.31703784949616,60.0275225819163,40.47700216765937,61.36631701215808,26.580900351164335,0,../../../dataset/mimii/valve/id_06/abnormal/00000067.wav,id_06,valve,abnormal
64.24530103192353,53.83213084809268,69.99060143760816,57.65283385309245,41.762805305584244,58.58293922205139,25.861665983216703,0,../../../dataset/mimii/valve/id_06/abnormal/00000074.wav,id_06,valve,abnormal
61.92142277278211,51.35399868175271,73.44303243342993,56.32695020931656,44.132969500061364,59.17662821740294,28.99936044040758,0,../../../dataset/mimii/valve/id_06/abnormal/00000041.wav,id_06,valve,abnormal
58.63840994251967,59.54803454823065,68.94445978103116,56.232507648303574,46.16374645517586,54.859230977876294,28.58302747836921,1,../../../dataset/mimii/valve/id_06/abnormal/00000059.wav,id_06,valve,abnormal
62.208771590793646,50.76573035716201,71.55245780121683,58.81934386803213,41.89167355530448,60.366641903464206,25.898270024880418,0,../../../dataset/mimii/valve/id_06/abnormal/00000111.wav,id_06,valve,abnormal
58.165924063148424,47.84556948530711,73.34474668678615,56.58612667796796,44.25062416693165,58.74338840815899,29.812192269118206,0,../../../dataset/mimii/valve/id_06/abnormal/00000029.wav,id_06,valve,abnormal
61.590499281989594,44.27084288876972,75.82026758839814,58.763583278957704,42.58514461080315,62.62347153577056,27.859361647032557,0,../../../dataset/mimii/valve/id_06/abnormal/00000013.wav,id_06,valve,abnormal
64.68587157901939,56.928322096620136,70.38649804165965,58.39841943874724,43.98059395884917,58.7369329040912,28.21745774566573,0,../../../dataset/mimii/valve/id_06/abnormal/00000097.wav,id_06,valve,abnormal
62.32676581302525,55.26650189327155,71.85819058575811,60.418825624377675,42.4197029131095,60.12515659709783,25.551461460105635,0,../../../dataset/mimii/valve/id_06/abnormal/00000114.wav,id_06,valve,abnormal
60.12824725870857,51.41597380883833,72.20558216853014,56.121038102553705,42.84084423471644,59.75036776163709,26.618811028649795,0,../../../dataset/mimii/valve/id_06/abnormal/00000035.wav,id_06,valve,abnormal
61.738385874223184,55.78323793924989,71.94038437878469,58.5090193918675,43.78837917498991,60.131348892186516,29.142069336832087,0,../../../dataset/mimii/valve/id_06/abnormal/00000115.wav,id_06,valve,abnormal
58.24393180646837,48.09748379356354,73.24811777482296,57.76420171993682,43.33579917930591,59.89779278814642,27.04491308391141,0,../../../dataset/mimii/valve/id_06/abnormal/00000044.wav,id_06,valve,abnormal
62.1677409009385,44.85723676082782,74.97394368764029,56.47269375073126,41.60819269294699,62.748180464786266,26.009983840242334,0,../../../dataset/mimii/valve/id_06/abnormal/00000023.wav,id_06,valve,abnormal
59.56000796200976,56.129075023658146,69.77485798402799,54.9083174106475,43.228443425759224,57.128148909428916,27.36038668255175,0,../../../dataset/mimii/valve/id_06/abnormal/00000050.wav,id_06,valve,abnormal
61.1703519289085,47.839024565784925,74.17892101085042,56.83780908997962,41.81166027671324,62.60708647256953,24.429315544770446,0,../../../dataset/mimii/valve/id_06/abnormal/00000024.wav,id_06,valve,abnormal
65.30838682420358,53.15397865713031,71.85391676139324,58.46241992200965,40.83597194796775,61.0321786671029,25.123308400329005,0,../../../dataset/mimii/valve/id_06/abnormal/00000098.wav,id_06,valve,abnormal
