filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,4.85447,2.965078,3.235549,3.555961,13.31735,7.696249,8.468729,8.961613,9.3928,0.460637,27.8826,78.47659,2.238335,-9.930913,6.206363,0.06196833,pump,id_04,abnormal
00000001.wav,2.747747,1.672747,1.806344,1.849956,13.72355,7.915133,8.864326,9.218198,9.919014,0.3528107,11.0501,78.24296,1.983669,-12.15989,4.828322,0.05886435,pump,id_04,abnormal
00000002.wav,2.798458,1.716778,1.798741,1.847253,14.11605,8.063868,9.070322,9.686919,9.881405,0.4024698,8.752584,80.8408,2.094495,-10.78626,5.137132,0.06280069,pump,id_04,abnormal
00000003.wav,2.65603,1.618987,1.670833,1.791274,13.85782,7.893168,8.930099,9.242536,9.592239,0.4440871,7.544582,77.43484,2.114528,-10.84904,5.648911,0.0606136,pump,id_04,abnormal
00000004.wav,3.353367,2.018136,2.14971,2.777874,13.41556,7.651687,8.897308,9.257308,9.493428,0.6439599,14.06138,76.58815,2.337634,-13.33095,6.491225,0.05044854,pump,id_04,abnormal
00000005.wav,3.738971,2.248826,2.478181,2.62988,11.73549,6.831199,7.490087,8.169835,8.539717,0.7558852,35.75419,71.50838,2.22214,-12.61741,5.807706,0.05427376,pump,id_04,abnormal
00000006.wav,4.131627,2.484073,2.667522,2.796879,14.23331,8.242027,8.999905,9.523631,10.02472,0.6161919,19.5442,75.48343,2.289887,-12.82203,5.073028,0.05588135,pump,id_04,abnormal
00000007.wav,4.81491,2.906806,3.03119,3.321732,14.31341,8.28538,9.026541,9.715844,9.961858,0.3615364,24.65659,77.81593,2.038406,-10.72681,5.53888,0.06147912,pump,id_04,abnormal
00000008.wav,3.421291,2.095087,2.196955,2.212907,14.60265,8.457211,9.251897,9.733394,9.970707,0.4393845,15.65517,76.75862,2.141441,-13.06669,5.265548,0.05454872,pump,id_04,abnormal
00000009.wav,4.728379,2.880551,3.022754,3.275517,13.80811,7.843259,8.830756,9.591776,9.87529,0.4484815,25.97938,78.69416,2.092299,-11.37424,6.065559,0.05734012,pump,id_04,abnormal
00000010.wav,5.315763,3.203451,3.4568,3.64674,15.20364,8.697595,9.771271,10.20462,10.85946,0.6334446,36.36947,75.43297,2.362319,-9.111991,5.320457,0.06928831,pump,id_04,abnormal
00000011.wav,4.20477,2.584177,3.007678,3.673301,12.06937,6.864323,7.554588,8.460323,8.930397,0.3164747,44.51697,70.62663,1.818843,-10.70015,4.839593,0.06435111,pump,id_04,abnormal
00000012.wav,5.37751,3.208956,3.568069,4.413026,14.36216,8.258464,9.16082,9.571582,10.11227,0.9670582,32.20443,74.01478,2.647897,-21.73925,8.267155,0.03332622,pump,id_04,abnormal
00000013.wav,3.756219,2.242352,2.592868,2.844253,12.17089,6.900472,7.781304,8.5963,9.234096,0.62073,37.83469,73.10827,2.029863,-22.61057,5.384724,0.03572029,pump,id_04,abnormal
00000014.wav,5.879411,3.483905,3.87732,4.321206,16.1159,9.171952,10.1646,10.76215,11.35967,1.302414,30.19499,72.64624,2.644271,-10.75887,5.729596,0.06064845,pump,id_04,abnormal
00000015.wav,4.861267,2.926026,3.121061,3.644625,12.37638,7.129438,7.729614,8.58629,8.940308,0.7225459,46.81818,71.59091,2.201544,-18.55634,6.263321,0.04029064,pump,id_04,abnormal
00000016.wav,4.81733,2.839728,3.175945,3.863261,14.19737,8.164451,9.034354,9.789051,10.30766,1.685742,21.32728,74.19172,2.536885,-16.77594,5.938045,0.04402575,pump,id_04,abnormal
