filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,6.893606,3.949275,4.417706,7.015871,23.71243,13.35113,15.6858,17.62566,20.9118,3.753569,24.35718,70.73399,3.690763,-17.3534,6.507518,0.04190953,pump,id_00,normal
00000001.wav,6.642106,3.867461,4.298945,6.856771,23.93182,13.46406,15.86019,18.42955,21.70152,3.37764,26.35135,72.20077,3.591388,-18.03346,5.710808,0.04211542,pump,id_00,normal
00000002.wav,6.16737,3.561257,3.865083,6.088454,22.40631,12.69114,14.9078,17.50321,20.1213,3.386225,29.88439,70.46243,3.420105,-19.51469,5.340968,0.04023228,pump,id_00,normal
00000003.wav,7.286112,4.171628,4.647739,7.167136,22.93641,12.84251,15.15502,17.41556,20.25172,3.585323,26.15455,70.18747,3.690957,-15.82497,5.623167,0.04662409,pump,id_00,normal
00000004.wav,5.208286,2.98059,3.319434,5.470874,21.93313,12.22123,14.38424,16.71565,19.98738,2.616319,23.23174,71.9954,3.368301,-15.35186,5.619907,0.04768316,pump,id_00,normal
00000005.wav,7.458107,4.29406,4.702071,7.896682,25.25463,14.10741,17.04321,19.73894,23.07289,4.422256,13.7814,72.7427,4.033985,-25.65695,5.879346,0.03170949,pump,id_00,normal
00000006.wav,6.029172,3.494923,3.87791,6.232553,22.30562,12.46676,14.44488,17.10177,19.98582,2.857649,32.44873,70.68758,3.305071,-12.98422,5.593953,0.0538266,pump,id_00,normal
00000007.wav,7.056172,4.090169,4.429699,7.317251,23.73076,13.32101,15.60806,18.13074,21.39794,5.395606,17.01967,73.14675,3.899452,-26.62551,5.999464,0.03065137,pump,id_00,normal
00000008.wav,7.022858,4.060925,4.492619,7.673167,23.37474,13.23885,15.32531,17.78627,20.31213,4.460082,19.50141,72.21552,3.799956,-19.39868,5.223807,0.04061327,pump,id_00,normal
00000009.wav,7.032591,4.004218,4.557891,6.766927,23.53987,13.31464,15.52769,17.81329,20.4732,3.199572,33.33333,69.42193,3.438668,-14.74125,6.160986,0.04784177,pump,id_00,normal
00000010.wav,6.996768,4.095923,4.321927,7.158566,24.20124,13.56042,15.99225,18.96452,22.34297,3.431353,22.0123,73.55009,3.66003,-16.34343,5.999768,0.04475634,pump,id_00,normal
00000011.wav,6.466127,3.685991,4.096236,6.407382,22.72819,12.67764,15.31523,17.23601,20.47915,3.07682,30.20098,69.58175,3.460573,-20.59141,5.917103,0.03772374,pump,id_00,normal
00000012.wav,6.386534,3.678582,4.028212,6.625338,24.18981,13.67233,16.10872,19.00495,22.40552,3.501405,29.04788,70.84454,3.527683,-16.30145,6.06132,0.04471718,pump,id_00,normal
