filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,2.381458,1.496206,1.388044,1.416636,16.42288,9.80499,9.649134,10.33369,12.04447,0.6649089,0.2097902,81.5035,2.455019,-7.105045,2.360136,0.1056504,fan,id_06,normal
00000001.wav,2.252168,1.380562,1.37652,1.374021,15.54227,9.005089,9.642905,10.61726,11.75822,0.7440883,0.140056,80.32213,2.594306,-5.549485,1.784503,0.1363515,fan,id_06,normal
00000002.wav,2.634244,1.592614,1.60976,1.61346,16.2269,9.374085,10.2184,10.93749,11.99193,0.8663495,0.5242922,79.97204,2.661433,-4.060463,1.699913,0.1735998,fan,id_06,normal
00000003.wav,2.780019,1.711942,1.664255,1.680672,16.69639,9.810198,10.13786,10.86119,11.81273,1.043396,0.6300315,81.37907,2.724809,-2.987844,1.235353,0.2367875,fan,id_06,normal
00000004.wav,2.246484,1.399097,1.33729,1.400269,16.20326,9.510685,9.74282,10.92175,12.23529,0.8563313,0.07032349,82.27848,2.617189,-4.1763,0.9969405,0.1933024,fan,id_06,normal
00000005.wav,2.423719,1.484323,1.465406,1.467308,15.51425,8.876565,9.946441,11.20035,12.5368,0.8414851,0.210084,80.67227,2.620433,-4.402835,1.996801,0.1562589,fan,id_06,normal
00000006.wav,3.002989,1.845432,1.79442,1.774865,17.98029,10.56634,11.12484,11.59032,12.6766,0.6826391,0.8397481,81.6655,2.580824,-3.766694,1.416334,0.1929374,fan,id_06,normal
00000007.wav,0.9326007,0.5868848,0.5581024,0.5946175,12.60884,7.239821,7.986477,8.422051,9.549212,0.4567785,0.0698812,78.12718,2.122592,-16.76745,5.552047,0.04480388,fan,id_06,normal
00000008.wav,2.967808,1.788364,1.869995,1.951266,17.06087,9.688934,11.01326,11.81086,12.39314,1.140006,0.7402185,79.16814,2.877803,-3.733774,1.063423,0.2084551,fan,id_06,normal
00000009.wav,2.02459,1.265292,1.224929,1.274688,15.87062,9.321247,9.426748,10.65857,12.10079,0.8651362,0.03512469,80.99754,2.551736,-4.23034,1.177443,0.1849187,fan,id_06,normal
00000010.wav,2.284941,1.436646,1.335717,1.372857,16.67201,9.855064,10.10165,10.8154,12.50392,0.6197516,0.4212004,80.37908,2.552453,-4.142141,1.148649,0.1890077,fan,id_06,normal
00000011.wav,2.848924,1.74228,1.7511,1.769009,16.46984,9.571464,10.33944,11.21292,12.16014,0.8051002,0.6659657,81.87872,2.645782,-3.303628,1.199024,0.2220914,fan,id_06,normal
00000012.wav,2.62646,1.638307,1.549228,1.552835,17.60435,10.52582,10.29802,11.07286,12.93213,0.757238,0.3859649,83.36842,2.538466,-4.056567,1.0923,0.1942175,fan,id_06,normal
00000013.wav,2.720404,1.676784,1.62294,1.643635,16.91361,9.941493,10.34002,11.24348,12.31983,0.8992207,0.4206099,83.38591,2.702295,-4.135704,1.511533,0.1770778,fan,id_06,normal
00000014.wav,2.26716,1.364281,1.474716,1.568155,16.49925,9.355623,10.60641,11.3922,12.30703,1.237593,0.1058948,79.5976,2.84862,-3.69715,1.22123,0.203319,fan,id_06,normal
00000015.wav,2.507963,1.53739,1.55659,1.567941,16.07814,9.147406,10.56594,10.78858,11.8645,0.7208938,0.3161222,81.34879,2.554041,-3.853349,1.318486,0.193355,fan,id_06,normal
00000016.wav,2.790621,1.723187,1.637563,1.660924,17.01286,9.973824,10.41489,11.12206,12.01399,0.7861511,0.6666667,82.14035,2.600727,-3.399424,1.175808,0.2185682,fan,id_06,normal
00000017.wav,2.37224,1.458972,1.439371,1.450654,16.30266,9.496513,10.09745,10.84538,11.98154,0.6034938,0.2804066,81.10761,2.388815,-3.605198,1.454961,0.1976223,fan,id_06,normal
00000018.wav,2.363576,1.433827,1.496903,1.572963,14.18686,8.186259,9.126545,9.634386,10.76687,0.947028,0.1053001,79.53668,2.614339,-3.208073,1.527277,0.2111777,fan,id_06,normal
00000019.wav,3.114043,1.905089,1.903223,2.029267,18.54716,10.70681,11.65455,12.61339,13.50218,1.392398,0.9537266,81.84387,2.854815,-4.249042,1.130437,0.1858916,fan,id_06,normal
