filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,6.970567,4.154802,4.268572,5.939747,21.69181,12.20801,13.83289,15.90678,22.72133,2.602967,8.659549,77.78766,3.565787,-24.31448,8.211801,0.03074437,slider,id_06,abnormal
00000001.wav,8.65582,5.183526,5.8376,7.732896,23.48703,12.91007,15.34907,18.02714,23.63526,4.277985,13.89246,74.99357,4.012215,-28.54209,10.69798,0.02548415,slider,id_06,abnormal
00000002.wav,8.61899,5.08044,5.658443,7.695551,24.04016,13.55611,15.58735,17.46716,23.24933,5.326117,11.58411,74.5614,4.239448,-23.03613,9.649502,0.03059448,slider,id_06,abnormal
00000003.wav,7.674284,4.520547,4.91317,6.618679,22.57818,12.64495,14.68324,16.81069,21.04504,3.351528,8.474576,75.68856,3.890059,-24.50533,9.35554,0.02953262,slider,id_06,abnormal
00000004.wav,6.555963,3.852034,4.257882,7.460869,20.67868,11.38336,13.01253,15.63145,22.59923,4.226286,17.49585,74.95854,3.747201,-23.6669,8.483136,0.03110417,slider,id_06,abnormal
00000005.wav,8.831257,5.172198,5.867166,7.701606,23.68292,13.29689,15.58843,17.76,23.19338,4.583605,11.47626,73.99583,4.309699,-25.77374,9.348286,0.02847216,slider,id_06,abnormal
00000006.wav,5.732328,3.373565,3.706696,6.389122,19.06549,10.33408,12.6556,15.44535,23.28224,3.098942,19.77132,73.93997,3.534221,-18.84976,8.124121,0.03707289,slider,id_06,abnormal
00000007.wav,7.455221,4.304733,4.777506,7.056449,20.84009,11.69723,13.45942,15.23538,20.89914,3.724166,7.741222,73.54161,4.09419,-27.98863,9.916326,0.02638177,slider,id_06,abnormal
00000008.wav,6.989974,4.186548,4.400502,5.526752,21.32427,11.74544,13.95296,16.28833,21.89185,2.819626,5.031928,78.31418,3.453149,-23.55069,9.559734,0.03020197,slider,id_06,abnormal
00000009.wav,9.024811,5.336412,5.844919,8.991735,24.0189,13.30509,15.64703,18.32167,25.42276,4.439139,27.0438,72.51825,4.039316,-20.9042,7.263633,0.03550149,slider,id_06,abnormal
00000010.wav,7.270701,4.217057,4.701996,7.019701,20.0696,11.09995,13.05368,15.01183,20.1161,4.878256,8.4273,74.18398,4.059299,-22.43968,9.154812,0.03165109,slider,id_06,abnormal
00000011.wav,6.334426,3.799922,4.06047,5.835047,20.48186,11.26827,13.2959,15.50327,22.83232,3.115239,5.298368,78.40514,3.292834,-25.86495,7.850108,0.02966034,slider,id_06,abnormal
00000012.wav,8.850827,5.243245,5.822942,8.035232,23.48999,12.91969,15.26307,17.78644,22.86983,4.201291,12.39238,74.74563,4.254062,-25.73102,9.57162,0.02832649,slider,id_06,abnormal
00000013.wav,8.846245,5.20345,5.775364,7.739223,24.10217,13.56423,15.53618,17.67473,23.71605,4.638896,11.60807,74.32782,4.321248,-22.05114,8.971145,0.03223489,slider,id_06,abnormal
00000014.wav,8.648363,5.066318,5.774253,7.866853,24.34949,13.6472,15.89202,18.1374,23.73353,4.958804,11.52445,74.47971,4.303221,-25.54199,9.048809,0.02890942,slider,id_06,abnormal
00000015.wav,8.696816,5.146804,5.674164,7.82455,22.38629,12.37254,14.60172,17.05607,22.31201,4.771436,11.80258,75.26824,4.361258,-22.77855,8.885226,0.03158183,slider,id_06,abnormal
00000016.wav,8.95434,5.268001,5.851998,8.02666,25.24901,14.10427,16.71722,18.90073,25.15438,5.782996,12.77821,74.31265,4.302585,-25.89695,8.89103,0.02874556,slider,id_06,abnormal
00000017.wav,8.755568,5.184233,5.773316,7.990344,23.2512,12.78807,15.00796,17.73602,23.31102,5.32643,12.39885,75.28061,4.395375,-23.84421,8.740411,0.03068932,slider,id_06,abnormal
00000018.wav,8.278216,4.927376,5.310386,6.906681,23.40248,13.13669,15.021,17.48549,23.41528,3.468527,13.17087,76.18219,3.948269,-24.73599,8.812425,0.02980767,slider,id_06,abnormal
00000019.wav,8.566638,5.04362,5.526562,7.268407,23.87605,13.21756,15.37986,18.03354,23.31693,4.103207,9.476626,74.97459,4.183572,-21.41456,9.15558,0.03271165,slider,id_06,abnormal
00000020.wav,8.574051,5.085316,5.755248,7.864383,24.72859,13.57005,16.05093,18.66709,24.18435,4.7386,12.05391,73.72099,4.271782,-27.07026,10.66006,0.02650388,slider,id_06,abnormal
00000021.wav,8.877962,5.202756,5.889781,7.828458,24.24584,13.49569,15.61735,17.8741,22.30632,4.200333,13.62556,73.32981,4.319085,-23.56889,9.162651,0.03055157,slider,id_06,abnormal
00000022.wav,8.710861,5.149661,5.626958,7.809987,23.44634,12.95473,15.01554,17.7367,23.16926,4.583689,11.26055,75.13186,4.341288,-22.69437,8.467958,0.03209003,slider,id_06,abnormal
00000023.wav,5.286919,3.127708,3.486296,6.168634,20.14608,11.20285,13.0868,15.35255,23.06849,3.665916,16.55934,74.28703,3.460913,-24.27624,8.479303,0.03052918,slider,id_06,abnormal
00000024.wav,6.198907,3.701113,3.863845,5.361892,20.53462,11.27367,13.36454,15.55534,21.32442,3.142739,8.335945,78.03196,3.760088,-27.14468,10.89346,0.02628941,slider,id_06,abnormal
00000025.wav,8.913532,5.301584,5.799719,7.877929,24.10456,13.55206,15.38771,17.61931,23.79267,4.251179,12.92164,76.20654,4.300284,-27.85795,8.552592,0.02746457,slider,id_06,abnormal
00000026.wav,8.538011,5.051495,5.646132,7.578654,22.52216,12.41142,14.60854,16.69343,21.75065,4.828192,11.14865,75.4158,4.306064,-22.93832,9.272035,0.03104592,slider,id_06,abnormal
00000027.wav,8.497453,4.971896,5.549963,8.35574,23.71776,13.16505,15.19622,17.64138,23.75067,5.468183,13.02521,73.92157,4.277032,-25.81209,8.56928,0.02908552,slider,id_06,abnormal
00000028.wav,5.870661,3.483404,3.770441,6.147358,20.53305,11.37382,13.20613,15.66708,20.89417,4.307733,9.773936,77.19415,3.645812,-26.07543,9.97786,0.02773672,slider,id_06,abnormal
00000029.wav,8.718838,5.198691,5.607717,6.922944,24.88425,13.837,15.92687,18.56795,24.87649,3.280698,10.74802,76.66582,4.038205,-29.147,9.446139,0.02591134,slider,id_06,abnormal
