filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,6.819855,4.098336,4.238331,4.643396,29.31743,16.57721,20.49522,26.25248,37.10969,1.343275,2.784014,79.99551,2.649921,-16.82444,4.680728,0.04650045,valve,id_02,abnormal
00000001.wav,4.669981,2.835588,3.110482,6.027315,34.22985,19.04895,25.42529,35.65254,52.99353,2.434718,23.18584,74.63127,3.162682,-24.38365,6.732311,0.03213785,valve,id_02,abnormal
00000002.wav,4.174627,2.464153,2.628732,5.061813,30.86773,16.8633,24.67431,35.89827,52.80433,2.773608,16.25784,75.81289,3.233997,-16.92849,6.410414,0.04284691,valve,id_02,abnormal
00000003.wav,8.679207,5.104393,5.670506,8.231809,36.08908,20.94948,23.8525,30.4546,41.65766,5.841828,11.2865,74.95396,4.395769,-22.96609,6.026945,0.03449104,valve,id_02,abnormal
00000004.wav,4.475959,2.716533,2.93435,5.767753,33.01762,18.1422,22.86466,34.06054,51.23297,2.459666,18.15803,77.39403,3.14173,-24.84831,6.299948,0.03210453,valve,id_02,abnormal
00000005.wav,10.34437,6.299939,6.651462,9.363462,40.70567,22.35812,27.20783,36.8395,51.45704,5.820216,27.21943,75.65606,4.231125,-21.45049,7.173232,0.03493606,valve,id_02,abnormal
00000006.wav,8.339734,4.892527,5.433636,8.258346,31.182,17.10336,22.48326,32.1686,46.49276,3.494696,30.58464,72.42583,3.738834,-24.17543,5.62371,0.03355801,valve,id_02,abnormal
00000007.wav,9.325932,5.428279,6.201654,9.847672,40.32861,21.59561,29.42404,39.90426,58.0117,5.821485,30.18293,72.33232,4.0625,-24.79135,5.506245,0.03300592,valve,id_02,abnormal
00000008.wav,9.514153,5.620542,6.084113,10.08465,39.15505,22.09735,26.89902,36.15774,50.49797,6.12558,19.04762,74.09639,4.375956,-21.93698,5.915446,0.03590351,valve,id_02,abnormal
00000009.wav,9.335386,5.473486,6.075288,9.479912,34.75375,19.82597,25.06667,32.89517,45.41991,5.693477,16.398,73.42968,4.453052,-22.02817,5.828178,0.03589846,valve,id_02,abnormal
00000010.wav,7.842347,4.520331,5.015904,7.952708,32.76663,18.29424,22.33532,29.8625,42.85286,4.97386,21.03877,72.71359,4.001555,-21.09607,6.205964,0.03662731,valve,id_02,abnormal
00000011.wav,8.154557,4.806085,5.349845,8.438506,35.71118,19.95738,24.91793,34.7223,50.69104,4.909665,33.78915,72.7393,3.923221,-19.79699,5.655231,0.03928931,valve,id_02,abnormal
00000012.wav,3.391804,2.060967,2.336557,4.959151,28.766,15.80105,21.83962,32.41717,49.05669,2.748096,14.59251,74.6696,2.905229,-24.04057,6.069519,0.03321146,valve,id_02,abnormal
00000013.wav,7.82859,4.512738,5.043193,8.034556,28.95816,16.10503,21.80187,29.73601,42.29646,4.44444,9.299622,73.40889,4.133058,-24.88659,5.829942,0.03255575,valve,id_02,abnormal
00000014.wav,9.280071,5.464269,6.090961,9.217849,36.5113,20.65508,25.6297,35.65227,50.35619,5.656361,23.87964,73.17542,4.329372,-20.56529,5.323981,0.03862604,valve,id_02,abnormal
00000015.wav,7.012346,4.149481,4.440071,5.207439,28.74238,16.13906,20.91793,27.32388,37.64985,2.861731,3.224342,77.77021,3.818949,-20.44478,5.749913,0.03817567,valve,id_02,abnormal
00000016.wav,8.797482,5.1495,5.632973,9.828449,33.27317,18.37705,25.43945,34.62278,50.2255,6.04769,17.95029,73.94906,4.215412,-23.90305,6.361899,0.03304153,valve,id_02,abnormal
00000017.wav,9.678353,5.681171,6.276729,10.0359,37.58734,21.50768,26.24641,34.99235,48.71628,6.249339,23.44997,72.89748,4.354651,-22.94383,5.911906,0.03465516,valve,id_02,abnormal
00000018.wav,9.326929,5.434379,6.106151,9.628202,38.05253,20.92761,26.77189,35.62096,49.13053,5.611554,18.40023,72.78054,4.361043,-22.71934,5.89794,0.03494393,valve,id_02,abnormal
00000019.wav,7.601958,4.440101,4.831981,6.471603,29.58024,15.93152,20.49991,27.26143,37.32356,4.038603,4.913815,74.94211,4.048034,-24.87885,9.124205,0.02940912,valve,id_02,abnormal
00000020.wav,7.43908,4.30441,4.688071,7.368582,29.2959,15.59094,20.34888,27.96443,39.77537,3.380435,16.40192,73.73476,3.904126,-21.86306,5.567594,0.03645556,valve,id_02,abnormal
00000021.wav,6.484699,3.962501,3.806269,4.203461,31.23141,17.94035,21.58138,29.43675,43.12234,1.347958,5.576923,80.96154,3.092246,-18.84456,5.2915,0.04143179,valve,id_02,abnormal
00000022.wav,9.829313,5.954331,6.341314,8.48641,38.39378,21.95309,27.13849,35.02269,47.98541,5.180421,16.76692,77.04261,4.360445,-22.92929,6.365298,0.034136,valve,id_02,abnormal
00000023.wav,8.388275,4.992137,5.384891,7.897193,34.59839,19.52084,24.53221,31.79415,44.59526,4.77029,14.08809,76.03049,4.246328,-25.41648,6.152043,0.03167713,valve,id_02,abnormal
