filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,5.440428,3.290571,3.544755,4.391354,20.17107,11.72731,12.57676,13.25432,16.52572,2.098692,8.457511,77.24527,2.996537,-6.395027,8.235875,0.06834849,slider,id_02,normal
00000001.wav,4.637394,2.773109,3.089671,3.303754,18.25861,10.37358,11.90981,12.48255,15.97039,1.194672,9.083728,77.1722,2.487017,-6.133696,9.883989,0.06243099,slider,id_02,normal
00000002.wav,7.339424,4.473499,4.653933,4.996126,20.15203,11.53515,13.07302,13.68843,16.99248,1.87521,18.47233,78.76072,2.854124,-6.527542,8.863208,0.06497409,slider,id_02,normal
00000003.wav,7.78368,4.649309,5.066843,5.744652,22.06118,12.34081,14.72071,15.37867,18.34289,3.046951,19.44551,78.0901,3.125894,-5.502334,7.40754,0.07746009,slider,id_02,normal
00000004.wav,6.134397,3.773927,4.143458,5.37545,19.55346,11.00331,12.87447,13.31578,16.73945,2.241548,12.75194,78.60465,2.918364,-7.301401,9.09766,0.0609791,slider,id_02,normal
00000005.wav,6.424992,3.865547,4.442328,5.526709,19.70874,11.0436,13.0849,13.39092,16.70172,2.442705,15.41534,76.39776,3.105786,-5.953961,8.029369,0.07151372,slider,id_02,normal
00000006.wav,7.568356,4.707299,4.532072,5.7657,23.83851,14.20027,14.40079,15.02239,18.44852,2.624086,19.00149,78.20417,2.918068,-10.77624,10.66818,0.04663217,slider,id_02,normal
00000007.wav,7.233069,4.358567,4.723665,5.564718,19.90409,11.28343,12.98573,13.67473,17.25319,2.614338,17.49163,76.25605,3.247442,-8.330935,8.383106,0.05982994,slider,id_02,normal
00000008.wav,8.149078,4.974005,5.09057,6.398623,22.80449,13.36805,14.2964,14.92512,18.03378,2.690244,18.61811,77.80803,3.272723,-8.921965,8.632701,0.05696491,slider,id_02,normal
00000009.wav,5.673028,3.484315,3.70079,4.863502,20.22752,11.4157,13.15178,13.64061,17.04266,2.060706,11.76719,76.67651,2.985232,-7.439741,9.568039,0.05879662,slider,id_02,normal
00000010.wav,8.254144,4.927669,5.36856,6.424998,23.39192,13.37568,15.02457,15.6435,19.72634,2.638462,21.20219,75.81056,3.059522,-8.151874,9.460032,0.05677977,slider,id_02,normal
00000011.wav,7.174311,4.344878,4.765912,5.667211,23.40979,13.20737,15.25045,15.95041,20.31302,3.11179,19.16168,73.27844,2.93855,-8.530975,9.38344,0.05582097,slider,id_02,normal
00000012.wav,8.650686,5.274349,5.483248,6.475249,23.92671,13.58726,15.66055,16.29951,19.68227,3.056742,24.19473,77.81845,3.333287,-8.84628,10.40607,0.0519417,slider,id_02,normal
00000013.wav,7.936685,4.719016,5.162687,5.965577,22.24257,12.53818,14.3794,15.33951,18.41224,3.361473,20.85398,76.74419,3.196666,-6.408976,7.714482,0.07080419,slider,id_02,normal
00000014.wav,6.449648,3.818493,4.22477,6.141574,18.68492,10.42995,12.13839,13.09012,16.0044,3.698472,12.15645,73.99577,3.559102,-8.515501,8.894441,0.05743845,slider,id_02,normal
00000015.wav,8.06444,4.790635,5.279977,6.461008,21.76617,12.2664,14.42557,15.19286,18.18329,3.284686,20.65834,75.52024,3.257366,-6.54498,8.107286,0.06824883,slider,id_02,normal
00000016.wav,8.414227,5.068811,5.516507,6.208255,22.24234,12.46756,15.17486,15.81063,19.07588,3.275311,24.44023,77.3814,3.082098,-6.975462,8.381706,0.06511617,slider,id_02,normal
00000017.wav,6.53387,3.883733,4.181833,4.609619,21.71027,12.22205,14.41042,14.54333,17.96264,2.095481,13.8343,76.45472,2.700073,-5.961582,8.350591,0.06987059,slider,id_02,normal
00000018.wav,6.751244,4.012006,4.406272,5.705016,18.26273,10.18152,12.06446,13.00787,15.64589,3.525297,14.89203,75.53984,3.426648,-8.474377,10.12502,0.05376518,slider,id_02,normal
