filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,7.930974,4.664647,5.033272,7.36342,21.85345,12.59168,13.74902,15.211,15.94878,4.597812,19.52278,74.80116,3.921267,-11.23732,5.339934,0.06032362,fan,id_06,abnormal
00000001.wav,9.31231,5.496729,6.024295,8.089337,26.20859,15.02385,16.52329,17.82355,18.97508,4.650286,23.99226,73.62141,4.123502,-12.51312,6.18306,0.05348687,fan,id_06,abnormal
00000002.wav,9.534181,5.64408,6.15794,8.226379,27.26488,15.47249,17.49744,19.0222,20.00907,4.36127,21.33614,73.42763,4.158272,-13.28336,6.153524,0.05144858,fan,id_06,abnormal
00000003.wav,9.292624,5.49417,5.95844,8.047802,27.04038,15.5707,17.21071,18.40036,19.37275,4.247138,26.41444,74.55745,4.046277,-9.362171,5.357174,0.06793781,fan,id_06,abnormal
00000004.wav,7.118403,4.100091,4.479494,6.551448,19.423,11.30346,12.03021,13.23026,14.02546,4.734956,12.2087,73.8087,3.973068,-16.27235,6.45062,0.04400834,fan,id_06,abnormal
00000005.wav,9.293272,5.47572,6.023839,8.366396,27.12031,15.62324,17.06858,18.81494,20.0327,4.902066,20.35161,74.82122,4.207611,-11.99061,6.453819,0.05421692,fan,id_06,abnormal
00000006.wav,8.309154,4.894954,5.408154,6.564741,21.94308,12.51116,14.26022,15.48079,16.43842,3.49819,27.33842,73.10317,3.695028,-12.86117,5.837469,0.05347983,fan,id_06,abnormal
00000007.wav,5.001038,2.97802,3.23327,3.37947,19.79679,11.44787,12.3771,13.82338,15.06627,1.514111,25.77808,73.34235,3.007699,-11.87078,4.462527,0.06122461,fan,id_06,abnormal
00000008.wav,9.766872,5.875776,6.338309,7.94626,30.16779,17.47982,18.97537,20.22671,21.68112,3.815858,22.19994,75.85219,4.011929,-12.03821,5.588488,0.05673212,fan,id_06,abnormal
00000009.wav,8.677414,5.106349,5.590553,7.74438,23.33541,13.52573,14.74007,15.91817,16.87489,4.813937,21.00271,73.61111,4.080215,-11.2447,5.734075,0.05889708,fan,id_06,abnormal
00000010.wav,9.004324,5.304901,5.906593,7.681466,25.67558,14.77663,16.23993,17.93435,18.72391,3.33722,31.82001,73.5235,3.626067,-12.2344,6.596811,0.05310332,fan,id_06,abnormal
00000011.wav,9.78258,5.874374,6.424264,7.908334,30.05897,17.42093,19.15753,20.65463,21.67924,3.4441,24.06037,75.93963,3.978837,-12.61642,5.239134,0.05600498,fan,id_06,abnormal
00000012.wav,8.854035,5.217847,5.683213,7.825076,24.12453,13.69248,15.57649,16.40569,17.21487,3.379344,39.34666,72.79376,3.599483,-11.97282,6.30445,0.05471278,fan,id_06,abnormal
00000013.wav,8.782329,5.157706,5.79853,7.944661,27.27195,15.56017,17.46492,18.93313,20.23421,4.167207,20.11421,74.0165,4.101832,-10.97409,5.779945,0.05968711,fan,id_06,abnormal
00000014.wav,8.954514,5.229784,5.780962,8.309936,26.86691,15.45572,17.03399,18.15957,19.26111,4.586927,24.08859,72.26576,4.024204,-10.8323,5.930794,0.05965485,fan,id_06,abnormal
00000015.wav,9.233253,5.473791,6.095826,7.989179,28.26101,16.36816,17.79459,19.29455,20.58826,3.627248,23.11277,74.18453,4.056457,-12.41687,5.605959,0.05548518,fan,id_06,abnormal
00000016.wav,5.357858,3.264845,3.626346,4.548204,18.06028,10.19365,11.62692,12.99633,14.87978,1.664625,34.83226,74.87509,2.759233,-14.68434,5.285572,0.05007534,fan,id_06,abnormal
00000017.wav,8.938394,5.267371,5.700168,8.291062,24.67054,14.13154,15.82517,17.03443,17.84873,5.808256,17.07101,75.32544,4.230186,-10.93137,5.732629,0.06000961,fan,id_06,abnormal
00000018.wav,9.298757,5.535045,5.99876,7.78905,28.14055,16.28512,17.66993,19.14801,20.58989,2.679844,21.25382,75.56575,3.808071,-15.34186,5.783904,0.04733556,fan,id_06,abnormal
00000019.wav,9.221407,5.451365,6.047447,8.193722,27.86853,16.11121,17.77304,19.43564,20.2394,4.256743,20.28725,74.56613,4.148525,-12.17707,5.743733,0.05580108,fan,id_06,abnormal
00000020.wav,10.02179,6.065753,6.569734,8.043614,30.61577,17.6649,19.542,20.6284,21.8939,3.847972,23.43262,76.02837,4.044412,-11.03996,5.537643,0.06032236,fan,id_06,abnormal
00000021.wav,9.285216,5.506076,6.020941,8.030221,27.63892,16.07571,17.5525,18.97073,19.82589,4.895862,17.75114,75.48516,4.190271,-12.25286,5.643096,0.05587854,fan,id_06,abnormal
00000022.wav,8.666876,5.11988,5.531098,7.591232,24.22437,13.87636,15.48039,16.37239,17.38192,4.397301,17.88038,75.02324,4.131058,-12.35365,5.753303,0.05522739,fan,id_06,abnormal
