filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,7.099577,4.24704,4.553466,5.382457,25.18854,14.49133,16.11061,17.29469,18.72205,1.609251,23.90852,75.71726,3.152685,-17.15973,5.776248,0.04359962,fan,id_00,normal
00000001.wav,6.994827,4.257846,4.39618,6.717789,25.01344,14.51571,15.53201,16.83848,18.7605,2.926913,21.73737,77.53535,3.425496,-16.03457,5.472914,0.04649545,fan,id_00,normal
00000002.wav,8.727401,5.193484,5.787816,8.371616,30.49808,17.67513,19.45363,20.83996,21.9645,4.575273,20.63927,73.12024,4.108899,-13.39143,5.664185,0.05247797,fan,id_00,normal
00000003.wav,8.159269,4.911599,5.148923,6.464095,26.78766,15.61585,16.56421,18.08462,19.29348,3.381134,30.2407,74.0919,3.610962,-13.35886,5.784083,0.05223856,fan,id_00,normal
00000004.wav,9.620468,5.810923,6.153331,8.817235,30.83428,17.89159,19.72779,21.21072,22.27847,5.074037,27.79407,73.70479,4.123333,-12.06015,5.928278,0.05559129,fan,id_00,normal
00000005.wav,6.572374,4.036988,3.967666,4.732634,22.84025,13.3872,14.1053,15.59032,16.93402,1.271727,31.77465,78.02817,2.903035,-12.65623,6.478916,0.05225986,fan,id_00,normal
00000006.wav,7.401829,4.386057,4.677055,6.210156,22.87267,13.05411,14.68184,16.36833,17.56557,1.757569,60.21718,71.66831,2.820386,-12.15021,6.780627,0.05282386,fan,id_00,normal
00000007.wav,9.634199,5.836084,6.311263,8.584395,33.17364,19.2436,21.1615,22.14942,23.40568,4.011747,35.15894,74.95213,3.761315,-11.24794,5.723319,0.05892314,fan,id_00,normal
00000008.wav,9.525249,5.7132,6.171393,8.493998,31.2588,17.98001,20.37258,21.80007,22.99964,4.663337,25.8565,74.36975,4.076274,-12.72642,5.996688,0.05340993,fan,id_00,normal
00000009.wav,9.315426,5.667468,6.111154,7.833518,33.08866,18.82385,21.27045,23.18799,24.31719,4.075802,18.4136,75.40561,4.086046,-10.99846,5.286489,0.0614064,fan,id_00,normal
00000010.wav,9.555768,5.765968,6.292394,8.735154,33.23507,19.28293,21.08162,22.52813,23.79094,4.710386,31.21348,74.11482,3.939284,-12.37018,5.399628,0.05627522,fan,id_00,normal
00000011.wav,9.651575,5.857708,6.432998,8.729166,35.35586,20.4824,22.50075,24.16455,25.49439,4.134371,26.59221,74.04165,4.123621,-11.07207,5.899629,0.05892163,fan,id_00,normal
00000012.wav,9.381335,5.584338,6.149529,8.84439,29.40893,16.90152,18.90832,19.97435,21.01059,4.594158,25.2522,73.57631,4.137443,-11.83509,5.349455,0.05819183,fan,id_00,normal
00000013.wav,9.785885,5.94033,6.415091,8.405356,31.80691,18.43585,20.19106,21.921,22.77769,4.594585,25.52608,74.96188,4.183456,-12.73364,5.632622,0.05444765,fan,id_00,normal
00000014.wav,9.004839,5.333087,5.857798,8.183944,28.8975,16.52916,18.46447,19.58672,20.57267,4.595033,19.38991,73.75415,4.062303,-12.39664,6.036545,0.05424998,fan,id_00,normal
00000015.wav,5.181058,3.138583,3.335145,3.693269,16.289,9.128473,10.60014,12.00286,14.42103,0.9771498,48.68421,71.78363,2.36629,-9.137101,5.55784,0.06805063,fan,id_00,normal
00000016.wav,9.687881,5.83523,6.307638,8.647771,31.00003,17.79403,20.237,21.45666,22.62086,4.911904,20.97264,75.18652,4.306296,-12.75521,6.2635,0.05257981,fan,id_00,normal
00000017.wav,9.343136,5.661108,6.033803,7.978071,31.91669,18.50914,20.26791,21.76169,22.55811,4.551185,18.54536,74.98658,4.223216,-15.42842,5.863689,0.04696575,fan,id_00,normal
00000018.wav,7.00071,4.151493,4.508937,6.081243,21.92239,12.52917,14.21514,15.22567,16.6767,4.224571,23.65962,75.0123,3.603375,-16.71089,6.471519,0.04313616,fan,id_00,normal
00000019.wav,9.743612,5.863287,6.248444,8.585608,30.4544,17.58479,19.67272,20.98884,21.98123,3.17002,46.24222,73.19292,3.611541,-11.4332,5.562921,0.05883697,fan,id_00,normal
00000020.wav,8.582644,5.107259,5.544369,7.474943,24.83813,14.343,15.92979,17.05809,17.84234,4.865576,16.04247,75.78885,3.966693,-14.29409,6.187206,0.04882503,fan,id_00,normal
00000021.wav,9.046263,5.420411,5.979451,8.56751,32.29991,18.86348,20.66188,22.11667,22.9218,4.565057,21.68854,74.25418,4.204213,-13.00185,5.506109,0.05403082,fan,id_00,normal
00000022.wav,6.546483,3.897389,4.223859,5.908416,25.04588,14.38499,16.28002,17.0424,18.65637,2.500539,21.84911,76.79895,3.353552,-14.91564,5.918401,0.04799837,fan,id_00,normal
00000023.wav,9.423998,5.696777,5.967942,8.036252,30.78889,17.76064,19.29965,20.98168,21.98509,4.049347,21.74699,76.53614,4.100301,-12.93735,5.939032,0.05297625,fan,id_00,normal
