filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,7.791032,4.646925,4.945403,7.466508,23.36398,13.24678,14.88033,16.53551,21.33525,3.828667,23.32938,74.41677,3.478422,-12.89874,9.552753,0.04454048,slider,id_00,normal
00000001.wav,5.793088,3.356132,3.601579,6.341185,17.33669,9.91435,10.99055,11.99815,15.88567,3.746688,10.06556,75.00964,3.634433,-11.38802,10.35598,0.0459897,slider,id_00,normal
00000002.wav,6.235443,3.654495,3.862401,6.471948,16.43998,9.433161,10.28559,11.67415,15.00894,4.124958,13.08337,75.02992,3.721816,-9.986679,9.785516,0.05057607,slider,id_00,normal
00000003.wav,8.944123,5.287692,5.805055,7.5903,26.21459,14.83524,17.11357,18.66511,22.40325,2.86503,27.01716,73.53049,3.737266,-9.613384,8.068556,0.05655488,slider,id_00,normal
00000004.wav,3.728226,2.246488,2.447642,3.357747,18.81344,10.7677,11.76205,13.31804,17.8588,1.082502,9.65,78.2,2.601742,-11.01287,8.141096,0.05220852,slider,id_00,normal
00000005.wav,5.950952,3.597071,3.736902,5.24101,22.15744,12.73347,14.04454,15.1712,19.40603,1.912856,12.67257,78.12389,3.108417,-11.4972,8.370187,0.05033375,slider,id_00,normal
00000006.wav,8.206169,5.038414,5.227877,6.92668,28.55332,16.1389,18.51586,19.89086,23.67622,2.452634,24.30414,79.3279,3.104385,-15.89124,8.953028,0.04025072,slider,id_00,normal
00000007.wav,9.022232,5.398054,5.772266,7.555486,27.66848,15.56696,17.83619,19.69426,23.0741,3.795153,25.85278,74.86535,3.750214,-9.650557,7.613294,0.05792451,slider,id_00,normal
00000008.wav,5.697801,3.325419,3.580591,6.020619,16.66785,9.497493,10.41148,11.88007,14.85382,3.171394,13.43154,75.4766,3.424576,-12.10734,10.53027,0.04417427,slider,id_00,normal
00000009.wav,8.790345,5.261184,5.6108,7.653733,25.96419,14.64559,16.63629,18.61002,22.15475,4.003929,27.9061,74.85801,3.731195,-10.17353,8.175534,0.05449869,slider,id_00,normal
