filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,9.249256,5.504367,6.042838,7.741621,27.62563,15.83277,17.6307,19.32387,20.72701,5.10442,22.61718,75.14942,4.105802,-10.72629,5.681335,0.06094727,fan,id_02,abnormal
00000001.wav,7.425882,4.399193,4.694531,5.328256,25.57648,14.53739,16.52591,18.04977,19.84758,2.840829,12.3666,76.14564,3.823631,-10.49364,5.359299,0.06307979,fan,id_02,abnormal
00000002.wav,6.573373,3.902049,4.296146,5.688029,23.03702,13.06408,14.60366,16.38451,17.93137,3.663295,22.16382,75.38327,3.536808,-12.59708,6.003143,0.05376278,fan,id_02,abnormal
00000003.wav,8.410196,5.067244,5.539451,7.480724,25.49727,14.41585,16.62216,18.16331,19.50722,4.979659,19.19036,76.54512,4.128951,-10.7545,5.609028,0.0611115,fan,id_02,abnormal
00000004.wav,9.343367,5.576348,6.016202,7.599667,27.82718,15.70355,17.86563,19.77379,21.10146,4.296042,21.85369,75.41847,4.13453,-11.0925,5.580753,0.05997629,fan,id_02,abnormal
00000005.wav,8.463199,4.990119,5.500333,7.221628,24.75117,13.95926,16.0816,17.65157,18.94076,3.922381,16.66667,73.91169,4.007952,-11.42927,5.776496,0.05812007,fan,id_02,abnormal
00000006.wav,8.839954,5.233582,5.816528,7.563417,27.27824,15.45005,17.80271,19.69314,20.89351,4.257063,19.35484,74.31762,4.074521,-11.28153,5.583246,0.05929517,fan,id_02,abnormal
00000007.wav,9.067477,5.379702,5.943805,7.665284,27.15432,15.23764,17.66667,19.49218,20.8453,4.565271,20.63046,74.68789,4.141331,-11.20407,5.41739,0.0601632,fan,id_02,abnormal
00000008.wav,9.2407,5.51717,5.985138,7.817284,27.49118,15.67551,17.72446,19.41374,20.94835,4.270822,23.78812,75.2488,4.077563,-12.27315,6.376374,0.05362068,fan,id_02,abnormal
00000009.wav,6.674384,3.987073,4.300647,5.736754,19.00136,10.8727,12.16896,13.61673,14.21827,1.492052,47.36,71.92,2.808609,-14.42117,5.391055,0.0504739,fan,id_02,abnormal
00000010.wav,9.255741,5.4675,6.041085,7.78228,27.79791,15.62775,18.17133,19.95851,21.13101,4.367922,22.3192,74.09601,4.140157,-11.13795,5.682607,0.05945107,fan,id_02,abnormal
00000011.wav,7.396744,4.371559,4.726863,6.868089,25.40012,14.67101,16.13128,17.5584,19.36225,3.393063,21.97716,75.30524,3.4686,-12.75593,6.441525,0.05209024,fan,id_02,abnormal
00000012.wav,9.050723,5.347759,5.990112,7.59736,28.14376,15.75962,18.41126,20.41554,21.80458,4.942185,21.98209,73.84995,4.102192,-10.55292,5.891328,0.06081154,fan,id_02,abnormal
00000013.wav,9.020269,5.286561,5.916024,7.503979,27.17097,15.41729,17.81339,19.06697,20.68812,4.228168,22.21135,72.70059,4.087082,-11.15522,5.625393,0.05959256,fan,id_02,abnormal
00000014.wav,9.053164,5.319016,5.910239,7.808106,27.60156,15.7822,17.79742,19.20606,20.59416,4.687144,21.89758,73.64122,4.151137,-11.9364,5.272201,0.05811048,fan,id_02,abnormal
00000015.wav,8.972302,5.301229,5.829561,7.590931,27.6532,15.59577,18.02157,19.98481,21.26781,5.428485,21.19599,74.70257,4.178454,-10.71153,5.746002,0.06076245,fan,id_02,abnormal
00000016.wav,9.250274,5.454734,6.080718,7.732363,27.91533,15.79654,18.32917,20.15428,21.83828,4.884615,21.70448,74.3409,4.195632,-12.26593,5.802054,0.05534651,fan,id_02,abnormal
00000017.wav,9.273953,5.517937,6.013986,7.482754,28.59361,16.38209,18.5091,20.05589,21.49177,4.829668,21.84194,75.3267,4.170432,-11.04593,5.721115,0.05964082,fan,id_02,abnormal
00000018.wav,9.099796,5.394367,5.93972,7.58264,27.73583,15.73229,17.90585,19.69854,21.15576,5.035814,20.62269,74.72256,4.204193,-11.14856,5.3607,0.06057208,fan,id_02,abnormal
00000019.wav,9.225469,5.459607,6.067936,7.762873,27.36118,15.50593,17.90487,19.3709,20.97159,4.560017,22.74016,73.92126,4.183662,-11.68886,5.517364,0.0581185,fan,id_02,abnormal
00000020.wav,8.81853,5.288872,5.490607,6.288251,25.98044,14.60289,16.80741,18.92359,20.58695,3.133848,16.80698,77.48046,3.843572,-10.71181,5.906839,0.06017338,fan,id_02,abnormal
00000021.wav,9.470104,5.67673,5.998129,7.500604,27.65745,15.78772,17.89647,19.36313,20.80454,4.364917,22.88896,75.53356,4.081225,-11.15941,5.924175,0.05853572,fan,id_02,abnormal
00000022.wav,7.739984,4.622872,4.961472,6.62074,24.4582,13.81799,15.71042,17.2144,18.68574,3.331585,17.53378,76.68919,3.507357,-10.01719,5.876526,0.06291796,fan,id_02,abnormal
00000023.wav,9.220497,5.465259,6.048867,7.581241,27.47681,15.67508,17.90439,19.30457,20.80456,4.176359,22.24609,74.0718,4.160382,-10.89842,5.786856,0.05993309,fan,id_02,abnormal
00000024.wav,8.940415,5.26905,5.953251,7.95085,28.07685,15.97965,18.21532,20.00532,21.50705,5.175882,20.56913,72.81163,4.113224,-10.04636,5.736348,0.06336048,fan,id_02,abnormal
00000025.wav,8.712274,5.145089,5.708932,7.150666,25.73714,14.59707,16.86684,18.52573,19.82645,4.09376,19.89877,74.3752,4.04922,-11.1096,5.111696,0.06164735,fan,id_02,abnormal
00000026.wav,8.704398,5.112726,5.714739,7.124697,25.5716,14.32874,16.64282,18.33359,19.59688,3.874959,18.24408,73.84807,4.064185,-11.92179,5.845486,0.05628324,fan,id_02,abnormal
00000027.wav,9.010315,5.314596,5.939444,7.751806,27.78304,15.74962,17.68765,19.79235,21.05197,4.460905,20.29256,74.54093,4.103773,-11.58269,5.562091,0.05832678,fan,id_02,abnormal
00000028.wav,6.920356,4.093496,4.452762,5.667297,23.58959,13.44679,15.20732,16.45029,17.87419,2.220117,21.55462,74.62185,3.085564,-14.33163,5.703413,0.04991255,fan,id_02,abnormal
00000029.wav,7.39518,4.343334,4.79116,5.898892,23.77635,13.55143,15.02133,16.57029,17.71934,1.254309,24.74446,73.42419,3.072457,-13.31953,5.479411,0.05319448,fan,id_02,abnormal
00000030.wav,8.871608,5.251919,5.712934,7.011786,27.74093,15.8175,17.98102,19.60031,20.86997,3.092124,16.72566,75.16224,3.926694,-11.97562,6.14275,0.05519261,fan,id_02,abnormal
00000031.wav,6.474491,3.821922,4.137591,5.12653,22.24356,12.5561,14.49343,16.0438,17.67581,2.042938,7.768446,76.30474,3.293933,-15.51583,5.779347,0.046959,fan,id_02,abnormal
