filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000000.wav,7.689969,4.545382,5.098066,6.206401,22.85591,13.15197,14.70999,15.8109,17.0429,2.367839,25.91656,74.92625,3.317834,-12.93942,8.984495,0.04561229,pump,id_06,abnormal
00000001.wav,4.472003,2.735539,2.954492,3.769622,19.59361,10.99164,12.68571,14.4818,16.91843,1.548612,20.82441,74.89293,2.927202,-16.89865,8.973288,0.03865191,pump,id_06,abnormal
00000002.wav,9.924839,5.900108,6.579153,8.301068,30.20093,17.35926,19.61825,20.77673,21.71665,4.735431,23.3609,74.92617,4.19184,-14.23535,6.977219,0.04714186,pump,id_06,abnormal
00000003.wav,6.125389,3.653658,3.946254,5.050207,22.67166,13.01561,14.26086,15.35925,17.07396,2.598164,23.7393,73.83444,3.54039,-10.3414,6.465558,0.05949916,pump,id_06,abnormal
00000004.wav,7.071504,4.129837,4.556594,5.506583,22.00544,12.38541,14.49499,15.32909,16.34649,2.591023,22.68836,72.13185,3.561062,-9.2516,4.495763,0.07274123,pump,id_06,abnormal
00000005.wav,7.552796,4.411896,4.730328,5.625087,23.61446,13.42119,15.24243,15.7185,16.97861,2.559812,24.54352,73.20594,3.553453,-6.034043,3.44401,0.1055069,pump,id_06,abnormal
00000006.wav,7.990893,4.608406,5.321822,7.386066,25.46128,14.66748,16.45867,17.29439,18.72399,3.560464,23.4678,71.955,3.830445,-9.526312,5.482703,0.06662662,pump,id_06,abnormal
00000007.wav,8.024794,4.70137,5.236951,7.343176,22.11711,12.71839,14.14116,15.31594,17.5585,3.678883,21.69429,73.07551,3.764826,-13.84057,5.400075,0.05197332,pump,id_06,abnormal
00000008.wav,8.419925,4.903569,5.532822,7.51899,25.94837,14.81567,16.42654,18.13744,20.44417,4.462347,21.30525,72.82459,3.820758,-14.62219,6.31108,0.04777086,pump,id_06,abnormal
00000009.wav,8.04848,4.648194,5.38971,7.473579,24.14104,13.67246,15.38458,17.14536,19.8008,3.700144,20.68215,71.7344,3.777205,-12.14389,6.17643,0.0545842,pump,id_06,abnormal
00000010.wav,8.070812,4.729492,5.275729,7.025612,24.22015,13.60332,15.68776,17.49171,20.71825,3.761699,22.51211,73.83526,3.695116,-13.94386,6.562622,0.04876508,pump,id_06,abnormal
00000011.wav,8.550228,4.974621,5.547717,7.89491,24.2339,13.68699,15.54844,17.35273,20.41595,4.601991,20.54237,72.64407,3.909071,-12.01119,6.365085,0.05441799,pump,id_06,abnormal
00000012.wav,6.520582,3.778209,4.227736,5.19384,19.09753,10.64857,12.39664,13.85367,15.93048,2.089071,39.52412,70.25777,3.099381,-12.94225,4.344992,0.05784612,pump,id_06,abnormal
00000013.wav,6.629035,3.92494,4.252016,5.504609,21.67311,12.34576,13.66733,15.34471,17.71749,2.125393,36.22995,73.12834,3.094591,-15.12206,6.501214,0.04624647,pump,id_06,abnormal
00000014.wav,8.633122,5.01946,5.661874,7.93395,24.96974,14.12325,16.0137,17.68401,19.9455,4.703609,19.46197,72.93258,3.948559,-10.11974,6.186508,0.06132618,pump,id_06,abnormal
00000015.wav,8.564982,4.956942,5.705511,8.433339,25.0499,14.15726,15.98166,17.56026,20.27895,4.792968,19.80977,71.26927,4.046721,-10.28271,5.837747,0.06203297,pump,id_06,abnormal
00000016.wav,8.689081,5.074315,5.814602,8.301037,26.37496,15.03038,16.91872,18.63282,20.43339,4.687898,21.30392,73.13138,3.982635,-10.83405,6.306553,0.05834101,pump,id_06,abnormal
00000017.wav,6.446217,3.724116,4.014695,5.519532,19.95514,11.37265,12.81127,13.90084,16.14287,1.931159,44.39394,70.90909,2.989431,-16.57734,4.627967,0.04715801,pump,id_06,abnormal
00000018.wav,8.357558,4.911252,5.57942,8.232445,24.9475,14.07381,16.32057,17.66461,19.7759,4.351855,22.62901,72.73361,3.932925,-12.67124,6.621387,0.05183328,pump,id_06,abnormal
00000019.wav,8.907394,5.205305,5.93878,8.575477,26.16095,14.82709,16.90431,19.01537,21.36176,4.272073,21.00223,72.7737,4.016961,-10.43,5.905993,0.06121453,pump,id_06,abnormal
00000020.wav,8.69734,5.076904,5.774159,8.083106,25.97196,14.56999,17.02843,18.65338,20.73573,4.523137,21.08753,72.14854,3.896881,-10.51109,5.590877,0.06210421,pump,id_06,abnormal
00000021.wav,8.425015,4.845593,5.607121,7.988115,26.07314,14.81109,16.70493,18.51214,20.53239,4.024978,20.10101,70.43771,3.894101,-12.19769,6.109631,0.05462296,pump,id_06,abnormal
00000022.wav,8.776396,5.08641,5.923485,7.830935,25.98915,14.7767,16.96963,18.86064,20.87868,3.792207,23.16003,71.80959,3.841965,-11.0217,5.673619,0.05989704,pump,id_06,abnormal
00000023.wav,7.850949,4.613143,5.054518,7.162933,24.97034,14.17662,16.23011,17.8776,20.32507,3.105011,26.90815,73.56619,3.574995,-12.11231,5.9754,0.05528617,pump,id_06,abnormal
00000024.wav,7.909554,4.696392,5.16149,6.863674,24.55058,13.94209,15.94463,17.58751,19.93035,3.347641,19.51557,75.32872,3.71452,-9.588086,4.959717,0.0687389,pump,id_06,abnormal
00000025.wav,8.747873,5.154188,5.725647,7.991682,26.48239,14.82774,17.28159,18.79133,20.92996,3.755157,23.05349,73.52742,3.844453,-11.64313,5.730808,0.05755746,pump,id_06,abnormal
00000026.wav,8.397835,4.992247,5.498934,7.332299,24.84485,14.05424,16.03143,18.00147,20.34497,3.60845,22.38648,74.9736,3.586795,-10.58545,5.198074,0.06335719,pump,id_06,abnormal
