meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,ddaShimmer,filename,id_machine,machine_type,label
75.793486660659,,-3.3653066719262363,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000275.wav,id_00,fan,abnormal
463.4337654056002,43.418869249106024,2.619679047566983,0.06792516190082754,0.0001729047107140436,0.02131745206164107,0.022554680115460798,0.06395235618492322,0.19122832452515184,1.6096450081316067,0.11862038148667697,0.11189554752786446,,0.3558611444600309,../../../dataset/mimii/fan/id_00/abnormal/00000123.wav,id_00,fan,abnormal
76.07162304587627,1.156779687635516,-2.9602652639454767,0.08408744251566724,0.0012081816957939158,0.032497112468008994,,0.09749133740402699,0.3652621679701168,2.8257086540274163,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000260.wav,id_00,fan,abnormal
75.25031426823972,0.217446201279014,-3.2296910231676015,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000250.wav,id_00,fan,abnormal
,,-3.7013207532674044,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000071.wav,id_00,fan,abnormal
397.1804339949229,278.67469282385593,-2.8182093366141383,0.09136088073672607,0.00016688971898185892,0.026701261075700283,,0.08010378322710085,0.049280141488712015,0.4194438264450891,0.004464354650320416,,,0.013393063950961247,../../../dataset/mimii/fan/id_00/abnormal/00000104.wav,id_00,fan,abnormal
228.33289031640678,99.01325787306772,-1.0821190701561583,0.05305259189456025,0.000241899074529206,0.015326984738494608,0.009463336936886054,0.04598095421548382,0.19293590846467756,1.925264698313491,0.090796481163942,0.017640182695542732,,0.272389443491826,../../../dataset/mimii/fan/id_00/abnormal/00000355.wav,id_00,fan,abnormal
548.6065813134912,26.794323002325605,13.208092193081221,0.08410770084472152,0.000142271516623238,0.060105139504528345,,0.18031541851358504,0.3249350575148602,2.541456957129538,0.1639625619309189,,,0.4918876857927567,../../../dataset/mimii/fan/id_00/abnormal/00000143.wav,id_00,fan,abnormal
,,-1.231319608561612,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000251.wav,id_00,fan,abnormal
368.7140114723783,165.5941812802962,-0.018761561179328378,0.06282596474536056,0.00022358995790119142,0.03216201696726591,0.02206472344715919,0.09648605090179772,0.2182997489315989,1.8987387581438935,0.10176616523805447,0.11278618029445893,,0.3052984957141634,../../../dataset/mimii/fan/id_00/abnormal/00000213.wav,id_00,fan,abnormal
582.6432455501462,3.714253036681856,1.8500579457890256,0.11873714865281937,0.0002124601916854152,0.002936764112360771,,0.008810292337082313,0.12238033197427396,1.3901486710541369,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000395.wav,id_00,fan,abnormal
,,-3.112270924089712,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000349.wav,id_00,fan,abnormal
568.6865805045529,9.810924975104923,-0.9637314761506438,0.0817284239660231,0.0001564596113113806,0.047012458798093834,0.053744652822546056,0.1410373763942815,0.3954845312495472,2.92935481852079,0.39023383043206766,,,1.170701491296203,../../../dataset/mimii/fan/id_00/abnormal/00000404.wav,id_00,fan,abnormal
,,-0.9585760696251889,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000252.wav,id_00,fan,abnormal
75.27911309163,0.412034769700415,-3.017490948959716,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000271.wav,id_00,fan,abnormal
,,-2.42389258448495,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000294.wav,id_00,fan,abnormal
,,-0.001475575805316601,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000131.wav,id_00,fan,abnormal
76.50333610710916,1.3731752047608117,-2.3203965542032776,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000383.wav,id_00,fan,abnormal
,,-1.1265997495034563,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000109.wav,id_00,fan,abnormal
,,0.4148736630525858,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000347.wav,id_00,fan,abnormal
553.7877248436461,,-2.9103046372573433,0.16064244830357996,0.00036813776729024045,0.10326449476001938,,0.30979348428005815,0.2710759977135038,2.0749457137596816,0.18071733180900257,,,0.5421519954270078,../../../dataset/mimii/fan/id_00/abnormal/00000337.wav,id_00,fan,abnormal
,,-3.135507808341667,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000087.wav,id_00,fan,abnormal
586.915154828898,9.3361885114112,4.634819002391366,0.1392351202309223,0.0002455238304690768,0.10159344168854884,,0.3047803250656465,0.10471884687763067,0.9638959303104092,0.06629441578446402,,,0.19888324735339205,../../../dataset/mimii/fan/id_00/abnormal/00000015.wav,id_00,fan,abnormal
565.8054324640078,5.232842683416325,-1.3105960206592522,0.056369762861010496,0.00010318527902803077,0.034110614082185305,0.02002815354522237,0.10233184224655592,0.18852262935231448,2.0707396718258817,0.0325111025353034,,,0.0975333076059102,../../../dataset/mimii/fan/id_00/abnormal/00000280.wav,id_00,fan,abnormal
,,-3.5560673334412307,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000132.wav,id_00,fan,abnormal
,,-3.314552214755487,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000338.wav,id_00,fan,abnormal
228.93771657773067,198.29816348408957,3.455300891269122,0.08676998648485841,0.0007786734906698178,0.0654832969496007,0.050721364044976604,0.1964498908488021,0.18822827082112614,1.5681868841462199,0.09758856564493347,0.166700704193956,,0.2927656969348004,../../../dataset/mimii/fan/id_00/abnormal/00000011.wav,id_00,fan,abnormal
76.54224520518258,,-2.8466989594491934,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000327.wav,id_00,fan,abnormal
521.3144169499171,24.88144407786116,7.314843253717676,0.0967348706052565,0.00018232471725791534,0.029077097707917117,0.015195759870176798,0.08723129312375136,0.2433415812633233,1.74356949890969,0.1631749626417994,0.14372428489103511,,0.48952488792539817,../../../dataset/mimii/fan/id_00/abnormal/00000008.wav,id_00,fan,abnormal
75.08934946464964,0.004640309470085934,-2.611972085057375,0.09538843331053691,0.0014562271845370844,0.06359228887369124,,0.19077686662107374,0.3690313402160413,2.728267804565779,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000128.wav,id_00,fan,abnormal
,,-2.3889174337237797,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000281.wav,id_00,fan,abnormal
75.73603149133231,,-3.152491496160224,0.2174641515433192,0.0031869668332440426,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000357.wav,id_00,fan,abnormal
,,-1.34455471890561,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000343.wav,id_00,fan,abnormal
75.78688294100677,,-3.733003995516706,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000016.wav,id_00,fan,abnormal
,,-3.4046137417330438,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000101.wav,id_00,fan,abnormal
461.94966220143726,78.33600457924972,-0.18702306502196478,0.03741626866713425,8.528335402228386e-05,0.018177531929311114,0.014938073511049584,0.05453259578793335,0.252182775949064,1.992893439601583,0.14161248694534162,0.13251592440796295,,0.42483746083602486,../../../dataset/mimii/fan/id_00/abnormal/00000178.wav,id_00,fan,abnormal
,,-2.43129209589311,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000186.wav,id_00,fan,abnormal
432.16790077149426,11.847420562426635,5.284888401452012,0.050436059928086065,0.0001595550441800079,0.022428798576277144,0.02778043752262248,0.06728639572883144,0.22745895052516463,1.7383299254861724,0.11780906984015087,,,0.3534272095204526,../../../dataset/mimii/fan/id_00/abnormal/00000141.wav,id_00,fan,abnormal
478.1771485771565,108.2557473226101,-1.3666851447232422,0.048164805370853624,0.00011132452599854642,0.02187463059813566,0.023678879118018335,0.06562389179440699,0.2145824720319574,1.8617051974119008,0.11012786428244017,0.2163892396429498,,0.33038359284732055,../../../dataset/mimii/fan/id_00/abnormal/00000263.wav,id_00,fan,abnormal
575.8802754622365,91.4700873454232,0.2999975041425519,0.07775085842871769,0.0001550126483520703,0.04499341905530261,0.08952262272034252,0.13498025716590784,0.2286860538129602,1.6874442358444923,0.09849836463017142,0.10979173449332581,,0.29549509389051426,../../../dataset/mimii/fan/id_00/abnormal/00000083.wav,id_00,fan,abnormal
524.9189829293741,119.74939339593146,5.515483536658959,0.09961129297609378,0.00016719964657616805,0.05629997234182781,0.1458269563025698,0.16889991702548343,0.2510537014168762,1.7151685997661763,0.14542194317566712,0.2493854391262795,,0.4362658295270013,../../../dataset/mimii/fan/id_00/abnormal/00000065.wav,id_00,fan,abnormal
76.31870358078267,1.9885066203487152,-3.3594510501631247,0.08804408679586088,0.0012618755359308231,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000218.wav,id_00,fan,abnormal
,,-3.067685917634683,,,,,,,,,,,,../../../dataset/mimii/fan/id_00/abnormal/00000375.wav,id_00,fan,abnormal
437.1263971297987,189.51504362234806,-0.5875590364273461,0.07708819497503706,0.00020779108644265826,0.04101215967129886,0.04508639014064704,0.12303647901389658,0.22754199172323164,2.0019036050468113,0.1063867064254968,0.12788088056541191,,0.3191601192764904,../../../dataset/mimii/fan/id_00/abnormal/00000233.wav,id_00,fan,abnormal
145.56096205349934,133.31788289764324,-0.3014325108222938,0.06294704486022111,0.0005070748253434054,0.036104698233273155,0.04230187373440845,0.10831409469981947,0.18129279961727757,1.6354721346773673,0.0959916077052336,0.1452705109336757,,0.2879748231157008,../../../dataset/mimii/fan/id_00/abnormal/00000161.wav,id_00,fan,abnormal
