FundamentalFrequency,HarmonicstoNoiseRatio,PulsesPerSec,jitter_local,jitter_local-absolute,jitter_rap,jitter_ppq5,jitter_ddp,filename,id_machine,machine_type,label
387.80487804878044,3.498659463401556,48.9,0.11651593201002017,0.00034938657870572156,0.06028588226311099,0.06725103774587415,0.18085764678933297,../../../dataset/mimii/slider/id_04/abnormal/00000123.wav,id_04,slider,abnormal
137.06896551724137,2.086978324039045,36.7,0.12041363032195568,0.0007649282911042361,0.05665133169534346,0.059840224883995236,0.16995399508603037,../../../dataset/mimii/slider/id_04/abnormal/00000071.wav,id_04,slider,abnormal
369.76744186046506,3.0545399156583937,66.3,0.12083615585327666,0.00036989323795379224,0.058599695585995905,0.07109950610381534,0.17579908675798772,../../../dataset/mimii/slider/id_04/abnormal/00000104.wav,id_04,slider,abnormal
345.65217391304344,2.9039887014754884,49.9,0.12843337617371992,0.00039964094758614886,0.06007403155116642,0.07493173310755533,0.18022209465349925,../../../dataset/mimii/slider/id_04/abnormal/00000143.wav,id_04,slider,abnormal
157.42574257425738,2.917148397707283,48.2,0.12020755209356392,0.0005074032513792243,0.05481702014903054,0.06454701241029388,0.16445106044709162,../../../dataset/mimii/slider/id_04/abnormal/00000131.wav,id_04,slider,abnormal
353.33333333333326,2.8703009381638296,54.1,0.11638158327358432,0.0003804772822213195,0.05896732462185766,0.06749255151864965,0.17690197386557296,../../../dataset/mimii/slider/id_04/abnormal/00000109.wav,id_04,slider,abnormal
104.27238324589317,1.5581890756355437,46.3,0.10850201192586659,0.0005855518790932799,0.04675596714299533,0.05100610456479098,0.14026790142898599,../../../dataset/mimii/slider/id_04/abnormal/00000087.wav,id_04,slider,abnormal
170.96774193548384,1.9985960808698682,48.2,0.11526304126524975,0.0006841614149000993,0.057731427675884295,0.06297064848631294,0.17319428302765288,../../../dataset/mimii/slider/id_04/abnormal/00000015.wav,id_04,slider,abnormal
184.88372093023253,3.3988328266717875,43.7,0.12244318261716082,0.0004123150056927586,0.05893240092343832,0.06668118790656655,0.17679720277031497,../../../dataset/mimii/slider/id_04/abnormal/00000132.wav,id_04,slider,abnormal
217.80821917808217,2.3979477642495293,159.5,0.10774718479716437,0.0003979483779559982,0.05625922119702654,0.07092815892441294,0.16877766359107962,../../../dataset/mimii/slider/id_04/abnormal/00000011.wav,id_04,slider,abnormal
170.96774193548384,1.9165877277606398,43.3,0.12086398567135986,0.00048143299594146147,0.060676184521450606,0.06241025957927091,0.18202855356435182,../../../dataset/mimii/slider/id_04/abnormal/00000008.wav,id_04,slider,abnormal
387.80487804878044,3.2320639177200032,59.8,0.11792246359338535,0.0003327267334427629,0.058764756340481276,0.06356196096020447,0.17629426902144382,../../../dataset/mimii/slider/id_04/abnormal/00000128.wav,id_04,slider,abnormal
96.95121951219511,2.0686966661505517,35.3,0.13120505174530162,0.000697763855787688,0.06413326387892437,0.06463778284512248,0.19239979163677312,../../../dataset/mimii/slider/id_04/abnormal/00000016.wav,id_04,slider,abnormal
407.6923076923076,2.391154856572045,59.2,0.12142971679667477,0.0003312680197193584,0.06018309252832208,0.06835418918002943,0.18054927758496625,../../../dataset/mimii/slider/id_04/abnormal/00000101.wav,id_04,slider,abnormal
369.76744186046506,3.026199903845354,69.0,0.11893384304982467,0.00034186176921549696,0.0572564003177522,0.07049123487478827,0.1717692009532566,../../../dataset/mimii/slider/id_04/abnormal/00000141.wav,id_04,slider,abnormal
81.12244897959182,2.006098678591,28.0,0.13754947492248681,0.0008880571851376206,0.06576195427437358,0.05468593033662247,0.19728586282312072,../../../dataset/mimii/slider/id_04/abnormal/00000083.wav,id_04,slider,abnormal
92.98245614035086,2.009895550856961,40.6,0.14514607640045452,0.0005990282591375139,0.06057586928366223,0.05319585140614906,0.18172760785098668,../../../dataset/mimii/slider/id_04/abnormal/00000065.wav,id_04,slider,abnormal
378.5714285714285,2.734302801397626,55.2,0.11633058499090503,0.0003227089674267157,0.055801826222164994,0.06788359846049176,0.16740547866649497,../../../dataset/mimii/slider/id_04/abnormal/00000161.wav,id_04,slider,abnormal
230.6285474038259,2.378545333470035,48.8,0.11280574775637636,0.0004123443402644929,0.05802405380525569,0.06467399761669435,0.17407216141576706,../../../dataset/mimii/slider/id_04/abnormal/00000130.wav,id_04,slider,abnormal
183.82117080994385,3.28680572075178,42.8,0.11840999086205203,0.00042625162602103964,0.055865331207142904,0.06584763258535914,0.1675959936214287,../../../dataset/mimii/slider/id_04/abnormal/00000124.wav,id_04,slider,abnormal
143.24324324324323,2.067330554971772,61.8,0.10884903834159852,0.0007721031705650896,0.05691236542338021,0.06763318483599218,0.17073709627014064,../../../dataset/mimii/slider/id_04/abnormal/00000048.wav,id_04,slider,abnormal
