meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,ddaShimmer,filename,id_machine,machine_type,label
2697.6221980166947,797.0867035847401,-0.08278310471154914,0.09368965214041172,3.760145084272978e-05,0.04362387910987599,0.05043795346493962,0.13087163732962798,0.23295009435588795,1.9678773045607245,0.1131000915231598,0.12725730582123046,,0.33930027456947937,../../../dataset/mimii/pump/id_00/normal/00000275.wav,id_00,pump,normal
2021.1308810889145,1196.7178663829288,-2.765202296229857,0.07349178739652744,4.842073838773331e-05,0.03869285453536006,0.04668433304973369,0.11607856360608018,0.33280990628534857,2.4961512225487343,0.3445117094335389,,,1.033535128300617,../../../dataset/mimii/pump/id_00/normal/00000879.wav,id_00,pump,normal
1180.4733717678068,118.67162287789368,-3.1243071799406126,0.06004248021348226,5.4003255347474405e-05,0.02961148428836946,0.030682496353398377,0.08883445286510838,0.2632728847413491,1.8869926861211477,0.15832292314044408,0.25704694402057443,,0.47496876942133226,../../../dataset/mimii/pump/id_00/normal/00000123.wav,id_00,pump,normal
2852.1512547392563,1138.2307369935133,-2.549582531399061,0.08903405941361424,4.058922145136265e-05,0.03982306241699596,0.05109050058111448,0.11946918725098787,0.27767047289090097,2.0427550680521387,0.11712020814814932,0.2631916300754629,,0.35136062444444793,../../../dataset/mimii/pump/id_00/normal/00000260.wav,id_00,pump,normal
2278.7860182248605,956.5724149639082,-2.2205267687689374,0.056082118381057804,2.7940220799252986e-05,0.027451819766072222,0.026503075213480387,0.08235545929821667,0.2507313253192826,1.4620912876289223,0.15990373120589205,0.18907408533015543,,0.4797111936176761,../../../dataset/mimii/pump/id_00/normal/00000863.wav,id_00,pump,normal
,,-2.929943054238361,,,,,,,,,,,,../../../dataset/mimii/pump/id_00/normal/00000250.wav,id_00,pump,normal
1225.6471640109608,67.85730034284323,-2.876961415620137,0.05066872726568569,4.23747215369667e-05,0.022484467732643638,0.030677895998699068,0.06745340319793092,0.21476770349832303,1.620968599692589,0.12581456336660574,0.14213582029852728,,0.3774436900998172,../../../dataset/mimii/pump/id_00/normal/00000071.wav,id_00,pump,normal
1625.0674755454268,1043.3040594260822,-2.0924623648674547,0.05775489233880987,4.069439036135575e-05,0.027921350898272974,0.03229415340143333,0.08376405269481893,0.21298457130363904,1.5799972319878042,0.12106377170364353,0.14008938752377004,,0.3631913151109306,../../../dataset/mimii/pump/id_00/normal/00000648.wav,id_00,pump,normal
1902.8549207931883,1105.4004242268957,-2.141853273293449,0.07283623384398022,4.903051048503978e-05,0.039993940030543094,0.048129940416285974,0.11998182009162928,0.22599503906248536,1.7277996514478262,0.11414266157688627,0.18228967036276375,,0.34242798473065883,../../../dataset/mimii/pump/id_00/normal/00000104.wav,id_00,pump,normal
1480.1793444140408,1371.5597173726353,-1.0704055192913589,0.09507609050434432,8.419270267944268e-05,0.05904339843395344,0.04558708789386895,0.1771301953018603,0.25762310431849905,1.753960970082893,0.1196199959892376,0.4443092452587546,,0.3588599879677128,../../../dataset/mimii/pump/id_00/normal/00000533.wav,id_00,pump,normal
