hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,id_machine,machine_type,label
69.36033909012855,44.613031737432735,76.99079057093326,57.22010648153368,40.41609427174376,64.56865590777831,25.827345043851373,0,../../../dataset/mimii/valve/id_04/abnormal/00000071.wav,id_04,valve,abnormal
62.65633088621885,44.33517552564739,75.9022425471525,56.093453343343505,42.50179201664095,62.67789895507329,29.193679655853167,1,../../../dataset/mimii/valve/id_04/abnormal/00000104.wav,id_04,valve,abnormal
69.15234878533732,44.286546478146334,74.98886685867666,57.816619406857754,40.67198611948423,62.67654377271268,23.961425921303046,0,../../../dataset/mimii/valve/id_04/abnormal/00000109.wav,id_04,valve,abnormal
69.41537929785585,44.553368707250414,76.5259625132617,57.69889628307354,41.46135356493995,63.36931004181319,24.604626613435073,0,../../../dataset/mimii/valve/id_04/abnormal/00000087.wav,id_04,valve,abnormal
67.74753154156878,49.25575093041824,68.50878956992432,56.255579966354695,46.33515343597145,55.018166938674696,30.78302129829896,1,../../../dataset/mimii/valve/id_04/abnormal/00000015.wav,id_04,valve,abnormal
68.3938881159279,45.29013524531214,70.81830286673147,53.84284868898928,42.63949103627766,56.198804113193596,26.199174645254622,1,../../../dataset/mimii/valve/id_04/abnormal/00000011.wav,id_04,valve,abnormal
68.11898670600931,46.578513910278986,71.0382239699172,55.30710807085085,42.31351269478421,56.3413849257471,24.870430035336753,1,../../../dataset/mimii/valve/id_04/abnormal/00000008.wav,id_04,valve,abnormal
65.59590928447824,47.368381570092225,70.75025631350991,59.08827082699187,44.08628701329763,57.63882856706363,27.283511587616868,0,../../../dataset/mimii/valve/id_04/abnormal/00000016.wav,id_04,valve,abnormal
68.85922910163674,45.063136490139854,75.5375202560379,57.929573307720176,41.74377281667435,62.52242269063312,25.989677613059715,0,../../../dataset/mimii/valve/id_04/abnormal/00000101.wav,id_04,valve,abnormal
69.62911895525744,44.690064148758154,76.8761157431298,57.5347667271749,41.155195265507324,64.08297874634219,25.12210971826781,0,../../../dataset/mimii/valve/id_04/abnormal/00000083.wav,id_04,valve,abnormal
69.40845254582581,42.118152288773416,77.29988858064004,64.98321438029492,33.95310691501502,66.64154663895161,15.95561131301589,0,../../../dataset/mimii/valve/id_04/abnormal/00000065.wav,id_04,valve,abnormal
67.96961402297245,47.01073931042683,69.79325373994934,55.067251006480504,45.48604274169821,55.5774479205045,30.989038074289805,0,../../../dataset/mimii/valve/id_04/abnormal/00000048.wav,id_04,valve,abnormal
64.78477314103603,46.126549596013405,69.09895867234447,56.342885030446354,43.860061879577685,57.45849694358628,28.47023294059105,1,../../../dataset/mimii/valve/id_04/abnormal/00000058.wav,id_04,valve,abnormal
64.7954763186892,44.87056857459518,75.32117735768925,56.57841302840714,43.738220058432745,62.92939684496581,28.033627868157755,0,../../../dataset/mimii/valve/id_04/abnormal/00000107.wav,id_04,valve,abnormal
68.2649812159263,44.792580025851066,76.42076532460027,59.45055301534584,39.29936456704032,63.328756516347354,21.21700477653584,0,../../../dataset/mimii/valve/id_04/abnormal/00000077.wav,id_04,valve,abnormal
68.58554740177135,46.716823689887356,72.53687471386743,60.33223230391976,40.87015283561188,58.47939592055768,22.097165750673003,1,../../../dataset/mimii/valve/id_04/abnormal/00000022.wav,id_04,valve,abnormal
66.5242652950603,49.22351189458867,69.93004336788793,57.96990380507904,44.549436005751446,57.20254673667253,27.90861528153237,0,../../../dataset/mimii/valve/id_04/abnormal/00000037.wav,id_04,valve,abnormal
68.8939209873931,44.38651218129053,76.52154948294515,57.08438497805588,39.218801323889544,63.96513801718592,22.25581130751578,0,../../../dataset/mimii/valve/id_04/abnormal/00000076.wav,id_04,valve,abnormal
68.71948230879809,45.48652953314522,71.64407206853916,55.30660616978701,42.56791659841414,57.06887643253786,25.702218054090665,0,../../../dataset/mimii/valve/id_04/abnormal/00000005.wav,id_04,valve,abnormal
68.64139039524207,46.64524044464899,73.7672348880051,56.714767673689074,41.61580370394096,59.41739190934827,24.310175112198923,0,../../../dataset/mimii/valve/id_04/abnormal/00000060.wav,id_04,valve,abnormal
62.195153624565336,46.59111256536184,68.59953600262158,56.75730696079309,42.539186508030205,55.54084473816407,25.577669900506308,1,../../../dataset/mimii/valve/id_04/abnormal/00000055.wav,id_04,valve,abnormal
68.76304025042717,43.28875335908552,76.46696809948934,57.69585741527628,40.6259560130632,63.312896934456546,24.7079551600699,0,../../../dataset/mimii/valve/id_04/abnormal/00000069.wav,id_04,valve,abnormal
66.96101087200728,47.57062148036721,70.21312877294199,55.3831098522846,44.79577731780087,54.59226376101824,29.572701607289794,0,../../../dataset/mimii/valve/id_04/abnormal/00000047.wav,id_04,valve,abnormal
67.82478757845053,47.36300390148311,71.20860715810247,56.58096343253601,45.064849258048085,55.187167592717074,29.104150888478255,1,../../../dataset/mimii/valve/id_04/abnormal/00000000.wav,id_04,valve,abnormal
69.04040854996413,43.52263514958764,76.6135671737494,58.353651372210486,40.03103788496932,64.02789037549178,23.671438585142848,0,../../../dataset/mimii/valve/id_04/abnormal/00000067.wav,id_04,valve,abnormal
68.02187920940565,44.52549651292766,76.6019071554474,57.12093484703961,40.74207206016052,63.33677587017517,24.84885232113249,0,../../../dataset/mimii/valve/id_04/abnormal/00000074.wav,id_04,valve,abnormal
62.90860291460251,47.254410491388626,69.64135755953971,58.1771210388445,43.95096188598572,56.658734858398546,27.75824062584243,0,../../../dataset/mimii/valve/id_04/abnormal/00000041.wav,id_04,valve,abnormal
66.7692492596828,46.683640161091375,69.59212234622758,57.245882194032724,45.04199173495072,55.03755661002543,29.28830781578525,0,../../../dataset/mimii/valve/id_04/abnormal/00000059.wav,id_04,valve,abnormal
67.63509131189826,47.20052268925865,75.02375422656863,52.55364207552022,43.10026769854167,61.11419029473946,25.64421988922821,0,../../../dataset/mimii/valve/id_04/abnormal/00000111.wav,id_04,valve,abnormal
66.73154110649867,46.51002656682865,72.48539836268995,56.17490148001572,44.47719120317168,56.074369050632185,29.17513075839448,0,../../../dataset/mimii/valve/id_04/abnormal/00000029.wav,id_04,valve,abnormal
