meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,ddaShimmer,filename,id_machine,machine_type,label
368.42556634829526,43.42862442094274,1.5177478849524528,0.082283386046468,0.0002278225687057385,0.04482093825308993,0.04597534079268526,0.1344628147592698,0.24097031977501704,1.9582291501858857,0.12066574145073457,0.2085725025735848,,0.3619972243522037,../../../dataset/mimii/slider/id_06/abnormal/00000071.wav,id_06,slider,abnormal
382.2764802462253,54.86378919855935,0.3643901976855376,0.07607541801860064,0.0002026011035716985,0.04306262330528633,0.0460818495888002,0.129187869915859,0.22964914775134113,1.9073649779443087,0.11214922083627804,0.175697539519419,,0.3364476625088341,../../../dataset/mimii/slider/id_06/abnormal/00000087.wav,id_06,slider,abnormal
378.75011095029566,51.80400275049078,1.0184369234555297,0.08255067920303018,0.00022257198960574148,0.0454070848036122,0.05882077606677267,0.1362212544108366,0.22207137471234106,1.7331772353172101,0.11037778227976021,0.13161428653045734,0.23599527034555004,0.33113334683928064,../../../dataset/mimii/slider/id_06/abnormal/00000015.wav,id_06,slider,abnormal
295.18975984770725,153.2469865841483,0.5248559672104194,0.04575282603075386,0.00016032196091835926,0.027922947374017938,0.031117878388563468,0.08376884212205382,0.2294058301000989,1.8330058064090722,0.11019810421631399,0.15772160963044024,0.14336716540443026,0.33059431264894196,../../../dataset/mimii/slider/id_06/abnormal/00000011.wav,id_06,slider,abnormal
257.95052327625115,121.77357530412226,0.9878261014258205,0.08259437495427827,0.0003300340087734863,0.042976901700361385,0.05446333069134075,0.12893070510108415,0.20747191216682073,1.8716842008380659,0.10132074920853482,0.11718253023825236,0.14929278389761833,0.3039622476256044,../../../dataset/mimii/slider/id_06/abnormal/00000008.wav,id_06,slider,abnormal
359.4414256687195,70.68262793585181,0.13404714552747035,0.07807842299071976,0.00021831543446498053,0.04482238450362464,0.04912216619874517,0.13446715351087393,0.22856046224484647,1.926589503992607,0.09315192191244415,0.08836248782746996,,0.27945576573733244,../../../dataset/mimii/slider/id_06/abnormal/00000016.wav,id_06,slider,abnormal
171.63742217649306,83.56035614200941,0.5811579122828547,0.07555200537378211,0.0004615369804389609,0.048397551093901994,0.061139465657260715,0.145192653281706,0.2164259807799971,1.8598533132287913,0.09806201964251658,0.12149049560788147,0.057538687738196835,0.29418605892754973,../../../dataset/mimii/slider/id_06/abnormal/00000083.wav,id_06,slider,abnormal
231.5653423310432,104.92233751161744,1.486895629435915,0.07539907276677876,0.00032997804881908357,0.04501933798271394,0.04810760711203249,0.13505801394814182,0.2204708730042192,1.9107098196050611,0.10716159893119509,0.13393675044557934,0.10283002644083379,0.32148479679358527,../../../dataset/mimii/slider/id_06/abnormal/00000065.wav,id_06,slider,abnormal
432.8349102526978,116.0650369508169,0.8251461769100852,0.03880319346189037,8.99197159865889e-05,0.020487693064617143,0.020104443539345866,0.061463079193851425,0.22149862449644878,1.897752720707037,0.10495762051681594,0.15288033789346325,0.12502869558678703,0.3148728615504478,../../../dataset/mimii/slider/id_06/abnormal/00000048.wav,id_06,slider,abnormal
361.9248562171829,55.65366936171653,2.0177072914508414,0.07884065217345497,0.0002250339846370431,0.04067047469197471,0.05071512920514619,0.12201142407592414,0.2019317755593302,1.6833457389585693,0.11491259060161522,0.18563897331115067,,0.34473777180484566,../../../dataset/mimii/slider/id_06/abnormal/00000058.wav,id_06,slider,abnormal
327.07837898239666,71.36933852334462,1.8502107732887918,0.07889609936827711,0.0002441516836886209,0.04401972869979724,0.049803063807036925,0.1320591860993917,0.20866323967424727,1.806670417559195,0.10406758389634174,0.14245316094870566,,0.3122027516890252,../../../dataset/mimii/slider/id_06/abnormal/00000077.wav,id_06,slider,abnormal
357.73669350179466,42.847546884650605,1.0529264823329756,0.09140608022177392,0.0002559828860544149,0.047890339002469105,0.05706310411988494,0.1436710170074073,0.20496104895877734,1.6481670316731998,0.10295913511944026,0.27907924878099305,,0.30887740535832076,../../../dataset/mimii/slider/id_06/abnormal/00000022.wav,id_06,slider,abnormal
337.76195966299196,67.42953022634026,0.6197813565064114,0.07692363989126157,0.00022858758177516096,0.04538956859421711,0.05757680861031855,0.13616870578265133,0.18311186483266223,1.6040779710536457,0.08141235896115874,0.04564297290347539,0.035665177554542786,0.24423707688347623,../../../dataset/mimii/slider/id_06/abnormal/00000037.wav,id_06,slider,abnormal
349.0525144704709,128.87426771819437,1.467610240123554,0.03896317037808744,0.00011335754004553835,0.022035218370531476,0.02264959328839504,0.06610565511159443,0.21019751325574973,1.796514136893561,0.10054358241595239,0.1255321541793177,0.13255909481650952,0.30163074724785716,../../../dataset/mimii/slider/id_06/abnormal/00000076.wav,id_06,slider,abnormal
375.5030876625818,52.71607707013059,0.3518600853973912,0.08300331097380524,0.00021831501469298428,0.03807064707036059,0.04475396858520768,0.11421194121108177,0.23827587933651906,1.8556301091652863,0.04219688487879497,0.08854511099756404,,0.12659065463638491,../../../dataset/mimii/slider/id_06/abnormal/00000005.wav,id_06,slider,abnormal
309.35697946518286,147.14956541991594,1.3048717030091692,0.06913578741826726,0.00022719372789616654,0.039717706263847775,0.044125161532101984,0.11915311879154333,0.21722664204113598,1.9707465501084431,0.09930556944105377,0.14058070788890778,0.17990986079770335,0.2979167083231613,../../../dataset/mimii/slider/id_06/abnormal/00000060.wav,id_06,slider,abnormal
361.0856189430692,41.011861268295114,1.4704586712118803,0.07880294442757026,0.00021836468810755702,0.04180453766491194,0.04757605211695871,0.12541361299473583,0.2565280275674214,1.7223950882065986,0.15586312721049955,0.17555280861242556,,0.46758938163149866,../../../dataset/mimii/slider/id_06/abnormal/00000055.wav,id_06,slider,abnormal
371.0908444536597,70.57520284883068,0.1993920448546151,0.08190143549868217,0.00021992139994239985,0.04345517930359181,0.050399071261476906,0.13036553791077543,0.20251610812051615,1.6876436381202111,0.11453699927242629,0.15181045126161724,0.1109544039343417,0.3436109978172789,../../../dataset/mimii/slider/id_06/abnormal/00000069.wav,id_06,slider,abnormal
331.1020982010752,95.98441217082578,0.5480351084007574,0.07806699083176619,0.00023443477711500952,0.04373448493766055,0.05024800558099578,0.13120345481298165,0.26095877201783496,1.999770817555061,0.12294321674577778,0.14251484590447236,,0.36882965023733333,../../../dataset/mimii/slider/id_06/abnormal/00000047.wav,id_06,slider,abnormal
178.60151486749461,90.87210687540157,0.40835927632148844,0.06507959718322691,0.00036926604792720884,0.03888536005716358,0.04424970909832656,0.11665608017149073,0.20465004606668877,1.7657148980997401,0.10451181790873315,0.0976199726656933,0.10109546740509981,0.31353545372619945,../../../dataset/mimii/slider/id_06/abnormal/00000000.wav,id_06,slider,abnormal
259.2826575792541,154.82797893386052,0.8825246534335572,0.04215684649260744,0.00017374218166643033,0.024482127108381817,0.030056693536671383,0.07344638132514544,0.2183550708907173,1.8224510572122614,0.09646303958462488,0.10876537608442108,0.10209533927047379,0.28938911875387463,../../../dataset/mimii/slider/id_06/abnormal/00000067.wav,id_06,slider,abnormal
333.8117291215365,73.09477459493017,0.8437012902741022,0.07878081199318539,0.00023917559453955856,0.04199701914804985,0.046538174413755115,0.12599105744414954,0.24382524412212803,2.0308006453017375,0.12444050026570974,0.18079853230871018,,0.3733215007971292,../../../dataset/mimii/slider/id_06/abnormal/00000074.wav,id_06,slider,abnormal
186.99656901626355,70.94561884255536,1.0469701989065743,0.07667231572153127,0.0004042101183803989,0.0472477978392216,0.06028425045233574,0.1417433935176648,0.2337805654381025,1.862676818919147,0.11552437120391415,0.1820288617436757,0.536319398962914,0.3465731136117425,../../../dataset/mimii/slider/id_06/abnormal/00000041.wav,id_06,slider,abnormal
333.75036302251254,8.567310866347484,-0.6811023913124538,0.07303382166208786,0.00021805524519903047,0.03893791242825632,0.05142689759020935,0.11681373728476896,0.2239872037250714,1.9870966220915527,0.1126064845398718,0.12185155855723419,0.06401858700970721,0.3378194536196154,../../../dataset/mimii/slider/id_06/abnormal/00000059.wav,id_06,slider,abnormal
352.7102569176976,77.56533820729715,0.7518554869092327,0.08127217246786766,0.00023583570953923628,0.03837156997947824,0.05079710344233862,0.11511470993843473,0.2641993927733091,2.0632590608295773,0.14758610174883008,0.2708508922768316,,0.44275830524649024,../../../dataset/mimii/slider/id_06/abnormal/00000029.wav,id_06,slider,abnormal
360.5347183478756,48.24923268733086,1.0424739367275435,0.09493507900253235,0.00026456721279025493,0.05244898545023349,0.05622086724775341,0.15734695635070048,0.22357974433555566,1.9016147956281446,0.12162772750152197,0.140866864781606,,0.3648831825045659,../../../dataset/mimii/slider/id_06/abnormal/00000013.wav,id_06,slider,abnormal
354.20065695184036,110.91888544723913,1.5620180857804682,0.06595442430928461,0.0001898045869940286,0.03854225486356888,0.04037657641112334,0.11562676459070664,0.20065734043063174,1.7230367331128573,0.10073721092814929,0.19325684610729832,,0.30221163278444785,../../../dataset/mimii/slider/id_06/abnormal/00000035.wav,id_06,slider,abnormal
306.04815524410765,174.84997508912568,1.0026030297704056,0.05457171478167018,0.0001856015361382543,0.0342082136143548,0.038976830817016396,0.10262464084306439,0.24472341822738666,2.015347438987916,0.12099333373311867,0.15618275335289408,0.14457233147501344,0.36298000119935603,../../../dataset/mimii/slider/id_06/abnormal/00000044.wav,id_06,slider,abnormal
