filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,4.531474e-01,2.797579e-01,3.329096e-01,4.081013e-01,9.891912e+00,5.583984e+00,6.486681e+00,6.706643e+00,7.267222e+00,8.373092e-01,6.854010e-02,5.654558e+01,2.402336e+00,-1.720676e+01,4.279711e+00,4.654092e-02
00000001.wav,4.872375e-01,3.196181e-01,3.875869e-01,3.864447e-01,1.387694e+01,7.848959e+00,9.627323e+00,9.075606e+00,9.405596e+00,2.401264e-01,6.901311e-02,6.432022e+01,1.912015e+00,-2.061851e+01,5.378162e+00,3.846646e-02
00000002.wav,2.279655e-01,1.491840e-01,2.023144e-01,9.007186e-01,9.553322e+00,5.593403e+00,6.050296e+00,6.418544e+00,6.833193e+00,4.529799e-01,3.472222e-01,3.116319e+01,1.654542e+00,-2.084628e+01,4.943493e+00,3.877506e-02
00000003.wav,5.935929e-01,3.765857e-01,4.422562e-01,6.587254e-01,1.249542e+01,7.132500e+00,8.344461e+00,8.075342e+00,8.476174e+00,3.976737e-01,4.264392e-01,5.557925e+01,2.280638e+00,-1.744490e+01,4.274744e+00,4.604128e-02
00000004.wav,3.706952e-01,2.356143e-01,2.901813e-01,7.542227e-01,9.336717e+00,5.382136e+00,6.000546e+00,6.387321e+00,7.007557e+00,3.764648e-01,3.663004e-01,4.556777e+01,2.039298e+00,-2.210353e+01,6.185205e+00,3.534976e-02
00000005.wav,4.369431e-01,2.795937e-01,3.160268e-01,3.703756e-01,9.476389e+00,5.472464e+00,6.059170e+00,6.442231e+00,6.945661e+00,5.110809e-01,0,5.831044e+01,2.217216e+00,-2.113980e+01,6.035406e+00,3.679825e-02
00000006.wav,4.195722e-01,2.765819e-01,3.698034e-01,1.462853e+00,1.002278e+01,5.772503e+00,6.574429e+00,6.734792e+00,7.366134e+00,3.815608e-01,1.047120e+00,3.089005e+01,1.999880e+00,-2.141994e+01,5.340140e+00,3.736910e-02
00000007.wav,3.400555e-01,2.216379e-01,2.679649e-01,2.968861e-01,1.032464e+01,5.768722e+00,6.952957e+00,7.447616e+00,8.210863e+00,6.568374e-01,0,5.268966e+01,2.357269e+00,-2.308041e+01,5.520420e+00,3.496402e-02
00000008.wav,6.172646e-01,3.721035e-01,4.905127e-01,1.635589e+00,1.152754e+01,6.555581e+00,7.615455e+00,7.643407e+00,8.422988e+00,7.712124e-01,1.431360e+00,4.840599e+01,2.218488e+00,-2.242008e+01,5.449596e+00,3.588129e-02
00000009.wav,4.401156e-01,2.906894e-01,3.491843e-01,3.646092e-01,1.205501e+01,6.791349e+00,8.105072e+00,8.183729e+00,8.571178e+00,6.472073e-01,0,5.682759e+01,2.400165e+00,-2.089922e+01,5.273503e+00,3.820772e-02
00000010.wav,1.397921e-01,9.266621e-02,1.394840e-01,8.862567e-01,8.890236e+00,5.305221e+00,5.307627e+00,5.842826e+00,6.356252e+00,2.174318e-01,6.362672e-01,1.081654e+01,1.537774e+00,-2.667616e+01,6.222506e+00,3.039637e-02
00000011.wav,6.687463e-01,4.262803e-01,4.755652e-01,1.403113e+00,1.257843e+01,7.258816e+00,8.004100e+00,8.534297e+00,8.761871e+00,8.866300e-01,5.215124e-01,6.610169e+01,2.479365e+00,-2.157004e+01,4.807070e+00,3.791165e-02
00000012.wav,3.117269e-01,1.994215e-01,2.611454e-01,9.236369e-01,1.122479e+01,6.490008e+00,7.207621e+00,7.672889e+00,7.972936e+00,5.812518e-01,3.172086e-01,3.973037e+01,2.088606e+00,-2.046245e+01,5.649366e+00,3.829684e-02
00000013.wav,1.960406e-01,1.303841e-01,1.638785e-01,5.395738e-01,1.204357e+01,7.062345e+00,7.658903e+00,7.794419e+00,8.085119e+00,3.103699e-01,2.481390e-01,2.779156e+01,1.765475e+00,-1.961872e+01,5.845782e+00,3.927036e-02
00000014.wav,1.057943e-01,6.828163e-02,8.017015e-02,7.866633e-02,1.284139e+01,7.264565e+00,8.555794e+00,8.725557e+00,8.972191e+00,3.199491e-01,0,1.548611e+01,1.940976e+00,-1.474180e+01,6.062811e+00,4.806626e-02
00000015.wav,1.071787e+00,6.740819e-01,7.861634e-01,1.018331e+00,1.292916e+01,7.469905e+00,8.523744e+00,8.602320e+00,8.761426e+00,6.094120e-01,4.149660e+00,2.693878e+01,2.202296e+00,-1.470947e+01,5.925022e+00,4.846254e-02
00000016.wav,1.099050e+00,7.154666e-01,8.336710e-01,9.143214e-01,1.371276e+01,7.784781e+00,9.220309e+00,9.206254e+00,9.237342e+00,5.218537e-01,9.776536e-01,5.670391e+01,2.174027e+00,-1.642948e+01,4.397828e+00,4.801389e-02
00000017.wav,6.513288e-01,4.207347e-01,5.024498e-01,5.255379e-01,1.407991e+01,7.851228e+00,9.760353e+00,9.622831e+00,9.651977e+00,2.261517e-01,6.973501e-01,5.739191e+01,1.789477e+00,-1.570009e+01,4.895147e+00,4.855492e-02
00000018.wav,3.693483e-01,2.447331e-01,2.802882e-01,3.011804e-01,1.217613e+01,6.968002e+00,8.109178e+00,8.257713e+00,8.461158e+00,2.468474e-01,2.086231e-01,2.739917e+01,1.823418e+00,-1.397320e+01,5.749517e+00,5.070296e-02
00000019.wav,4.894450e-01,3.244361e-01,3.784513e-01,3.842073e-01,1.303321e+01,7.429001e+00,8.645089e+00,8.646075e+00,8.783669e+00,2.484312e-01,1.390821e-01,2.753825e+01,1.785881e+00,-1.283666e+01,5.486638e+00,5.457533e-02
00000020.wav,1.176570e+00,7.721873e-01,8.487333e-01,8.860328e-01,1.411530e+01,8.046823e+00,9.334817e+00,9.206890e+00,9.268891e+00,2.430190e-01,1.186322e+00,4.598744e+01,1.783937e+00,-1.467543e+01,5.918565e+00,4.855786e-02
00000021.wav,2.311271e+00,1.486722e+00,1.754134e+00,2.424791e+00,1.267907e+01,7.183116e+00,8.332138e+00,8.241141e+00,8.720334e+00,1.225078e+00,6.072555e+00,5.394322e+01,2.331072e+00,-1.450258e+01,6.617450e+00,4.734841e-02
00000022.wav,3.388306e-01,2.237464e-01,2.677407e-01,2.887949e-01,1.304660e+01,7.280171e+00,8.721815e+00,8.974615e+00,9.169796e+00,2.234120e-01,4.175365e-01,3.813500e+01,1.898794e+00,-1.597456e+01,4.635039e+00,4.852108e-02
00000023.wav,4.770883e-01,3.103442e-01,3.608862e-01,3.511241e-01,1.370087e+01,7.705263e+00,9.318054e+00,9.218406e+00,9.284116e+00,2.123046e-01,3.477051e-01,3.052851e+01,1.702046e+00,-1.248122e+01,5.685509e+00,5.504569e-02
00000024.wav,1.062220e+00,6.885847e-01,7.837741e-01,8.333406e-01,1.404985e+01,7.987939e+00,9.423126e+00,9.369537e+00,9.376620e+00,2.210299e-01,2.508711e+00,5.094077e+01,1.660745e+00,-1.087054e+01,5.769210e+00,6.009705e-02
00000025.wav,1.839649e+00,1.151716e+00,1.369199e+00,2.260024e+00,1.347285e+01,7.705085e+00,9.016076e+00,9.022716e+00,9.329625e+00,7.917282e-01,7.357357e+00,5.067568e+01,1.881949e+00,-1.422590e+01,6.598635e+00,4.802029e-02
00000026.wav,9.731925e-01,6.312827e-01,6.913232e-01,7.208341e-01,1.424953e+01,8.070360e+00,9.679413e+00,9.564175e+00,9.615914e+00,1.741359e-01,1.951220e+00,5.094077e+01,1.492211e+00,-1.382353e+01,6.054944e+00,5.030567e-02
00000027.wav,7.778373e-01,5.051328e-01,5.762557e-01,5.674938e-01,1.491952e+01,8.532711e+00,1.016730e+01,9.836750e+00,9.786222e+00,1.554834e-01,8.374040e-01,6.294487e+01,1.525553e+00,-1.256773e+01,5.299536e+00,5.596828e-02
00000028.wav,1.255970e+00,8.046875e-01,9.708570e-01,1.194883e+00,1.402153e+01,7.976992e+00,9.242825e+00,9.501259e+00,9.626763e+00,6.591337e-01,3.603604e+00,6.521137e+01,2.071091e+00,-1.289648e+01,5.150572e+00,5.541072e-02
00000029.wav,3.197800e-01,2.126485e-01,2.556441e-01,2.772353e-01,1.125733e+01,6.567728e+00,6.940460e+00,7.399224e+00,8.240516e+00,1.405794e-01,2.237762e+00,4.279720e+01,1.294677e+00,-2.069891e+01,4.959074e+00,3.897423e-02
00000030.wav,1.120792e+00,7.230715e-01,7.993781e-01,8.354553e-01,1.409834e+01,8.088781e+00,9.053043e+00,9.428259e+00,9.848542e+00,1.518751e-01,5.861828e+00,6.406141e+01,1.362941e+00,-1.033205e+01,5.281819e+00,6.404562e-02
