filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,4.136574e+00,2.531128e+00,2.851221e+00,5.267598e+00,2.034319e+01,1.166345e+01,1.304945e+01,1.433285e+01,1.510304e+01,3.749755e+00,1.030858e+01,7.890810e+01,3.905390e+00,-1.237939e+01,5.702781e+00,5.530310e-02
00000001.wav,6.043252e+00,3.644031e+00,4.112058e+00,6.071323e+00,1.780455e+01,1.017741e+01,1.120991e+01,1.246498e+01,1.321423e+01,2.388421e+00,4.136310e+01,7.673325e+01,3.284109e+00,-1.268497e+01,6.094428e+00,5.324984e-02
00000002.wav,4.648645e+00,2.833657e+00,3.082238e+00,5.401016e+00,2.030617e+01,1.165696e+01,1.318965e+01,1.425561e+01,1.515019e+01,3.698719e+00,1.192957e+01,7.883579e+01,3.796245e+00,-1.207544e+01,4.867215e+00,5.902261e-02
00000003.wav,5.410555e+00,3.302231e+00,3.594279e+00,5.903757e+00,2.003803e+01,1.144141e+01,1.291399e+01,1.396556e+01,1.475629e+01,2.691171e+00,2.405185e+01,7.815651e+01,3.397531e+00,-1.186864e+01,5.476385e+00,5.765341e-02
00000004.wav,5.030184e+00,3.098933e+00,3.401534e+00,6.265200e+00,1.963080e+01,1.122563e+01,1.274952e+01,1.380763e+01,1.480955e+01,3.434273e+00,1.716255e+01,7.866473e+01,3.858786e+00,-1.506514e+01,5.696105e+00,4.816666e-02
00000005.wav,5.646832e+00,3.483674e+00,3.917136e+00,6.262333e+00,1.824025e+01,1.033472e+01,1.192669e+01,1.301012e+01,1.361810e+01,3.417697e+00,3.836778e+01,7.837838e+01,3.526507e+00,-1.229822e+01,6.235421e+00,5.395594e-02
00000006.wav,5.833993e+00,3.574298e+00,4.023699e+00,5.913590e+00,1.922764e+01,1.103505e+01,1.247715e+01,1.355849e+01,1.511445e+01,2.664082e+00,4.070175e+01,7.883041e+01,3.322561e+00,-1.361679e+01,6.422003e+00,4.990320e-02
00000007.wav,6.972167e+00,4.213877e+00,4.455918e+00,5.600250e+00,1.710589e+01,9.732228e+00,1.107033e+01,1.232429e+01,1.290328e+01,1.045505e+00,5.364388e+01,7.761082e+01,2.778273e+00,-1.141193e+01,6.390041e+00,5.617356e-02
00000008.wav,5.750673e+00,3.443464e+00,3.861314e+00,6.273763e+00,2.011996e+01,1.169818e+01,1.265723e+01,1.368493e+01,1.448497e+01,3.048923e+00,2.485600e+01,7.722641e+01,3.577772e+00,-1.150046e+01,4.969931e+00,6.071501e-02
00000009.wav,5.937216e+00,3.663171e+00,4.000390e+00,6.630695e+00,2.044819e+01,1.176241e+01,1.318893e+01,1.422461e+01,1.478321e+01,3.305261e+00,3.344156e+01,7.894249e+01,3.558680e+00,-1.140459e+01,5.951128e+00,5.761790e-02
