filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,8.697664e+00,5.070818e+00,5.695181e+00,8.188387e+00,2.256596e+01,1.272124e+01,1.460967e+01,1.639380e+01,2.060381e+01,5.263946e+00,1.597862e+01,7.395307e+01,4.206398e+00,-2.259922e+01,6.742141e+00,3.408158e-02
00000001.wav,8.739278e+00,5.213935e+00,5.713143e+00,8.280318e+00,2.195502e+01,1.214486e+01,1.420208e+01,1.668432e+01,2.174304e+01,5.700591e+00,1.340629e+01,7.603283e+01,4.182800e+00,-1.958465e+01,6.961205e+00,3.767066e-02
00000002.wav,8.423475e+00,4.950606e+00,5.379731e+00,7.832498e+00,2.029745e+01,1.128902e+01,1.296925e+01,1.480689e+01,1.961360e+01,5.047286e+00,1.416271e+01,7.464371e+01,4.120910e+00,-1.923271e+01,6.695787e+00,3.856760e-02
00000003.wav,8.815655e+00,5.196412e+00,5.680587e+00,8.130257e+00,2.184553e+01,1.230056e+01,1.391016e+01,1.590711e+01,2.096349e+01,4.545268e+00,1.442632e+01,7.435321e+01,4.218099e+00,-1.735704e+01,7.025076e+00,4.101366e-02
00000004.wav,8.645740e+00,5.078172e+00,5.693637e+00,8.292590e+00,2.244506e+01,1.244042e+01,1.472687e+01,1.626660e+01,2.020533e+01,5.036963e+00,1.312483e+01,7.439263e+01,4.204916e+00,-2.016432e+01,6.783709e+00,3.710847e-02
00000005.wav,5.368277e+00,3.163466e+00,3.441689e+00,6.211377e+00,1.928485e+01,1.079505e+01,1.225667e+01,1.445828e+01,1.903566e+01,5.034664e+00,6.624204e+00,7.643312e+01,3.637037e+00,-2.246058e+01,7.522589e+00,3.335204e-02
00000006.wav,8.274185e+00,4.933968e+00,5.522787e+00,8.260703e+00,2.171544e+01,1.192047e+01,1.387184e+01,1.610673e+01,2.280824e+01,5.296313e+00,1.267460e+01,7.397827e+01,4.359127e+00,-2.159228e+01,8.815919e+00,3.288587e-02
00000007.wav,8.554391e+00,5.076595e+00,5.583652e+00,8.075458e+00,2.320706e+01,1.314625e+01,1.465703e+01,1.692492e+01,2.166025e+01,5.067143e+00,1.218301e+01,7.461438e+01,4.342446e+00,-2.254878e+01,7.741441e+00,3.301395e-02
00000008.wav,8.856451e+00,5.249072e+00,5.739163e+00,8.017224e+00,2.169596e+01,1.192009e+01,1.410272e+01,1.643006e+01,2.146197e+01,4.884975e+00,1.444383e+01,7.540122e+01,4.295808e+00,-2.006869e+01,6.678335e+00,3.738733e-02
00000009.wav,4.638045e+00,2.777472e+00,3.078164e+00,5.173017e+00,1.835009e+01,1.018911e+01,1.173159e+01,1.385059e+01,1.911960e+01,3.311018e+00,7.059241e+00,7.800639e+01,3.644977e+00,-2.155948e+01,7.743934e+00,3.412571e-02
00000010.wav,8.418663e+00,4.953441e+00,5.552095e+00,7.615792e+00,2.180658e+01,1.212848e+01,1.414023e+01,1.622253e+01,2.078891e+01,4.802668e+00,9.668295e+00,7.487786e+01,4.313021e+00,-1.864036e+01,6.796862e+00,3.931247e-02
00000011.wav,8.809850e+00,5.306158e+00,5.668737e+00,7.483813e+00,2.415943e+01,1.354598e+01,1.535388e+01,1.719291e+01,2.334139e+01,4.266420e+00,1.266050e+01,7.691320e+01,4.156449e+00,-1.959555e+01,7.128175e+00,3.741994e-02
