filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,7.099577e+00,4.247040e+00,4.553466e+00,5.382457e+00,2.518854e+01,1.449133e+01,1.611061e+01,1.729469e+01,1.872205e+01,1.609251e+00,2.390852e+01,7.571726e+01,3.152685e+00,-1.715973e+01,5.776248e+00,4.359962e-02
00000001.wav,6.994827e+00,4.257846e+00,4.396180e+00,6.717789e+00,2.501344e+01,1.451571e+01,1.553201e+01,1.683848e+01,1.876050e+01,2.926913e+00,2.173737e+01,7.753535e+01,3.425496e+00,-1.603457e+01,5.472914e+00,4.649545e-02
00000002.wav,8.727401e+00,5.193484e+00,5.787816e+00,8.371616e+00,3.049808e+01,1.767513e+01,1.945363e+01,2.083996e+01,2.196450e+01,4.575273e+00,2.063927e+01,7.312024e+01,4.108899e+00,-1.339143e+01,5.664185e+00,5.247797e-02
00000003.wav,8.159269e+00,4.911599e+00,5.148923e+00,6.464095e+00,2.678766e+01,1.561585e+01,1.656421e+01,1.808462e+01,1.929348e+01,3.381134e+00,3.024070e+01,7.409190e+01,3.610962e+00,-1.335886e+01,5.784083e+00,5.223856e-02
00000004.wav,9.620468e+00,5.810923e+00,6.153331e+00,8.817235e+00,3.083428e+01,1.789159e+01,1.972779e+01,2.121072e+01,2.227847e+01,5.074037e+00,2.779407e+01,7.370479e+01,4.123333e+00,-1.206015e+01,5.928278e+00,5.559129e-02
00000005.wav,6.572374e+00,4.036988e+00,3.967666e+00,4.732634e+00,2.284025e+01,1.338720e+01,1.410530e+01,1.559032e+01,1.693402e+01,1.271727e+00,3.177465e+01,7.802817e+01,2.903035e+00,-1.265623e+01,6.478916e+00,5.225986e-02
00000006.wav,7.401829e+00,4.386057e+00,4.677055e+00,6.210156e+00,2.287267e+01,1.305411e+01,1.468184e+01,1.636833e+01,1.756557e+01,1.757569e+00,6.021718e+01,7.166831e+01,2.820386e+00,-1.215021e+01,6.780627e+00,5.282386e-02
00000007.wav,9.634199e+00,5.836084e+00,6.311263e+00,8.584395e+00,3.317364e+01,1.924360e+01,2.116150e+01,2.214942e+01,2.340568e+01,4.011747e+00,3.515894e+01,7.495213e+01,3.761315e+00,-1.124794e+01,5.723319e+00,5.892314e-02
00000008.wav,9.525249e+00,5.713200e+00,6.171393e+00,8.493998e+00,3.125880e+01,1.798001e+01,2.037258e+01,2.180007e+01,2.299964e+01,4.663337e+00,2.585650e+01,7.436975e+01,4.076274e+00,-1.272642e+01,5.996688e+00,5.340993e-02
00000009.wav,9.315426e+00,5.667468e+00,6.111154e+00,7.833518e+00,3.308866e+01,1.882385e+01,2.127045e+01,2.318799e+01,2.431719e+01,4.075802e+00,1.841360e+01,7.540561e+01,4.086046e+00,-1.099846e+01,5.286489e+00,6.140640e-02
00000010.wav,9.555768e+00,5.765968e+00,6.292394e+00,8.735154e+00,3.323507e+01,1.928293e+01,2.108162e+01,2.252813e+01,2.379094e+01,4.710386e+00,3.121348e+01,7.411482e+01,3.939284e+00,-1.237018e+01,5.399628e+00,5.627522e-02
00000011.wav,9.651575e+00,5.857708e+00,6.432998e+00,8.729166e+00,3.535586e+01,2.048240e+01,2.250075e+01,2.416455e+01,2.549439e+01,4.134371e+00,2.659221e+01,7.404165e+01,4.123621e+00,-1.107207e+01,5.899629e+00,5.892163e-02
00000012.wav,9.381335e+00,5.584338e+00,6.149529e+00,8.844390e+00,2.940893e+01,1.690152e+01,1.890832e+01,1.997435e+01,2.101059e+01,4.594158e+00,2.525220e+01,7.357631e+01,4.137443e+00,-1.183509e+01,5.349455e+00,5.819183e-02
00000013.wav,9.785885e+00,5.940330e+00,6.415091e+00,8.405356e+00,3.180691e+01,1.843585e+01,2.019106e+01,2.192100e+01,2.277769e+01,4.594585e+00,2.552608e+01,7.496188e+01,4.183456e+00,-1.273364e+01,5.632622e+00,5.444765e-02
00000014.wav,9.004839e+00,5.333087e+00,5.857798e+00,8.183944e+00,2.889750e+01,1.652916e+01,1.846447e+01,1.958672e+01,2.057267e+01,4.595033e+00,1.938991e+01,7.375415e+01,4.062303e+00,-1.239664e+01,6.036545e+00,5.424998e-02
00000015.wav,5.181058e+00,3.138583e+00,3.335145e+00,3.693269e+00,1.628900e+01,9.128473e+00,1.060014e+01,1.200286e+01,1.442103e+01,9.771498e-01,4.868421e+01,7.178363e+01,2.366290e+00,-9.137101e+00,5.557840e+00,6.805063e-02
00000016.wav,9.687881e+00,5.835230e+00,6.307638e+00,8.647771e+00,3.100003e+01,1.779403e+01,2.023700e+01,2.145666e+01,2.262086e+01,4.911904e+00,2.097264e+01,7.518652e+01,4.306296e+00,-1.275521e+01,6.263500e+00,5.257981e-02
