filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,9.209773e+00,5.477355e+00,5.861594e+00,8.121828e+00,3.288819e+01,1.815837e+01,2.202786e+01,2.961321e+01,4.329800e+01,4.592131e+00,2.654774e+01,7.495628e+01,4.040381e+00,-1.873042e+01,5.916146e+00,4.057360e-02
00000001.wav,9.131003e+00,5.390011e+00,5.923105e+00,8.846633e+00,3.381813e+01,1.943459e+01,2.262170e+01,2.790458e+01,3.845179e+01,4.220741e+00,2.187400e+01,7.412856e+01,4.082130e+00,-2.442412e+01,5.903931e+00,3.297278e-02
00000002.wav,9.574500e+00,5.745169e+00,6.137555e+00,9.000809e+00,3.365801e+01,1.903627e+01,2.458420e+01,3.112267e+01,4.171621e+01,4.170928e+00,2.905145e+01,7.430872e+01,3.993170e+00,-1.962545e+01,5.890335e+00,3.919142e-02
00000003.wav,6.557528e+00,3.940467e+00,4.003072e+00,4.625102e+00,2.856625e+01,1.572342e+01,1.990732e+01,2.558197e+01,3.863488e+01,2.029652e+00,3.171552e+00,7.909659e+01,3.413463e+00,-2.523528e+01,6.202525e+00,3.180884e-02
00000004.wav,4.162472e+00,2.471629e+00,2.856490e+00,5.918295e+00,2.927114e+01,1.618669e+01,2.072663e+01,2.802609e+01,3.720110e+01,3.256846e+00,1.371429e+01,7.604762e+01,3.279330e+00,-2.029375e+01,7.163425e+00,3.642036e-02
00000005.wav,9.422386e+00,5.650781e+00,6.152127e+00,1.039422e+01,3.922821e+01,2.169767e+01,2.898969e+01,3.679144e+01,4.801865e+01,5.131333e+00,3.618447e+01,7.327552e+01,3.907616e+00,-2.320666e+01,5.732646e+00,3.455508e-02
00000006.wav,6.739698e+00,4.066464e+00,4.258844e+00,4.580304e+00,2.901815e+01,1.672507e+01,1.924338e+01,2.486793e+01,3.736279e+01,8.015735e-01,2.646421e+00,7.982646e+01,2.432564e+00,-2.304132e+01,6.198768e+00,3.419963e-02
00000007.wav,7.666849e+00,4.490070e+00,4.902559e+00,9.611019e+00,4.633812e+01,2.565401e+01,3.420103e+01,4.255269e+01,5.278685e+01,7.356930e+00,3.598901e+01,6.593407e+01,4.019155e+00,-2.475371e+01,8.655068e+00,2.993225e-02
00000008.wav,8.669695e+00,5.073995e+00,5.706075e+00,7.545033e+00,3.466576e+01,1.912430e+01,2.554051e+01,3.381566e+01,5.015978e+01,5.254567e+00,3.715670e+01,7.210555e+01,3.569089e+00,-2.210001e+01,7.051005e+00,3.430413e-02
00000009.wav,4.292071e+00,2.523069e+00,2.753537e+00,4.127469e+00,3.090966e+01,1.717920e+01,2.175139e+01,2.951587e+01,4.094123e+01,1.950962e+00,1.597534e+01,7.421525e+01,3.288066e+00,-1.138561e+01,5.874803e+00,5.793605e-02
00000010.wav,9.015056e+00,5.348564e+00,5.732212e+00,9.380756e+00,3.399525e+01,1.857149e+01,2.394289e+01,3.085049e+01,3.963497e+01,5.021833e+00,2.856052e+01,7.388316e+01,4.014897e+00,-1.827920e+01,5.734695e+00,4.164257e-02
00000011.wav,9.201426e+00,5.549571e+00,5.917570e+00,9.057253e+00,4.129092e+01,2.241044e+01,2.919709e+01,3.767380e+01,5.082902e+01,4.163474e+00,3.699871e+01,7.231565e+01,3.803095e+00,-1.801915e+01,6.483093e+00,4.081258e-02
00000012.wav,9.525547e+00,5.710633e+00,6.091660e+00,9.228518e+00,3.530853e+01,2.036771e+01,2.444483e+01,2.944793e+01,3.602717e+01,4.117081e+00,2.344740e+01,7.588720e+01,4.138039e+00,-1.706419e+01,5.684550e+00,4.395848e-02
00000013.wav,7.987926e+00,4.686796e+00,5.050786e+00,8.534111e+00,3.313639e+01,1.832052e+01,2.316883e+01,2.979627e+01,4.018595e+01,5.518843e+00,2.333333e+01,7.403922e+01,3.982443e+00,-1.895431e+01,5.505180e+00,4.088392e-02
00000014.wav,8.087352e+00,4.808309e+00,5.079135e+00,7.629492e+00,3.504297e+01,1.947773e+01,2.491807e+01,3.190833e+01,4.341431e+01,3.623681e+00,2.497078e+01,7.397741e+01,3.757442e+00,-2.101711e+01,5.707533e+00,3.741865e-02
00000015.wav,8.856567e+00,5.216045e+00,5.728448e+00,8.488261e+00,3.655267e+01,2.047702e+01,2.550080e+01,3.189594e+01,4.031167e+01,4.075491e+00,2.737699e+01,7.262301e+01,3.971692e+00,-1.648951e+01,5.326526e+00,4.583784e-02
00000016.wav,9.000472e+00,5.345405e+00,5.767681e+00,8.311730e+00,3.690432e+01,2.105765e+01,2.537704e+01,3.069201e+01,3.737737e+01,4.726666e+00,2.172897e+01,7.496662e+01,4.105893e+00,-1.711107e+01,5.517299e+00,4.419231e-02
00000017.wav,1.981842e+00,1.201836e+00,1.362450e+00,2.696088e+00,3.459984e+01,1.934935e+01,2.446297e+01,3.296851e+01,4.533120e+01,1.156644e+00,8.922670e+00,7.362855e+01,2.390691e+00,-2.059488e+01,5.561532e+00,3.823154e-02
00000018.wav,5.418551e+00,3.261024e+00,3.382197e+00,3.889612e+00,2.558849e+01,1.404029e+01,1.796802e+01,2.410726e+01,3.695581e+01,1.992921e+00,1.704294e+00,7.903940e+01,3.324493e+00,-2.129472e+01,5.409368e+00,3.744745e-02
00000019.wav,9.143776e+00,5.417207e+00,5.969371e+00,9.774908e+00,3.580525e+01,2.009562e+01,2.518376e+01,3.055395e+01,3.779942e+01,4.919693e+00,2.412517e+01,7.388964e+01,4.180771e+00,-1.598995e+01,5.686882e+00,4.613220e-02
00000020.wav,8.020100e+00,4.765840e+00,5.301032e+00,7.224043e+00,3.571446e+01,1.931764e+01,2.559213e+01,3.261120e+01,4.086151e+01,3.128769e+00,3.063506e+01,7.392665e+01,3.716731e+00,-1.234492e+01,6.309015e+00,5.360799e-02
00000021.wav,9.269934e+00,5.531852e+00,5.982455e+00,8.840396e+00,3.623912e+01,2.028408e+01,2.566428e+01,3.266699e+01,4.384884e+01,4.502927e+00,2.960089e+01,7.498152e+01,3.958503e+00,-2.406805e+01,6.238262e+00,3.299643e-02
00000022.wav,2.935373e+00,1.785125e+00,1.920336e+00,4.069552e+00,2.752567e+01,1.529184e+01,1.949848e+01,2.627642e+01,3.592499e+01,1.843018e+00,8.112094e+00,7.782694e+01,2.615868e+00,-2.880490e+01,6.225600e+00,2.854656e-02
00000023.wav,4.039647e+00,2.384475e+00,2.544199e+00,3.486729e+00,3.018348e+01,1.602080e+01,2.230070e+01,2.972610e+01,3.819031e+01,1.687220e+00,1.922834e+01,7.552182e+01,3.131406e+00,-7.709456e+00,3.200548e+00,9.165900e-02
00000024.wav,5.754741e+00,3.376583e+00,3.678666e+00,5.574737e+00,2.508966e+01,1.387241e+01,1.743461e+01,2.284465e+01,3.350211e+01,3.362902e+00,7.264297e+00,7.601236e+01,3.442631e+00,-2.292433e+01,6.780218e+00,3.366487e-02
00000025.wav,9.175987e+00,5.387162e+00,5.829540e+00,8.784465e+00,3.518360e+01,1.980713e+01,2.351602e+01,3.068391e+01,3.969628e+01,4.458506e+00,3.022993e+01,7.316246e+01,3.957813e+00,-1.607484e+01,5.988297e+00,4.532446e-02
00000026.wav,9.408560e+00,5.559301e+00,6.159877e+00,8.152824e+00,3.559430e+01,1.911859e+01,2.561502e+01,3.293538e+01,4.211697e+01,3.407832e+00,4.479465e+01,7.134670e+01,3.679459e+00,-1.504746e+01,5.623281e+00,4.837755e-02
00000027.wav,9.828618e+00,5.859238e+00,6.489021e+00,9.405187e+00,3.620670e+01,2.046265e+01,2.476606e+01,2.978601e+01,3.845743e+01,5.088852e+00,2.149399e+01,7.487121e+01,4.268025e+00,-1.929264e+01,5.815413e+00,3.982785e-02
00000028.wav,9.218111e+00,5.464821e+00,5.991790e+00,9.218924e+00,3.589857e+01,2.059729e+01,2.442384e+01,3.114982e+01,4.073099e+01,4.771593e+00,2.836402e+01,7.312323e+01,4.092725e+00,-1.770120e+01,5.293601e+00,4.348809e-02
00000029.wav,9.089860e+00,5.429256e+00,5.731202e+00,8.629883e+00,3.453308e+01,1.952392e+01,2.428177e+01,3.086698e+01,4.140536e+01,3.899118e+00,2.680337e+01,7.469791e+01,3.892360e+00,-1.745900e+01,5.390731e+00,4.376418e-02
00000030.wav,9.721168e+00,5.909019e+00,6.231564e+00,8.732481e+00,4.007290e+01,2.212766e+01,2.820666e+01,3.714230e+01,4.940860e+01,4.535551e+00,2.531381e+01,7.650926e+01,4.034457e+00,-2.110067e+01,7.151426e+00,3.539561e-02
00000031.wav,9.465363e+00,5.697486e+00,6.029013e+00,8.730757e+00,3.481731e+01,1.929702e+01,2.519701e+01,3.261723e+01,4.496806e+01,3.942818e+00,1.826510e+01,7.686802e+01,4.233060e+00,-2.084535e+01,6.043738e+00,3.718981e-02
00000032.wav,5.953344e-01,3.293211e-01,4.528809e-01,1.738370e+00,2.725211e+01,1.558319e+01,1.991517e+01,2.594638e+01,3.426956e+01,8.137478e-01,4.308390e+00,1.307634e+01,1.592595e+00,-2.717911e+01,6.077377e+00,3.006932e-02
00000033.wav,5.002955e+00,3.006774e+00,3.111080e+00,5.557219e+00,2.898166e+01,1.652327e+01,1.991064e+01,2.601342e+01,3.815682e+01,3.052898e+00,8.123652e+00,7.843278e+01,3.501517e+00,-2.631362e+01,6.344257e+00,3.062048e-02
00000034.wav,5.951105e+00,3.462899e+00,3.771569e+00,5.839964e+00,2.688373e+01,1.451238e+01,1.849611e+01,2.406528e+01,3.434794e+01,3.601769e+00,6.860841e+00,7.550162e+01,3.759350e+00,-2.256428e+01,6.045727e+00,3.495281e-02
00000035.wav,7.812514e+00,4.646671e+00,5.077759e+00,6.336765e+00,3.553113e+01,1.994092e+01,2.424182e+01,3.202718e+01,4.347091e+01,3.104623e+00,4.032172e+01,7.378016e+01,3.418756e+00,-2.148811e+01,5.127389e+00,3.757209e-02
00000036.wav,9.483433e+00,5.705989e+00,6.098917e+00,9.578293e+00,3.378474e+01,1.842939e+01,2.343228e+01,3.178909e+01,4.420754e+01,4.416027e+00,3.000672e+01,7.402554e+01,4.075225e+00,-2.705259e+01,5.869123e+00,3.037509e-02
00000037.wav,4.380737e+00,2.602319e+00,2.957219e+00,4.656178e+00,3.232255e+01,1.672366e+01,2.370661e+01,3.417347e+01,4.705853e+01,1.837993e+00,2.535211e+01,7.368758e+01,2.860847e+00,-1.682858e+01,4.881123e+00,4.606236e-02
00000038.wav,9.608313e+00,5.716284e+00,6.307524e+00,9.526887e+00,3.444379e+01,1.906682e+01,2.436377e+01,3.069413e+01,4.006035e+01,5.148916e+00,1.938210e+01,7.572136e+01,4.315282e+00,-2.187256e+01,6.074824e+00,3.578153e-02
00000039.wav,9.340081e+00,5.665650e+00,6.132816e+00,8.781354e+00,3.851603e+01,2.148205e+01,2.689772e+01,3.415546e+01,4.732163e+01,3.561934e+00,2.619048e+01,7.560339e+01,3.829929e+00,-2.290005e+01,6.494454e+00,3.401997e-02
00000040.wav,8.698112e+00,5.099027e+00,5.765722e+00,7.528251e+00,3.881255e+01,2.163082e+01,2.912227e+01,3.843723e+01,4.943711e+01,2.382125e+00,4.791786e+01,7.039361e+01,3.506465e+00,-1.166028e+01,5.585406e+00,5.798552e-02
00000041.wav,9.668841e+00,5.772539e+00,6.342786e+00,8.704156e+00,3.786919e+01,2.105731e+01,2.652074e+01,3.413199e+01,4.595202e+01,3.048943e+00,4.427302e+01,7.297803e+01,3.623890e+00,-1.997268e+01,5.759345e+00,3.886209e-02
00000042.wav,7.541128e+00,4.434004e+00,4.729271e+00,6.142091e+00,2.566099e+01,1.442599e+01,1.765202e+01,2.226878e+01,3.137655e+01,3.541682e+00,3.998038e+00,7.704194e+01,3.998617e+00,-2.303175e+01,6.412040e+00,3.396302e-02
00000043.wav,9.821906e+00,5.864366e+00,6.542442e+00,9.622194e+00,4.059264e+01,2.243314e+01,2.962660e+01,3.909093e+01,4.652612e+01,4.194736e+00,4.335727e+01,7.212747e+01,3.818792e+00,-1.414055e+01,5.305744e+00,5.142367e-02
00000044.wav,5.333771e+00,3.152391e+00,3.444859e+00,4.841894e+00,2.694766e+01,1.480839e+01,1.899145e+01,2.413342e+01,3.051400e+01,3.568528e+00,8.583056e+00,7.362190e+01,3.070016e+00,-2.663164e+01,6.040989e+00,3.060666e-02
00000045.wav,7.506946e+00,4.338979e+00,4.750305e+00,7.180941e+00,2.563252e+01,1.440156e+01,1.689457e+01,2.130367e+01,3.059691e+01,4.254402e+00,6.064654e+00,7.405824e+01,4.123138e+00,-2.838976e+01,6.729024e+00,2.847479e-02
00000046.wav,9.466949e+00,5.568035e+00,6.119019e+00,9.098410e+00,3.230598e+01,1.803060e+01,2.251845e+01,2.922452e+01,3.950838e+01,5.099887e+00,2.108489e+01,7.272449e+01,4.314605e+00,-2.020937e+01,5.915076e+00,3.827832e-02
00000047.wav,7.993432e+00,4.747888e+00,5.090301e+00,6.001848e+00,2.922422e+01,1.582399e+01,1.993538e+01,2.592243e+01,3.674553e+01,3.103069e+00,5.227493e+00,7.744434e+01,3.953902e+00,-2.303841e+01,6.031007e+00,3.440042e-02
00000048.wav,3.556466e+00,2.134429e+00,2.279574e+00,5.076559e+00,2.948333e+01,1.594283e+01,2.029714e+01,2.760657e+01,3.623373e+01,1.877643e+00,5.755084e+00,7.806145e+01,3.169185e+00,-2.650616e+01,5.861371e+00,3.089516e-02
00000049.wav,3.816807e+00,2.226103e+00,2.428073e+00,3.815799e+00,3.114223e+01,1.660824e+01,2.245861e+01,3.026854e+01,4.446830e+01,2.584766e+00,1.129032e+01,7.575269e+01,3.319625e+00,-1.954478e+01,5.861451e+00,3.936042e-02
00000050.wav,9.581150e+00,5.756517e+00,6.242872e+00,8.869366e+00,3.379240e+01,1.885081e+01,2.312436e+01,2.957505e+01,4.198422e+01,4.521369e+00,1.814208e+01,7.598361e+01,4.314894e+00,-2.338502e+01,6.066797e+00,3.395376e-02
00000051.wav,9.627059e+00,5.724293e+00,6.322096e+00,9.220014e+00,3.369613e+01,1.834668e+01,2.250293e+01,2.823532e+01,3.840219e+01,4.973994e+00,1.901034e+01,7.489516e+01,4.356133e+00,-2.500014e+01,5.680531e+00,3.259382e-02
00000052.wav,9.040887e+00,5.318106e+00,5.875880e+00,8.889390e+00,3.013525e+01,1.661971e+01,2.133614e+01,2.816811e+01,4.282291e+01,5.329433e+00,2.513218e+01,7.384561e+01,4.129954e+00,-2.268906e+01,6.178039e+00,3.464151e-02
00000053.wav,4.456324e+00,2.612565e+00,2.849989e+00,3.612978e+00,3.028178e+01,1.690361e+01,2.134015e+01,2.850441e+01,3.739627e+01,1.453427e+00,2.513928e+01,7.367688e+01,2.977467e+00,-1.352939e+01,5.021106e+00,5.390690e-02
00000054.wav,9.401234e+00,5.585810e+00,6.220264e+00,8.907731e+00,3.168914e+01,1.734108e+01,2.196775e+01,2.719779e+01,3.613119e+01,4.230062e+00,1.681706e+01,7.443260e+01,4.354724e+00,-2.282596e+01,6.136235e+00,3.452777e-02
00000055.wav,9.185566e+00,5.347447e+00,5.958290e+00,9.949079e+00,3.664204e+01,2.054421e+01,2.567769e+01,3.437992e+01,5.076374e+01,5.105069e+00,3.831776e+01,7.088785e+01,3.965530e+00,-2.127054e+01,5.764072e+00,3.698961e-02
