filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,7.094000e+00,4.067549e+00,4.494823e+00,7.032441e+00,1.991903e+01,1.119321e+01,1.308011e+01,1.551535e+01,1.784570e+01,5.061312e+00,6.670620e+00,7.391047e+01,4.219405e+00,-2.451486e+01,6.091377e+00,3.267308e-02
00000001.wav,9.606269e+00,5.777286e+00,6.240129e+00,8.374192e+00,3.159182e+01,1.766723e+01,2.104459e+01,2.572470e+01,3.081399e+01,5.222836e+00,1.449719e+01,7.641654e+01,4.315230e+00,-2.097481e+01,6.098636e+00,3.693657e-02
00000002.wav,3.989074e+00,2.481130e+00,2.684088e+00,3.542967e+00,2.372629e+01,1.299520e+01,1.635724e+01,2.039978e+01,2.574930e+01,2.064773e+00,1.168296e+01,7.812661e+01,3.037874e+00,-2.312030e+01,6.289346e+00,3.400245e-02
00000003.wav,7.136836e+00,4.084523e+00,4.480331e+00,7.429892e+00,2.081385e+01,1.176409e+01,1.385939e+01,1.650854e+01,1.859224e+01,4.299545e+00,1.156716e+01,7.282904e+01,4.063361e+00,-1.905274e+01,5.020991e+00,4.153905e-02
00000004.wav,9.273541e+00,5.487349e+00,6.124453e+00,8.689805e+00,2.908452e+01,1.613119e+01,1.901739e+01,2.298138e+01,2.747606e+01,5.392913e+00,1.513514e+01,7.448649e+01,4.306606e+00,-1.921272e+01,5.547979e+00,4.038658e-02
00000005.wav,9.101471e+00,5.345941e+00,6.070674e+00,7.816193e+00,3.139316e+01,1.731972e+01,2.101629e+01,2.593758e+01,3.208073e+01,3.664016e+00,4.120151e+01,7.175970e+01,3.652334e+00,-1.383824e+01,6.225209e+00,4.984189e-02
00000006.wav,9.141685e+00,5.439160e+00,5.970273e+00,8.091130e+00,2.900976e+01,1.626715e+01,1.941310e+01,2.382230e+01,2.695290e+01,4.746000e+00,2.458527e+01,7.455209e+01,4.061550e+00,-1.136868e+01,6.260099e+00,5.672541e-02
00000007.wav,9.018997e+00,5.330404e+00,5.908097e+00,8.841990e+00,2.952505e+01,1.669640e+01,1.938538e+01,2.392630e+01,2.851918e+01,5.209934e+00,2.290227e+01,7.347812e+01,4.150686e+00,-1.836629e+01,5.929085e+00,4.116010e-02
00000008.wav,3.689460e+00,2.243743e+00,2.553925e+00,4.191385e+00,2.242543e+01,1.224073e+01,1.562059e+01,2.051286e+01,2.644047e+01,1.683557e+00,1.991342e+01,7.427335e+01,2.727728e+00,-1.993786e+01,5.466740e+00,3.936295e-02
00000009.wav,9.185497e+00,5.451361e+00,5.889611e+00,8.760691e+00,2.824039e+01,1.589509e+01,1.892383e+01,2.367422e+01,2.879250e+01,4.116093e+00,3.615561e+01,7.244851e+01,3.799629e+00,-1.474056e+01,5.534521e+00,4.932162e-02
00000010.wav,9.052578e+00,5.324539e+00,5.785102e+00,7.493115e+00,2.939269e+01,1.655792e+01,1.938039e+01,2.374726e+01,2.840844e+01,4.127806e+00,2.587291e+01,7.346369e+01,3.944975e+00,-1.251042e+01,5.054018e+00,5.693321e-02
00000011.wav,2.873876e+00,1.745156e+00,1.969557e+00,2.674445e+00,2.271191e+01,1.202251e+01,1.611931e+01,2.115599e+01,2.647650e+01,7.719583e-01,1.601615e+01,7.368775e+01,2.401794e+00,-1.636306e+01,4.900688e+00,4.702841e-02
00000012.wav,7.372063e+00,4.404662e+00,4.675654e+00,5.588953e+00,2.582418e+01,1.467858e+01,1.839316e+01,2.377670e+01,3.372446e+01,1.577585e+00,6.057572e+00,7.759700e+01,3.249737e+00,-3.244205e+01,6.748004e+00,2.551668e-02
00000013.wav,9.680507e+00,5.785024e+00,6.412400e+00,8.814413e+00,3.104427e+01,1.763318e+01,2.083407e+01,2.500588e+01,2.945958e+01,5.491780e+00,1.829764e+01,7.557604e+01,4.311481e+00,-1.675831e+01,5.709620e+00,4.450788e-02
00000014.wav,1.005642e+01,6.049977e+00,6.820068e+00,9.060875e+00,3.441094e+01,1.921936e+01,2.338659e+01,2.914227e+01,3.615876e+01,4.128052e+00,3.434661e+01,7.400419e+01,3.980479e+00,-1.538824e+01,5.212447e+00,4.854207e-02
00000015.wav,8.264215e+00,4.905463e+00,5.270781e+00,7.063008e+00,2.809893e+01,1.576546e+01,1.871145e+01,2.197088e+01,2.557301e+01,4.059362e+00,1.188525e+01,7.631148e+01,4.258870e+00,-1.978916e+01,5.549217e+00,3.946582e-02
00000016.wav,9.179550e+00,5.371568e+00,6.026958e+00,8.442936e+00,2.820840e+01,1.618420e+01,1.849350e+01,2.112889e+01,2.477079e+01,4.230828e+00,2.182109e+01,7.249201e+01,4.169222e+00,-1.475173e+01,6.005350e+00,4.817633e-02
00000017.wav,9.934770e+00,5.984279e+00,6.519127e+00,9.188492e+00,3.388173e+01,1.898934e+01,2.240940e+01,2.747177e+01,3.363551e+01,4.387984e+00,3.742560e+01,7.429315e+01,3.880838e+00,-1.639843e+01,6.005762e+00,4.463450e-02
00000018.wav,2.489697e+00,1.499769e+00,1.633404e+00,2.614916e+00,2.310179e+01,1.297857e+01,1.576658e+01,1.968873e+01,2.353657e+01,1.976594e+00,1.137980e+01,7.596017e+01,2.686466e+00,-1.640973e+01,4.665330e+00,4.744945e-02
00000019.wav,9.547180e+00,5.759233e+00,6.002519e+00,8.754455e+00,2.834584e+01,1.623132e+01,1.847259e+01,2.213213e+01,2.709780e+01,5.467213e+00,2.306968e+01,7.592593e+01,4.134424e+00,-1.927698e+01,5.961313e+00,3.962233e-02
00000020.wav,9.481879e+00,5.581317e+00,6.147261e+00,8.742306e+00,3.005589e+01,1.671844e+01,2.009162e+01,2.446149e+01,2.913027e+01,5.210785e+00,1.989991e+01,7.362379e+01,4.279866e+00,-1.610105e+01,5.780912e+00,4.569974e-02
