filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,6.719932e+00,4.164760e+00,4.606274e+00,6.261120e+00,3.629259e+01,2.154670e+01,2.223574e+01,2.318708e+01,2.411097e+01,3.937008e+00,1.730532e+01,7.129172e+01,3.813904e+00,-1.145415e+01,5.819394e+00,5.789201e-02
00000001.wav,5.756557e+00,3.588462e+00,4.188044e+00,5.306052e+00,4.007117e+01,2.369394e+01,2.483428e+01,2.598449e+01,2.650146e+01,3.636739e+00,1.260101e+01,6.396465e+01,4.037858e+00,-1.257201e+01,5.762319e+00,5.454249e-02
00000002.wav,5.955798e+00,3.691513e+00,3.972422e+00,5.645512e+00,3.576915e+01,2.191301e+01,2.065088e+01,2.223151e+01,2.291734e+01,3.327895e+00,1.726894e+01,6.869354e+01,3.482732e+00,-1.546767e+01,5.673177e+00,4.730179e-02
00000003.wav,5.894733e+00,3.583875e+00,4.236449e+00,6.850674e+00,4.619843e+01,2.734945e+01,2.924127e+01,3.005383e+01,3.018531e+01,5.314928e+00,1.373422e+01,6.431576e+01,4.345152e+00,-1.046202e+01,5.539746e+00,6.249309e-02
00000004.wav,6.701614e+00,4.123091e+00,4.876277e+00,7.094498e+00,4.413510e+01,2.591442e+01,2.796646e+01,2.861125e+01,2.887459e+01,4.923250e+00,1.588350e+01,6.659325e+01,4.329382e+00,-1.160401e+01,5.626730e+00,5.803582e-02
00000005.wav,5.940824e+00,3.651737e+00,4.049850e+00,5.762792e+00,3.649484e+01,2.165598e+01,2.263769e+01,2.339325e+01,2.398947e+01,4.801266e+00,1.271421e+01,6.871200e+01,3.937469e+00,-1.470571e+01,5.752204e+00,4.888083e-02
00000006.wav,7.055344e+00,4.330911e+00,4.956748e+00,7.784420e+00,4.103744e+01,2.416693e+01,2.598969e+01,2.683352e+01,2.751355e+01,5.999226e+00,1.832383e+01,6.672452e+01,4.360343e+00,-1.241189e+01,5.808657e+00,5.488310e-02
00000007.wav,6.956722e+00,4.219135e+00,4.950501e+00,7.178969e+00,4.217495e+01,2.498743e+01,2.653907e+01,2.775218e+01,2.831464e+01,4.537480e+00,1.579587e+01,6.571081e+01,4.432118e+00,-1.249416e+01,5.595903e+00,5.527896e-02
00000008.wav,6.294594e+00,3.849157e+00,4.471135e+00,7.199784e+00,4.908007e+01,2.920426e+01,3.067164e+01,3.109559e+01,3.154141e+01,5.148425e+00,1.624220e+01,6.369543e+01,4.279024e+00,-1.034761e+01,5.666720e+00,6.244408e-02
00000009.wav,6.202842e+00,3.846111e+00,4.446608e+00,5.363994e+00,3.869878e+01,2.273981e+01,2.445039e+01,2.487775e+01,2.580675e+01,3.561231e+00,1.496469e+01,6.876697e+01,3.744802e+00,-1.129171e+01,5.870666e+00,5.826701e-02
00000010.wav,5.738740e+00,3.535650e+00,4.138979e+00,5.806287e+00,3.780776e+01,2.228680e+01,2.398349e+01,2.470487e+01,2.520914e+01,4.778888e+00,1.146971e+01,6.521847e+01,4.046690e+00,-1.368027e+01,5.625713e+00,5.179740e-02
00000011.wav,6.474420e+00,3.994688e+00,4.807198e+00,6.125814e+00,3.731216e+01,2.168472e+01,2.414286e+01,2.501555e+01,2.591871e+01,3.230061e+00,9.422623e+00,6.746083e+01,3.586182e+00,-1.299682e+01,5.519630e+00,5.400604e-02
00000012.wav,5.663175e+00,3.472275e+00,3.663135e+00,5.160132e+00,2.966670e+01,1.778759e+01,1.792159e+01,1.894919e+01,2.001848e+01,2.864809e+00,2.431052e+01,7.124617e+01,3.082232e+00,-2.247002e+01,8.929870e+00,3.184724e-02
00000013.wav,6.362548e+00,3.920551e+00,4.687719e+00,5.388322e+00,3.758688e+01,2.204445e+01,2.404687e+01,2.510264e+01,2.543817e+01,2.663239e+00,1.132474e+01,6.921454e+01,3.760673e+00,-1.450666e+01,5.384014e+00,5.027482e-02
00000014.wav,6.263703e+00,3.800750e+00,4.480365e+00,7.111019e+00,4.045844e+01,2.382972e+01,2.540883e+01,2.645635e+01,2.711049e+01,5.298536e+00,1.391923e+01,6.454153e+01,4.383642e+00,-1.092989e+01,5.842827e+00,5.962062e-02
00000015.wav,6.746223e+00,4.141587e+00,4.773343e+00,6.518179e+00,3.359119e+01,1.971885e+01,2.100571e+01,2.209429e+01,2.282982e+01,3.901302e+00,1.188811e+01,7.210290e+01,3.976684e+00,-1.300006e+01,5.569740e+00,5.385088e-02
00000016.wav,7.458895e+00,4.571806e+00,5.343103e+00,7.307717e+00,3.902812e+01,2.294964e+01,2.486682e+01,2.551078e+01,2.613981e+01,5.103016e+00,1.650265e+01,7.042644e+01,4.267611e+00,-1.132171e+01,5.196465e+00,6.053936e-02
00000017.wav,7.389799e+00,4.568854e+00,5.347628e+00,6.343748e+00,3.973974e+01,2.350505e+01,2.511880e+01,2.596277e+01,2.680690e+01,3.300279e+00,1.499014e+01,7.243590e+01,4.065718e+00,-1.158709e+01,5.471240e+00,5.862239e-02
00000018.wav,6.828049e+00,4.249445e+00,4.507269e+00,6.176148e+00,3.455036e+01,2.032621e+01,2.134650e+01,2.228463e+01,2.333686e+01,4.645122e+00,1.833554e+01,7.012599e+01,3.645887e+00,-1.309419e+01,5.847560e+00,5.279344e-02
00000019.wav,6.133064e+00,3.698066e+00,4.315200e+00,6.597154e+00,2.944692e+01,1.734787e+01,1.856151e+01,1.929086e+01,1.985844e+01,4.718411e+00,9.945165e+00,6.984048e+01,4.233232e+00,-1.383706e+01,5.177839e+00,5.259034e-02
00000020.wav,6.835041e+00,4.217707e+00,4.970520e+00,6.848569e+00,4.258472e+01,2.509387e+01,2.682890e+01,2.778140e+01,2.841609e+01,5.507425e+00,1.708782e+01,6.584939e+01,4.324933e+00,-1.085691e+01,5.474652e+00,6.123114e-02
00000021.wav,6.403998e+00,3.919024e+00,4.640280e+00,6.350850e+00,4.095902e+01,2.419491e+01,2.605070e+01,2.705105e+01,2.781953e+01,4.416624e+00,1.356674e+01,6.676392e+01,4.282558e+00,-1.148375e+01,5.864368e+00,5.764314e-02
00000022.wav,5.112958e+00,3.097121e+00,3.296282e+00,3.377692e+00,1.305703e+01,7.350107e+00,8.517430e+00,9.234656e+00,1.028834e+01,6.238637e-01,6.495468e+01,7.432024e+01,2.221992e+00,-2.519111e+00,1.209911e+00,2.681669e-01
00000023.wav,6.331381e+00,3.903789e+00,4.493988e+00,5.995319e+00,3.627214e+01,2.147291e+01,2.269213e+01,2.348549e+01,2.448051e+01,5.003068e+00,1.275687e+01,7.040299e+01,3.918574e+00,-1.388588e+01,5.597849e+00,5.132487e-02
00000024.wav,6.322758e+00,3.842382e+00,4.502503e+00,7.060871e+00,3.702120e+01,2.177848e+01,2.332340e+01,2.408868e+01,2.467769e+01,6.034002e+00,1.300149e+01,6.641902e+01,4.326569e+00,-1.100235e+01,5.483585e+00,6.065776e-02
00000025.wav,6.977593e+00,4.308527e+00,5.104798e+00,5.996764e+00,3.546790e+01,2.055768e+01,2.307759e+01,2.375947e+01,2.481318e+01,2.844412e+00,1.014493e+01,7.184892e+01,3.815281e+00,-1.179571e+01,5.377044e+00,5.823178e-02
00000026.wav,6.824236e+00,4.231404e+00,4.851277e+00,6.017002e+00,3.573324e+01,2.086419e+01,2.255734e+01,2.317975e+01,2.411980e+01,4.381824e+00,1.615139e+01,7.052239e+01,3.919595e+00,-1.495464e+01,5.637298e+00,4.856271e-02
00000027.wav,6.877763e+00,4.201454e+00,4.930199e+00,7.642254e+00,4.586770e+01,2.699752e+01,2.914494e+01,2.975149e+01,3.071378e+01,5.476937e+00,1.789038e+01,6.564116e+01,4.295976e+00,-1.242609e+01,5.301677e+00,5.640869e-02
00000028.wav,6.860208e+00,4.166788e+00,4.927068e+00,7.367030e+00,4.265955e+01,2.517934e+01,2.644454e+01,2.746257e+01,2.814349e+01,6.013016e+00,1.641039e+01,6.589362e+01,4.369720e+00,-1.119075e+01,5.627786e+00,5.945820e-02
