filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,6.893606e+00,3.949275e+00,4.417706e+00,7.015871e+00,2.371243e+01,1.335113e+01,1.568580e+01,1.762566e+01,2.091180e+01,3.753569e+00,2.435718e+01,7.073399e+01,3.690763e+00,-1.735340e+01,6.507518e+00,4.190953e-02
00000001.wav,6.642106e+00,3.867461e+00,4.298945e+00,6.856771e+00,2.393182e+01,1.346406e+01,1.586019e+01,1.842955e+01,2.170152e+01,3.377640e+00,2.635135e+01,7.220077e+01,3.591388e+00,-1.803346e+01,5.710808e+00,4.211542e-02
00000002.wav,6.167370e+00,3.561257e+00,3.865083e+00,6.088454e+00,2.240631e+01,1.269114e+01,1.490780e+01,1.750321e+01,2.012130e+01,3.386225e+00,2.988439e+01,7.046243e+01,3.420105e+00,-1.951469e+01,5.340968e+00,4.023228e-02
00000003.wav,7.286112e+00,4.171628e+00,4.647739e+00,7.167136e+00,2.293641e+01,1.284251e+01,1.515502e+01,1.741556e+01,2.025172e+01,3.585323e+00,2.615455e+01,7.018747e+01,3.690957e+00,-1.582497e+01,5.623167e+00,4.662409e-02
00000004.wav,5.208286e+00,2.980590e+00,3.319434e+00,5.470874e+00,2.193313e+01,1.222123e+01,1.438424e+01,1.671565e+01,1.998738e+01,2.616319e+00,2.323174e+01,7.199540e+01,3.368301e+00,-1.535186e+01,5.619907e+00,4.768316e-02
00000005.wav,7.458107e+00,4.294060e+00,4.702071e+00,7.896682e+00,2.525463e+01,1.410741e+01,1.704321e+01,1.973894e+01,2.307289e+01,4.422256e+00,1.378140e+01,7.274270e+01,4.033985e+00,-2.565695e+01,5.879346e+00,3.170949e-02
00000006.wav,6.029172e+00,3.494923e+00,3.877910e+00,6.232553e+00,2.230562e+01,1.246676e+01,1.444488e+01,1.710177e+01,1.998582e+01,2.857649e+00,3.244873e+01,7.068758e+01,3.305071e+00,-1.298422e+01,5.593953e+00,5.382660e-02
00000007.wav,7.056172e+00,4.090169e+00,4.429699e+00,7.317251e+00,2.373076e+01,1.332101e+01,1.560806e+01,1.813074e+01,2.139794e+01,5.395606e+00,1.701967e+01,7.314675e+01,3.899452e+00,-2.662551e+01,5.999464e+00,3.065137e-02
00000008.wav,7.022858e+00,4.060925e+00,4.492619e+00,7.673167e+00,2.337474e+01,1.323885e+01,1.532531e+01,1.778627e+01,2.031213e+01,4.460082e+00,1.950141e+01,7.221552e+01,3.799956e+00,-1.939868e+01,5.223807e+00,4.061327e-02
00000009.wav,7.032591e+00,4.004218e+00,4.557891e+00,6.766927e+00,2.353987e+01,1.331464e+01,1.552769e+01,1.781329e+01,2.047320e+01,3.199572e+00,3.333333e+01,6.942193e+01,3.438668e+00,-1.474125e+01,6.160986e+00,4.784177e-02
00000010.wav,6.996768e+00,4.095923e+00,4.321927e+00,7.158566e+00,2.420124e+01,1.356042e+01,1.599225e+01,1.896452e+01,2.234297e+01,3.431353e+00,2.201230e+01,7.355009e+01,3.660030e+00,-1.634343e+01,5.999768e+00,4.475634e-02
00000011.wav,6.466127e+00,3.685991e+00,4.096236e+00,6.407382e+00,2.272819e+01,1.267764e+01,1.531523e+01,1.723601e+01,2.047915e+01,3.076820e+00,3.020098e+01,6.958175e+01,3.460573e+00,-2.059141e+01,5.917103e+00,3.772374e-02
00000012.wav,6.386534e+00,3.678582e+00,4.028212e+00,6.625338e+00,2.418981e+01,1.367233e+01,1.610872e+01,1.900495e+01,2.240552e+01,3.501405e+00,2.904788e+01,7.084454e+01,3.527683e+00,-1.630145e+01,6.061320e+00,4.471718e-02
00000013.wav,6.049377e+00,3.476886e+00,3.826371e+00,6.304987e+00,2.439146e+01,1.373590e+01,1.630579e+01,1.887159e+01,2.190836e+01,2.934759e+00,2.604626e+01,7.120044e+01,3.461788e+00,-1.901562e+01,5.466808e+00,4.084562e-02
00000014.wav,7.269541e+00,4.206485e+00,4.590260e+00,8.132171e+00,2.587144e+01,1.456863e+01,1.711554e+01,1.951163e+01,2.308352e+01,4.842730e+00,1.386837e+01,7.451310e+01,4.039600e+00,-2.114057e+01,6.053272e+00,3.677303e-02
00000015.wav,7.364096e+00,4.230154e+00,4.721435e+00,7.878051e+00,2.595580e+01,1.443890e+01,1.705500e+01,1.968748e+01,2.278434e+01,4.453496e+00,1.468966e+01,72,4.049929e+00,-1.955217e+01,5.832361e+00,3.939407e-02
00000016.wav,5.885821e+00,3.395550e+00,3.718325e+00,5.394759e+00,2.361272e+01,1.345854e+01,1.568607e+01,1.784720e+01,2.111543e+01,2.573692e+00,2.857985e+01,7.259870e+01,3.371869e+00,-1.929592e+01,5.063949e+00,4.105112e-02
00000017.wav,7.185317e+00,4.130710e+00,4.632724e+00,7.854380e+00,2.496886e+01,1.397960e+01,1.669083e+01,1.931343e+01,2.195375e+01,3.640959e+00,1.861100e+01,7.194694e+01,3.909078e+00,-1.881414e+01,5.940774e+00,4.039602e-02
00000018.wav,5.769396e+00,3.351730e+00,3.711466e+00,6.276592e+00,2.295016e+01,1.282452e+01,1.533983e+01,1.755600e+01,2.099352e+01,3.459404e+00,2.776524e+01,7.246050e+01,3.443679e+00,-2.424832e+01,5.933355e+00,3.313268e-02
00000019.wav,7.350818e+00,4.278832e+00,4.677581e+00,7.863171e+00,2.441991e+01,1.368699e+01,1.617039e+01,1.857523e+01,2.179063e+01,4.743949e+00,1.554783e+01,7.346087e+01,3.967926e+00,-1.969157e+01,5.450829e+00,3.977346e-02
00000020.wav,7.086278e+00,4.022972e+00,4.650065e+00,7.340167e+00,2.474692e+01,1.384812e+01,1.635553e+01,1.884149e+01,2.302872e+01,4.265868e+00,1.952475e+01,7.077228e+01,3.907833e+00,-2.047044e+01,5.983085e+00,3.780214e-02
00000021.wav,5.417396e+00,3.167334e+00,3.414843e+00,5.588089e+00,2.377771e+01,1.355116e+01,1.565479e+01,1.799584e+01,2.061635e+01,2.643996e+00,2.571429e+01,7.378882e+01,3.294532e+00,-1.295955e+01,6.033325e+00,5.265133e-02
00000022.wav,6.108932e+00,3.547359e+00,3.894524e+00,6.073707e+00,2.440823e+01,1.381493e+01,1.628649e+01,1.829056e+01,2.119110e+01,2.835907e+00,3.185894e+01,7.124925e+01,3.361570e+00,-1.445641e+01,5.401619e+00,5.035747e-02
00000023.wav,7.649940e+00,4.397946e+00,4.873779e+00,8.569815e+00,2.587460e+01,1.450179e+01,1.746942e+01,2.032977e+01,2.350000e+01,4.769182e+00,1.236509e+01,7.335800e+01,4.172657e+00,-2.597365e+01,5.828704e+00,3.144422e-02
00000024.wav,6.768104e+00,3.925799e+00,4.194460e+00,6.555689e+00,2.278411e+01,1.278274e+01,1.503588e+01,1.770565e+01,2.154766e+01,3.468872e+00,2.865315e+01,7.238690e+01,3.501802e+00,-1.924642e+01,5.962151e+00,3.966904e-02
00000025.wav,7.118056e+00,4.124965e+00,4.559464e+00,7.298345e+00,2.461372e+01,1.372176e+01,1.650805e+01,1.883767e+01,2.156228e+01,2.762286e+00,2.569444e+01,7.268519e+01,3.691537e+00,-2.081355e+01,5.626193e+00,3.782185e-02
00000026.wav,6.941864e+00,3.982898e+00,4.497130e+00,7.292300e+00,2.317034e+01,1.283788e+01,1.550693e+01,1.766421e+01,2.090607e+01,3.694942e+00,2.837838e+01,7.087087e+01,3.627379e+00,-1.644370e+01,6.612052e+00,4.337313e-02
