filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,5.440428e+00,3.290571e+00,3.544755e+00,4.391354e+00,2.017107e+01,1.172731e+01,1.257676e+01,1.325432e+01,1.652572e+01,2.098692e+00,8.457511e+00,7.724527e+01,2.996537e+00,-6.395027e+00,8.235875e+00,6.834849e-02
00000001.wav,4.637394e+00,2.773109e+00,3.089671e+00,3.303754e+00,1.825861e+01,1.037358e+01,1.190981e+01,1.248255e+01,1.597039e+01,1.194672e+00,9.083728e+00,7.717220e+01,2.487017e+00,-6.133696e+00,9.883989e+00,6.243099e-02
00000002.wav,7.339424e+00,4.473499e+00,4.653933e+00,4.996126e+00,2.015203e+01,1.153515e+01,1.307302e+01,1.368843e+01,1.699248e+01,1.875210e+00,1.847233e+01,7.876072e+01,2.854124e+00,-6.527542e+00,8.863208e+00,6.497409e-02
00000003.wav,7.783680e+00,4.649309e+00,5.066843e+00,5.744652e+00,2.206118e+01,1.234081e+01,1.472071e+01,1.537867e+01,1.834289e+01,3.046951e+00,1.944551e+01,7.809010e+01,3.125894e+00,-5.502334e+00,7.407540e+00,7.746009e-02
00000004.wav,6.134397e+00,3.773927e+00,4.143458e+00,5.375450e+00,1.955346e+01,1.100331e+01,1.287447e+01,1.331578e+01,1.673945e+01,2.241548e+00,1.275194e+01,7.860465e+01,2.918364e+00,-7.301401e+00,9.097660e+00,6.097910e-02
00000005.wav,6.424992e+00,3.865547e+00,4.442328e+00,5.526709e+00,1.970874e+01,1.104360e+01,1.308490e+01,1.339092e+01,1.670172e+01,2.442705e+00,1.541534e+01,7.639776e+01,3.105786e+00,-5.953961e+00,8.029369e+00,7.151372e-02
00000006.wav,7.568356e+00,4.707299e+00,4.532072e+00,5.765700e+00,2.383851e+01,1.420027e+01,1.440079e+01,1.502239e+01,1.844852e+01,2.624086e+00,1.900149e+01,7.820417e+01,2.918068e+00,-1.077624e+01,1.066818e+01,4.663217e-02
00000007.wav,7.233069e+00,4.358567e+00,4.723665e+00,5.564718e+00,1.990409e+01,1.128343e+01,1.298573e+01,1.367473e+01,1.725319e+01,2.614338e+00,1.749163e+01,7.625605e+01,3.247442e+00,-8.330935e+00,8.383106e+00,5.982994e-02
00000008.wav,8.149078e+00,4.974005e+00,5.090570e+00,6.398623e+00,2.280449e+01,1.336805e+01,1.429640e+01,1.492512e+01,1.803378e+01,2.690244e+00,1.861811e+01,7.780803e+01,3.272723e+00,-8.921965e+00,8.632701e+00,5.696491e-02
00000009.wav,5.673028e+00,3.484315e+00,3.700790e+00,4.863502e+00,2.022752e+01,1.141570e+01,1.315178e+01,1.364061e+01,1.704266e+01,2.060706e+00,1.176719e+01,7.667651e+01,2.985232e+00,-7.439741e+00,9.568039e+00,5.879662e-02
00000010.wav,8.254144e+00,4.927669e+00,5.368560e+00,6.424998e+00,2.339192e+01,1.337568e+01,1.502457e+01,1.564350e+01,1.972634e+01,2.638462e+00,2.120219e+01,7.581056e+01,3.059522e+00,-8.151874e+00,9.460032e+00,5.677977e-02
00000011.wav,7.174311e+00,4.344878e+00,4.765912e+00,5.667211e+00,2.340979e+01,1.320737e+01,1.525045e+01,1.595041e+01,2.031302e+01,3.111790e+00,1.916168e+01,7.327844e+01,2.938550e+00,-8.530975e+00,9.383440e+00,5.582097e-02
00000012.wav,8.650686e+00,5.274349e+00,5.483248e+00,6.475249e+00,2.392671e+01,1.358726e+01,1.566055e+01,1.629951e+01,1.968227e+01,3.056742e+00,2.419473e+01,7.781845e+01,3.333287e+00,-8.846280e+00,1.040607e+01,5.194170e-02
00000013.wav,7.936685e+00,4.719016e+00,5.162687e+00,5.965577e+00,2.224257e+01,1.253818e+01,1.437940e+01,1.533951e+01,1.841224e+01,3.361473e+00,2.085398e+01,7.674419e+01,3.196666e+00,-6.408976e+00,7.714482e+00,7.080419e-02
00000014.wav,6.449648e+00,3.818493e+00,4.224770e+00,6.141574e+00,1.868492e+01,1.042995e+01,1.213839e+01,1.309012e+01,1.600440e+01,3.698472e+00,1.215645e+01,7.399577e+01,3.559102e+00,-8.515501e+00,8.894441e+00,5.743845e-02
00000015.wav,8.064440e+00,4.790635e+00,5.279977e+00,6.461008e+00,2.176617e+01,1.226640e+01,1.442557e+01,1.519286e+01,1.818329e+01,3.284686e+00,2.065834e+01,7.552024e+01,3.257366e+00,-6.544980e+00,8.107286e+00,6.824883e-02
00000016.wav,8.414227e+00,5.068811e+00,5.516507e+00,6.208255e+00,2.224234e+01,1.246756e+01,1.517486e+01,1.581063e+01,1.907588e+01,3.275311e+00,2.444023e+01,7.738140e+01,3.082098e+00,-6.975462e+00,8.381706e+00,6.511617e-02
00000017.wav,6.533870e+00,3.883733e+00,4.181833e+00,4.609619e+00,2.171027e+01,1.222205e+01,1.441042e+01,1.454333e+01,1.796264e+01,2.095481e+00,1.383430e+01,7.645472e+01,2.700073e+00,-5.961582e+00,8.350591e+00,6.987059e-02
00000018.wav,6.751244e+00,4.012006e+00,4.406272e+00,5.705016e+00,1.826273e+01,1.018152e+01,1.206446e+01,1.300787e+01,1.564589e+01,3.525297e+00,1.489203e+01,7.553984e+01,3.426648e+00,-8.474377e+00,1.012502e+01,5.376518e-02
00000019.wav,5.657898e+00,3.444736e+00,3.695796e+00,5.043381e+00,1.998385e+01,1.145703e+01,1.290946e+01,1.329036e+01,1.707697e+01,2.936811e+00,1.183673e+01,7.335807e+01,3.208015e+00,-8.197107e+00,6.996676e+00,6.581639e-02
00000020.wav,8.329423e+00,5.015769e+00,5.432055e+00,6.360951e+00,2.281949e+01,1.270443e+01,1.512268e+01,1.590793e+01,1.855489e+01,3.319019e+00,2.213205e+01,7.731464e+01,3.355418e+00,-7.543712e+00,9.260145e+00,5.951015e-02
00000021.wav,8.227657e+00,4.875821e+00,5.464736e+00,6.739283e+00,2.367384e+01,1.329832e+01,1.584102e+01,1.660219e+01,1.934872e+01,3.505478e+00,2.213115e+01,7.466468e+01,3.222289e+00,-7.434127e+00,8.055965e+00,6.455740e-02
00000022.wav,5.638592e+00,3.313792e+00,3.720287e+00,4.627737e+00,1.742240e+01,9.782963e+00,1.156792e+01,1.211629e+01,1.461779e+01,3.051323e+00,9.051254e+00,7.528172e+01,3.406195e+00,-9.608679e+00,1.115732e+01,4.815563e-02
00000023.wav,2.588588e+00,1.545425e+00,1.821494e+00,2.726773e+00,1.767376e+01,1.016895e+01,1.116294e+01,1.181354e+01,1.418271e+01,1.180358e+00,1.894537e+00,5.674140e+01,2.656284e+00,-2.355363e+01,7.682519e+00,3.201419e-02
00000024.wav,5.840831e+00,3.541338e+00,3.948438e+00,5.023306e+00,2.051079e+01,1.148478e+01,1.350934e+01,1.405453e+01,1.702391e+01,2.592381e+00,9.722750e+00,7.652867e+01,2.870574e+00,-7.458655e+00,9.554066e+00,5.877954e-02
00000025.wav,7.026949e+00,4.169926e+00,4.561071e+00,5.676531e+00,1.831837e+01,1.036740e+01,1.215216e+01,1.269455e+01,1.560318e+01,3.749805e+00,1.697178e+01,7.551487e+01,3.456410e+00,-7.160300e+00,1.023480e+01,5.748745e-02
00000026.wav,8.711539e+00,5.218219e+00,5.919271e+00,7.068253e+00,2.493009e+01,1.345994e+01,1.693008e+01,2.016632e+01,2.251198e+01,3.535735e+00,2.313406e+01,7.559250e+01,3.059522e+00,-9.845322e+00,1.113814e+01,4.765657e-02
00000027.wav,8.279275e+00,4.958978e+00,5.523769e+00,6.449247e+00,2.313296e+01,1.306180e+01,1.534843e+01,1.608600e+01,1.905578e+01,2.384359e+00,2.191235e+01,7.584209e+01,3.212643e+00,-7.677961e+00,8.787793e+00,6.073211e-02
00000028.wav,5.644605e+00,3.527899e+00,3.504607e+00,4.671097e+00,2.328978e+01,1.387741e+01,1.376116e+01,1.471138e+01,1.858928e+01,2.786926e+00,1.737089e+01,7.494665e+01,2.921393e+00,-1.194937e+01,8.588522e+00,4.869049e-02
00000029.wav,8.110234e+00,4.865347e+00,5.334685e+00,6.059855e+00,2.179372e+01,1.203497e+01,1.461679e+01,1.541973e+01,1.868997e+01,2.634263e+00,2.136398e+01,7.682743e+01,3.159704e+00,-7.029579e+00,8.486283e+00,6.445018e-02
00000030.wav,7.039413e+00,4.127271e+00,4.641793e+00,5.809048e+00,1.957945e+01,1.100706e+01,1.299835e+01,1.378458e+01,1.688168e+01,3.480252e+00,1.609628e+01,7.446408e+01,3.306079e+00,-7.406097e+00,8.937351e+00,6.118660e-02
00000031.wav,7.832907e+00,4.714412e+00,5.169099e+00,6.071479e+00,2.207093e+01,1.227476e+01,1.484110e+01,1.569674e+01,1.876127e+01,3.018231e+00,2.032428e+01,7.703620e+01,3.363547e+00,-6.711498e+00,8.562739e+00,6.546972e-02
00000032.wav,7.141843e+00,4.252135e+00,4.722113e+00,5.560271e+00,2.000542e+01,1.133401e+01,1.297928e+01,1.379344e+01,1.687053e+01,3.407936e+00,1.783560e+01,7.526395e+01,3.304276e+00,-7.505363e+00,8.854795e+00,6.112410e-02
00000033.wav,8.428634e+00,5.087268e+00,5.414504e+00,6.254649e+00,2.322086e+01,1.297479e+01,1.537458e+01,1.636093e+01,1.963451e+01,2.636831e+00,2.290482e+01,7.827076e+01,3.169659e+00,-6.493021e+00,8.988750e+00,6.459209e-02
00000034.wav,8.894548e+00,5.363870e+00,5.841284e+00,6.570106e+00,2.483437e+01,1.382172e+01,1.647201e+01,1.750645e+01,2.083957e+01,2.446065e+00,2.726922e+01,7.794515e+01,2.734687e+00,-6.755431e+00,8.663606e+00,6.485489e-02
00000035.wav,7.822063e+00,4.687764e+00,5.005054e+00,5.216841e+00,2.352118e+01,1.367661e+01,1.532208e+01,1.555358e+01,1.824260e+01,1.718465e+00,2.050989e+01,7.724505e+01,2.694585e+00,-7.039119e+00,1.017685e+01,5.808562e-02
00000036.wav,8.314145e+00,5.013375e+00,5.385984e+00,5.959000e+00,2.212778e+01,1.250952e+01,1.467446e+01,1.564395e+01,1.893306e+01,2.879839e+00,2.357197e+01,7.623762e+01,3.113944e+00,-7.080308e+00,8.673736e+00,6.347576e-02
00000037.wav,5.746135e+00,3.421333e+00,3.845420e+00,5.014122e+00,1.768849e+01,1.006506e+01,1.160497e+01,1.192978e+01,1.446506e+01,3.777755e+00,1.000371e+01,7.428677e+01,3.529701e+00,-6.900183e+00,9.025402e+00,6.279204e-02
00000038.wav,7.703047e+00,4.652474e+00,4.863488e+00,6.020486e+00,2.277514e+01,1.288510e+01,1.462978e+01,1.586118e+01,1.860428e+01,3.099337e+00,1.784692e+01,7.625179e+01,3.386731e+00,-9.069084e+00,9.938548e+00,5.261045e-02
00000039.wav,8.920358e+00,5.212959e+00,6.213293e+00,7.284354e+00,2.671858e+01,1.433169e+01,1.911941e+01,1.819059e+01,2.254323e+01,2.946227e+00,2.614748e+01,7.362679e+01,2.692482e+00,-7.324219e+00,9.640874e+00,5.894456e-02
00000040.wav,5.399545e+00,3.289682e+00,3.516968e+00,4.223432e+00,1.969728e+01,1.113774e+01,1.273346e+01,1.334303e+01,1.695872e+01,1.454304e+00,8.424765e+00,7.746865e+01,2.842887e+00,-6.114253e+00,8.397083e+00,6.891164e-02
00000041.wav,8.176558e+00,4.873975e+00,5.348477e+00,6.130938e+00,2.223395e+01,1.262254e+01,1.466569e+01,1.559418e+01,1.918833e+01,3.398273e+00,2.201869e+01,7.543925e+01,3.293994e+00,-7.278843e+00,9.024008e+00,6.133896e-02
00000042.wav,7.413043e+00,4.497544e+00,4.893306e+00,5.658688e+00,2.152780e+01,1.200852e+01,1.443434e+01,1.503863e+01,1.805416e+01,2.742818e+00,1.899847e+01,7.748471e+01,3.048610e+00,-7.413494e+00,8.690197e+00,6.209756e-02
00000043.wav,8.444035e+00,5.111394e+00,5.384958e+00,6.278544e+00,2.263955e+01,1.264582e+01,1.502670e+01,1.592341e+01,1.887845e+01,2.659802e+00,2.408456e+01,7.784069e+01,3.133096e+00,-6.670752e+00,8.187207e+00,6.730399e-02
00000044.wav,8.399869e+00,5.067657e+00,5.606506e+00,6.579398e+00,2.308301e+01,1.290572e+01,1.537923e+01,1.596029e+01,2.018505e+01,3.284670e+00,2.420547e+01,7.623799e+01,2.649343e+00,-8.085359e+00,1.029360e+01,5.441005e-02
00000045.wav,6.163749e+00,3.634218e+00,4.131352e+00,4.881593e+00,1.846307e+01,1.048861e+01,1.203977e+01,1.270018e+01,1.574524e+01,3.006374e+00,1.234940e+01,7.560241e+01,3.388337e+00,-6.698966e+00,8.314074e+00,6.660876e-02
00000046.wav,5.627995e+00,3.443617e+00,3.920881e+00,5.298738e+00,1.801451e+01,1.030715e+01,1.184757e+01,1.244666e+01,1.604440e+01,1.984341e+00,8.775895e+00,7.709981e+01,2.926383e+00,-6.775565e+00,8.304552e+00,6.631248e-02
00000047.wav,5.271675e+00,3.202617e+00,3.516347e+00,4.868792e+00,2.028230e+01,1.151411e+01,1.311697e+01,1.366456e+01,1.628024e+01,2.646811e+00,9.595376e+00,7.406551e+01,3.182715e+00,-9.366612e+00,1.023962e+01,5.100418e-02
00000048.wav,9.060010e+00,5.481935e+00,5.866076e+00,7.172657e+00,2.596966e+01,1.461842e+01,1.732003e+01,1.830925e+01,2.133752e+01,3.526427e+00,2.666667e+01,7.628829e+01,2.924973e+00,-7.909324e+00,1.033801e+01,5.480254e-02
00000049.wav,7.437857e+00,4.448815e+00,4.846226e+00,5.971774e+00,2.217151e+01,1.268016e+01,1.460736e+01,1.529450e+01,1.812884e+01,2.985176e+00,1.754510e+01,7.403608e+01,3.290813e+00,-1.002055e+01,1.023488e+01,4.936949e-02
00000050.wav,6.662105e+00,3.982484e+00,4.391144e+00,5.333474e+00,1.861350e+01,1.045865e+01,1.248785e+01,1.308876e+01,1.617025e+01,3.133960e+00,1.517524e+01,7.658464e+01,3.291693e+00,-7.175432e+00,9.145906e+00,6.126948e-02
00000051.wav,5.635920e+00,3.498063e+00,3.669462e+00,4.568693e+00,2.589592e+01,1.516657e+01,1.611126e+01,1.632347e+01,1.948747e+01,2.179532e+00,1.336250e+01,7.132279e+01,3.209013e+00,-1.471001e+01,7.725014e+00,4.457317e-02
00000052.wav,4.150659e+00,2.523879e+00,2.694932e+00,2.723354e+00,1.867484e+01,1.060974e+01,1.206228e+01,1.296166e+01,1.674432e+01,1.070095e+00,7.895808e+00,7.663818e+01,2.120056e+00,-5.431174e+00,9.185672e+00,6.841421e-02
00000053.wav,8.045218e+00,4.807919e+00,5.329838e+00,6.177230e+00,2.330633e+01,1.312905e+01,1.544356e+01,1.623593e+01,1.942730e+01,2.888169e+00,1.999285e+01,7.585837e+01,3.308522e+00,-8.762869e+00,1.017235e+01,5.281165e-02
00000054.wav,8.434657e+00,5.081640e+00,5.519371e+00,6.681217e+00,2.324545e+01,1.257289e+01,1.554060e+01,1.875534e+01,2.124197e+01,2.696443e+00,2.279926e+01,7.683241e+01,2.746624e+00,-7.970461e+00,1.045065e+01,5.428553e-02
00000055.wav,6.581465e+00,3.940697e+00,4.258261e+00,4.354509e+00,1.902865e+01,1.040365e+01,1.239979e+01,1.553812e+01,1.821024e+01,1.191617e+00,1.608000e+01,7.684000e+01,2.559217e+00,-6.490438e+00,7.892290e+00,6.952784e-02
00000056.wav,8.471044e+00,5.117165e+00,5.303790e+00,6.380899e+00,2.403027e+01,1.366302e+01,1.585161e+01,1.620639e+01,1.955753e+01,2.848237e+00,2.411504e+01,7.673304e+01,3.081624e+00,-7.440119e+00,9.307539e+00,5.970984e-02
00000057.wav,7.110789e+00,4.249575e+00,4.695708e+00,5.415239e+00,2.040938e+01,1.155361e+01,1.339970e+01,1.391169e+01,1.685547e+01,2.793441e+00,1.669139e+01,7.622404e+01,3.270617e+00,-7.423167e+00,9.256726e+00,5.995242e-02
00000058.wav,7.966709e+00,4.802613e+00,5.230560e+00,6.143753e+00,2.224163e+01,1.252658e+01,1.479104e+01,1.542678e+01,1.872253e+01,2.699873e+00,2.232716e+01,7.608614e+01,3.116317e+00,-6.508635e+00,8.887022e+00,6.495338e-02
00000059.wav,8.898291e+00,5.411296e+00,5.725228e+00,6.668736e+00,2.433994e+01,1.379421e+01,1.576655e+01,1.647170e+01,2.040718e+01,3.100823e+00,2.578154e+01,7.833762e+01,2.658215e+00,-8.525424e+00,1.167414e+01,4.950602e-02
00000060.wav,8.428259e+00,5.061285e+00,5.292261e+00,6.400569e+00,2.317926e+01,1.323641e+01,1.495884e+01,1.546490e+01,1.858063e+01,3.546638e+00,2.330133e+01,7.629247e+01,3.145804e+00,-7.612860e+00,9.772855e+00,5.751849e-02
00000061.wav,8.522775e+00,5.144361e+00,5.381022e+00,6.484819e+00,2.368730e+01,1.355391e+01,1.552634e+01,1.581115e+01,1.883801e+01,3.748968e+00,2.370154e+01,7.582297e+01,3.252636e+00,-8.418403e+00,1.015490e+01,5.384072e-02
00000062.wav,8.122750e+00,4.843689e+00,5.210577e+00,6.434416e+00,2.242341e+01,1.249629e+01,1.501122e+01,1.579126e+01,1.895969e+01,4.083695e+00,2.065297e+01,7.553191e+01,3.289461e+00,-7.171323e+00,8.697160e+00,6.301800e-02
00000063.wav,7.927752e+00,4.710171e+00,5.095672e+00,5.802026e+00,2.395982e+01,1.366791e+01,1.575731e+01,1.635886e+01,1.915821e+01,3.006984e+00,1.875902e+01,7.507215e+01,3.132210e+00,-8.760759e+00,1.025299e+01,5.259353e-02
00000064.wav,8.372427e+00,5.047608e+00,5.523742e+00,6.185197e+00,2.263038e+01,1.285660e+01,1.491456e+01,1.553204e+01,1.911656e+01,2.419625e+00,2.451466e+01,7.639893e+01,3.075007e+00,-6.050173e+00,8.561783e+00,6.843710e-02
00000065.wav,7.993377e+00,4.795511e+00,5.064363e+00,6.077205e+00,2.233855e+01,1.267728e+01,1.426143e+01,1.511151e+01,1.830571e+01,3.221519e+00,2.179195e+01,7.722096e+01,3.271958e+00,-7.810074e+00,9.987636e+00,5.618700e-02
00000066.wav,8.822860e+00,5.340770e+00,5.456408e+00,6.275742e+00,2.298439e+01,1.305413e+01,1.518063e+01,1.573772e+01,1.884074e+01,2.695419e+00,2.490637e+01,7.861423e+01,3.182058e+00,-6.738656e+00,9.008903e+00,6.350191e-02
00000067.wav,4.577163e+00,2.825194e+00,3.081367e+00,4.408089e+00,1.793525e+01,1.014711e+01,1.170707e+01,1.247409e+01,1.604816e+01,1.021158e+00,1.255252e+01,7.825630e+01,2.578670e+00,-1.066812e+01,1.115179e+01,4.582970e-02
00000068.wav,8.105187e+00,4.844400e+00,5.206602e+00,6.341874e+00,2.227694e+01,1.264576e+01,1.466632e+01,1.539745e+01,1.874807e+01,3.538135e+00,2.138318e+01,7.682243e+01,3.133579e+00,-6.889334e+00,8.754233e+00,6.392404e-02
00000069.wav,8.187412e+00,4.924746e+00,5.309492e+00,6.180585e+00,2.221855e+01,1.241555e+01,1.496140e+01,1.558290e+01,1.926364e+01,3.085341e+00,2.120552e+01,7.690632e+01,3.244101e+00,-7.615571e+00,9.379055e+00,5.884213e-02
00000070.wav,5.661689e+00,3.324506e+00,3.768287e+00,5.138291e+00,1.721034e+01,9.692640e+00,1.151732e+01,1.195496e+01,1.564607e+01,3.358387e+00,1.054745e+01,7.390511e+01,3.291899e+00,-1.068103e+01,1.191892e+01,4.424788e-02
00000071.wav,8.443036e+00,5.044813e+00,5.512255e+00,6.452943e+00,2.278846e+01,1.275415e+01,1.515743e+01,1.607366e+01,1.922859e+01,2.938618e+00,2.291667e+01,7.664474e+01,3.081024e+00,-7.351937e+00,9.282472e+00,6.011635e-02
00000072.wav,6.221707e+00,3.664038e+00,4.116400e+00,4.934911e+00,1.804678e+01,1.013558e+01,1.200488e+01,1.243809e+01,1.556401e+01,3.340235e+00,1.287879e+01,7.590909e+01,3.345063e+00,-7.064193e+00,8.394171e+00,6.468990e-02
00000073.wav,8.678242e+00,5.197401e+00,5.725298e+00,6.632642e+00,2.416234e+01,1.345978e+01,1.600917e+01,1.665177e+01,2.154555e+01,2.828302e+00,2.544491e+01,7.731920e+01,2.945871e+00,-7.575237e+00,8.877613e+00,6.077974e-02
00000074.wav,7.934808e+00,4.826716e+00,5.240281e+00,6.192355e+00,2.507037e+01,1.416696e+01,1.627478e+01,1.747793e+01,2.161007e+01,2.689434e+00,2.125182e+01,7.696507e+01,2.981769e+00,-9.761979e+00,1.071529e+01,4.883464e-02
00000075.wav,8.235884e+00,4.948041e+00,5.481443e+00,6.144226e+00,2.246340e+01,1.257899e+01,1.493935e+01,1.593604e+01,1.915294e+01,2.665599e+00,2.223048e+01,7.706320e+01,3.140909e+00,-7.469696e+00,9.515872e+00,5.887351e-02
00000076.wav,7.217274e+00,4.484301e+00,4.526430e+00,5.529824e+00,2.087020e+01,1.214652e+01,1.311589e+01,1.372062e+01,1.757819e+01,3.214282e+00,1.744361e+01,7.875940e+01,3.358894e+00,-7.282397e+00,8.081210e+00,6.508888e-02
00000077.wav,8.228741e+00,4.943020e+00,5.421065e+00,6.576225e+00,2.295055e+01,1.291320e+01,1.521898e+01,1.634924e+01,1.929264e+01,4.081585e+00,2.194335e+01,7.633560e+01,3.433508e+00,-8.062863e+00,9.626508e+00,5.653112e-02
