filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,9.459472e+00,5.490231e+00,6.207549e+00,1.058961e+01,4.405399e+01,2.363951e+01,3.219450e+01,4.378694e+01,6.321990e+01,4.485045e+00,4.034451e+01,6.926564e+01,4.046029e+00,-1.799423e+01,5.917086e+00,4.182121e-02
00000001.wav,7.799159e+00,4.533827e+00,4.908986e+00,8.596059e+00,3.793894e+01,2.073130e+01,2.881262e+01,3.794652e+01,5.432468e+01,4.127647e+00,2.705832e+01,7.229846e+01,3.783510e+00,-2.240755e+01,5.876723e+00,3.535534e-02
00000002.wav,3.789681e+00,2.265957e+00,2.465460e+00,5.292799e+00,3.498505e+01,1.839997e+01,2.625197e+01,3.672267e+01,5.422001e+01,3.107417e+00,9.475983e+00,7.650655e+01,3.176973e+00,-2.638295e+01,5.674363e+00,3.119413e-02
00000003.wav,8.838031e+00,5.202250e+00,5.625896e+00,7.578880e+00,3.922900e+01,2.131009e+01,2.874369e+01,3.775634e+01,5.526449e+01,4.199265e+00,2.635999e+01,7.327492e+01,4.049021e+00,-2.119109e+01,5.720771e+00,3.715834e-02
00000004.wav,1.017561e+01,6.144744e+00,6.651408e+00,9.202020e+00,4.501081e+01,2.468712e+01,3.263267e+01,4.224594e+01,6.148971e+01,4.764790e+00,2.794253e+01,7.615408e+01,4.154107e+00,-1.946505e+01,5.910741e+00,3.940764e-02
00000005.wav,3.910341e+00,2.300265e+00,2.547738e+00,4.216138e+00,4.388829e+01,2.465218e+01,3.358866e+01,4.389828e+01,5.852639e+01,1.917386e+00,2.123894e+01,7.411504e+01,3.028908e+00,-8.790987e+00,5.067954e+00,7.215558e-02
00000006.wav,8.502445e+00,4.958065e+00,5.694318e+00,9.010159e+00,3.736781e+01,2.022328e+01,2.876296e+01,3.833242e+01,5.658483e+01,6.404337e+00,1.663171e+01,7.305963e+01,4.319864e+00,-2.360189e+01,6.140871e+00,3.362162e-02
00000007.wav,9.131466e+00,5.454713e+00,5.909066e+00,9.526691e+00,4.561651e+01,2.430387e+01,3.423938e+01,4.605337e+01,6.733034e+01,6.048212e+00,2.965360e+01,7.312524e+01,3.980389e+00,-2.348920e+01,6.679219e+00,3.314725e-02
00000008.wav,8.803822e+00,5.174572e+00,5.571803e+00,8.079135e+00,3.965967e+01,2.150511e+01,2.973937e+01,3.890492e+01,5.502214e+01,4.947722e+00,2.572054e+01,7.373221e+01,4.071367e+00,-2.033581e+01,5.536150e+00,3.865189e-02
00000009.wav,8.044398e+00,4.715109e+00,5.174798e+00,8.187796e+00,3.469919e+01,1.874455e+01,2.595784e+01,3.439235e+01,4.790569e+01,5.651737e+00,9.187279e+00,7.507475e+01,4.247587e+00,-2.669565e+01,5.914553e+00,3.066525e-02
00000010.wav,5.315082e+00,3.160903e+00,3.327165e+00,4.781416e+00,3.308449e+01,1.775673e+01,2.426586e+01,3.392695e+01,4.734213e+01,2.669430e+00,3.506230e+00,7.899160e+01,3.787937e+00,-2.566015e+01,5.696067e+00,3.189161e-02
00000011.wav,4.396883e+00,2.583674e+00,2.753169e+00,4.673673e+00,4.146652e+01,2.281885e+01,3.083830e+01,4.208007e+01,5.712347e+01,2.324366e+00,1.872366e+01,7.357014e+01,3.311886e+00,-1.932417e+01,5.001511e+00,4.110882e-02
00000012.wav,9.084125e+00,5.351111e+00,5.862037e+00,8.566966e+00,3.831250e+01,2.059517e+01,2.895705e+01,3.775280e+01,5.401271e+01,5.285829e+00,2.103263e+01,7.424770e+01,4.188569e+00,-1.949907e+01,5.483126e+00,4.002851e-02
00000013.wav,6.195700e+00,3.732154e+00,3.828365e+00,4.321340e+00,3.195681e+01,1.672177e+01,2.343775e+01,3.221301e+01,4.797953e+01,1.430467e+00,3.020469e+00,8.045432e+01,3.109043e+00,-2.353931e+01,5.483043e+00,3.445620e-02
00000014.wav,8.822084e+00,5.241458e+00,5.660336e+00,8.062396e+00,3.935171e+01,2.164770e+01,2.850426e+01,3.700595e+01,5.344847e+01,5.166112e+00,1.612526e+01,7.609014e+01,4.261728e+00,-2.208380e+01,6.083998e+00,3.550153e-02
00000015.wav,3.856812e+00,2.299586e+00,2.572708e+00,5.138823e+00,3.643906e+01,1.970671e+01,2.811109e+01,3.882654e+01,5.636289e+01,3.244273e+00,9.078831e+00,7.635075e+01,3.228051e+00,-2.153356e+01,5.956363e+00,3.637697e-02
00000016.wav,4.244421e+00,2.528999e+00,2.758429e+00,4.718567e+00,3.881121e+01,2.151807e+01,2.908913e+01,3.850085e+01,5.460079e+01,1.753806e+00,8.277027e+00,7.795608e+01,2.944556e+00,-2.390679e+01,6.158174e+00,3.326130e-02
00000017.wav,9.124487e+00,5.410452e+00,5.793988e+00,9.828529e+00,3.935689e+01,2.133046e+01,3.014807e+01,4.087253e+01,5.925796e+01,4.571974e+00,3.611473e+01,7.305519e+01,3.902345e+00,-1.822036e+01,5.554128e+00,4.206189e-02
00000018.wav,8.193773e+00,4.775405e+00,5.270099e+00,8.982347e+00,3.670182e+01,1.966563e+01,2.765553e+01,3.596561e+01,5.456836e+01,5.679942e+00,2.129630e+01,7.161681e+01,4.045315e+00,-2.589159e+01,7.164356e+00,3.025174e-02
00000019.wav,4.443723e+00,2.711517e+00,3.001959e+00,6.626801e+00,4.002225e+01,2.228755e+01,3.150323e+01,4.254417e+01,5.973878e+01,2.845021e+00,1.853965e+01,7.718197e+01,3.185845e+00,-2.560615e+01,5.859338e+00,3.178085e-02
00000020.wav,2.590284e+00,1.558447e+00,1.751733e+00,4.689930e+00,4.277307e+01,2.267251e+01,3.146183e+01,4.387578e+01,5.215665e+01,2.109271e+00,1.012579e+01,7.547170e+01,3.010437e+00,-2.343310e+01,6.451707e+00,3.346182e-02
00000021.wav,3.905887e+00,2.330597e+00,2.568947e+00,4.366773e+00,4.191950e+01,2.358802e+01,3.286950e+01,4.419170e+01,5.999501e+01,1.733175e+00,1.798246e+01,7.619048e+01,3.252719e+00,-1.464784e+01,4.984988e+00,5.093509e-02
00000022.wav,9.315484e+00,5.490279e+00,5.979031e+00,8.918495e+00,3.877593e+01,2.083151e+01,2.908637e+01,3.941237e+01,5.663294e+01,6.044014e+00,2.181095e+01,7.295809e+01,4.276467e+00,-2.299315e+01,5.887317e+00,3.462548e-02
00000023.wav,9.458906e+00,5.619707e+00,6.054329e+00,9.571334e+00,3.875762e+01,2.036744e+01,2.919296e+01,3.892553e+01,5.650177e+01,6.199773e+00,2.253086e+01,7.459877e+01,4.270572e+00,-2.517059e+01,5.961760e+00,3.212093e-02
00000024.wav,8.792491e+00,5.122168e+00,5.742779e+00,8.144724e+00,3.887356e+01,2.098846e+01,2.944463e+01,3.908194e+01,5.569964e+01,4.405718e+00,2.435307e+01,7.256292e+01,4.071614e+00,-2.436004e+01,5.813610e+00,3.314150e-02
00000025.wav,9.825317e+00,5.842101e+00,6.416885e+00,9.837597e+00,3.902794e+01,2.079217e+01,2.945100e+01,3.959035e+01,5.772873e+01,6.333844e+00,1.889997e+01,7.376651e+01,4.440194e+00,-2.355120e+01,6.006573e+00,3.383205e-02
00000026.wav,4.459322e+00,2.653686e+00,2.882305e+00,4.493272e+00,4.387264e+01,2.490071e+01,3.336138e+01,4.443559e+01,5.880831e+01,1.757265e+00,2.272442e+01,7.507847e+01,3.273292e+00,-8.349809e+00,4.488443e+00,7.789223e-02
00000027.wav,8.398691e+00,4.922146e+00,5.313996e+00,8.175944e+00,3.536928e+01,1.930450e+01,2.635956e+01,3.551708e+01,5.118613e+01,5.127120e+00,1.617048e+01,7.395801e+01,4.135378e+00,-2.174854e+01,5.718037e+00,3.640789e-02
00000028.wav,3.920117e+00,2.331209e+00,2.547146e+00,6.094704e+00,3.916800e+01,2.104378e+01,2.825661e+01,3.967154e+01,5.144622e+01,3.661825e+00,1.314484e+01,7.539683e+01,3.234082e+00,-2.535677e+01,5.728931e+00,3.216913e-02
