filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,8.724655e+00,5.176267e+00,5.604967e+00,6.950194e+00,2.642738e+01,1.509644e+01,1.677928e+01,1.828368e+01,1.966671e+01,2.102396e+00,3.503552e+01,7.362345e+01,3.517908e+00,-1.057774e+01,5.443282e+00,6.241799e-02
00000001.wav,7.907631e+00,4.670210e+00,5.060149e+00,6.498225e+00,2.015760e+01,1.139247e+01,1.283732e+01,1.381376e+01,1.493305e+01,1.410149e+00,5.987815e+01,7.136641e+01,2.746570e+00,-1.269447e+01,7.101583e+00,5.051512e-02
00000002.wav,9.892593e+00,6.024279e+00,6.344441e+00,7.581054e+00,3.163561e+01,1.828498e+01,2.012054e+01,2.211431e+01,2.323523e+01,3.034556e+00,1.685282e+01,7.860511e+01,4.021134e+00,-1.250265e+01,5.799203e+00,5.463927e-02
00000003.wav,7.147639e+00,4.111461e+00,4.692455e+00,6.396210e+00,2.258968e+01,1.289881e+01,1.477591e+01,1.568864e+01,1.635291e+01,2.106492e+00,4.687500e+01,6.830357e+01,3.108936e+00,-1.049520e+01,4.915184e+00,6.489132e-02
00000004.wav,8.886638e+00,5.241833e+00,5.607498e+00,7.016229e+00,2.630844e+01,1.487856e+01,1.713392e+01,1.838098e+01,1.948027e+01,2.832141e+00,3.329203e+01,7.377117e+01,3.670625e+00,-9.958364e+00,5.026635e+00,6.673340e-02
00000005.wav,8.769186e+00,5.188075e+00,5.662339e+00,6.531751e+00,2.757969e+01,1.595099e+01,1.784417e+01,1.956544e+01,2.088918e+01,1.798352e+00,3.513514e+01,7.391677e+01,3.229787e+00,-9.610571e+00,5.268438e+00,6.720877e-02
00000006.wav,8.532764e+00,5.086290e+00,5.417034e+00,6.483299e+00,2.691612e+01,1.548496e+01,1.717323e+01,1.879928e+01,1.964225e+01,1.729391e+00,3.303070e+01,7.522698e+01,3.270079e+00,-1.035712e+01,5.787061e+00,6.194184e-02
00000007.wav,7.596662e+00,4.492023e+00,5.015647e+00,6.435052e+00,2.023849e+01,1.169046e+01,1.276703e+01,1.419666e+01,1.529734e+01,1.541720e+00,5.917637e+01,7.072516e+01,2.779901e+00,-1.170141e+01,6.691599e+00,5.436849e-02
00000008.wav,9.834920e+00,5.986449e+00,6.435343e+00,7.596283e+00,3.186537e+01,1.830093e+01,2.045882e+01,2.197901e+01,2.363359e+01,2.747711e+00,1.592483e+01,7.801682e+01,3.833240e+00,-1.206641e+01,5.696262e+00,5.629784e-02
00000009.wav,8.943611e+00,5.316898e+00,5.658331e+00,6.831259e+00,2.722594e+01,1.553882e+01,1.750132e+01,1.926031e+01,2.037313e+01,2.617805e+00,3.387030e+01,7.501033e+01,3.528005e+00,-1.038420e+01,5.333429e+00,6.362283e-02
