filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000000.wav,8.132691e+00,4.756594e+00,5.306473e+00,8.293063e+00,1.985482e+01,1.095457e+01,1.278362e+01,1.527814e+01,2.035622e+01,5.155706e+00,1.922568e+01,7.177366e+01,4.183640e+00,-1.792339e+01,5.136995e+00,4.336441e-02
00000001.wav,6.199628e+00,3.603313e+00,4.035320e+00,7.300927e+00,1.754669e+01,9.640092e+00,1.149190e+01,1.363379e+01,2.004700e+01,4.814921e+00,1.456954e+01,6.938060e+01,3.844101e+00,-2.025054e+01,6.732664e+00,3.706009e-02
00000002.wav,8.227578e+00,4.815414e+00,5.478810e+00,8.851374e+00,1.952772e+01,1.093316e+01,1.262735e+01,1.444887e+01,2.062422e+01,6.063433e+00,1.589327e+01,6.948956e+01,4.291717e+00,-1.998170e+01,5.948823e+00,3.856459e-02
00000003.wav,8.300021e+00,4.927440e+00,5.392966e+00,9.411186e+00,2.087869e+01,1.160597e+01,1.336596e+01,1.569854e+01,2.335095e+01,6.018492e+00,2.361063e+01,7.100449e+01,4.104156e+00,-1.818435e+01,6.416949e+00,4.064825e-02
00000004.wav,4.034828e+00,2.390953e+00,2.650900e+00,5.268521e+00,1.708752e+01,9.329546e+00,1.088698e+01,1.321614e+01,2.005275e+01,3.166359e+00,1.194770e+01,7.186655e+01,3.225495e+00,-2.105315e+01,6.498163e+00,3.629591e-02
00000005.wav,8.311763e+00,4.855209e+00,5.497522e+00,9.196795e+00,1.992363e+01,1.106769e+01,1.272468e+01,1.494333e+01,2.121328e+01,5.364751e+00,1.832133e+01,7.209521e+01,4.273455e+00,-1.769680e+01,5.437806e+00,4.322528e-02
00000006.wav,4.096605e+00,2.434317e+00,2.736098e+00,5.617541e+00,1.637841e+01,8.898683e+00,1.051317e+01,1.258385e+01,1.982062e+01,2.507900e+00,1.441048e+01,6.904415e+01,3.238346e+00,-2.007906e+01,5.934511e+00,3.844147e-02
00000007.wav,6.067250e+00,3.616736e+00,3.826974e+00,5.388398e+00,1.909826e+01,1.068437e+01,1.211212e+01,1.430084e+01,2.026635e+01,3.098178e+00,3.447375e+00,7.738313e+01,3.975779e+00,-1.957582e+01,6.285281e+00,3.866811e-02
00000008.wav,7.529834e+00,4.433657e+00,5.023142e+00,7.718237e+00,1.783220e+01,9.784744e+00,1.146002e+01,1.334330e+01,1.881367e+01,4.708861e+00,1.419275e+01,6.891850e+01,4.192906e+00,-1.614648e+01,5.660374e+00,4.585715e-02
00000009.wav,6.531371e+00,3.892921e+00,4.142957e+00,6.216672e+00,2.026396e+01,1.119484e+01,1.306742e+01,1.508258e+01,2.230446e+01,3.930821e+00,4.864454e+00,7.603243e+01,3.225571e+00,-1.668862e+01,5.975878e+00,4.412187e-02
