isolation_forest,isolation_forest_mean,isolation_forest_std,one_class_svm,one_class_svm_mean,one_class_svm_std,local_outlier_factor,local_outlier_factor_mean,local_outlier_factor_std,gaussian_mixture,gaussian_mixture_mean,gaussian_mixture_std,machine_type,machine_id
0.7150431954960202,0.7380032501221725,0.00949616747202167,0.7315448456610367,0.7590455437893834,0.017955269351080435,0.806615220345564,0.8088058012552921,0.008662116149297008,0.7282687827606289,0.7348745114297,0.009451110569028703,fan,id_00
0.7715603002318976,0.7546222523203884,0.024823927710213228,0.808814852422575,0.7986862903839859,0.01674097549141342,0.8950286098494724,0.8793991460766423,0.01108099996496821,0.8855880456110982,0.8632154312113857,0.011619109164944583,fan,id_02
0.9165417291354322,0.9025226194885297,0.007614844553306006,0.9707368537953246,0.9800044557009521,0.006027049539529886,0.9803292798045422,0.9839419556672582,0.003961268748795157,0.9489144316730524,0.9555212145814902,0.0061226804379333755,fan,id_04
0.9620512260688018,0.9630337185977649,0.003409608835377795,0.9839799134860745,0.9893699766658024,0.002855552724304766,0.9748782118635972,0.9709073045590383,0.00228576357091474,0.9631155929751785,0.966082174583464,0.0021214892486340867,fan,id_06
0.8561388859896323,0.8315088684528614,0.015306943484861302,0.9015412448248269,0.9110978721293485,0.0069061814367912255,0.8849806909508402,0.8915499012587826,0.00845348274256,0.9175799325053057,0.9281261421205267,0.005577125347981325,pump,id_00
0.746537582358478,0.7242077898794316,0.03899571622272794,0.8026982206086684,0.7690645869750348,0.017308280329726203,0.7172246873739411,0.700174801667339,0.015932608043476206,0.8267222446326924,0.8220608668369863,0.025124845764497094,pump,id_02
0.9064285714285714,0.9077001013171225,0.00839488403785612,0.857,0.8764487335359676,0.011511847567155793,0.8596428571428572,0.8709392097264438,0.012658986657009466,0.9212857142857144,0.923569098277609,0.00405700106534466,pump,id_04
0.6658141517476556,0.6606456434301703,0.02006646450373289,0.8382589750876195,0.8415158826443992,0.0022644291982172817,0.812588803637397,0.8068920730685438,0.013558144302384514,0.789807710523823,0.7993205383230959,0.008978980516716653,pump,id_06
0.923251601386118,0.9325659793758525,0.015866186621097744,0.9874514333718367,0.9917508093821776,0.0034393541946698023,0.9563425391158249,0.9575777374175397,0.006932057478060802,0.9875170639504358,0.9907505747143437,0.0038015859804575,slider,id_00
0.942490111659491,0.9321498712367078,0.0054144941441299525,0.9682347999579966,0.9809967861352723,0.007112179169876703,0.9549336693618957,0.9668816145146986,0.009791164389290353,0.9298890405684483,0.937500478620495,0.007773457376934912,slider,id_02
0.8110364380972384,0.8304337661154028,0.02446893223824601,0.9429801533130316,0.9441222739781938,0.006891553185581895,0.8900031502677728,0.8960562213825911,0.011015377092435602,0.978840701459624,0.9820034514254466,0.00429704843145028,slider,id_04
0.561377717105954,0.573719237833329,0.014254782567703454,0.6732122230389583,0.680105959949992,0.007195177168655525,0.7013546151422871,0.7337566051604951,0.018276889701023813,0.5770240470439988,0.607549547371904,0.01882271727087087,slider,id_06
0.9058229352346999,0.9201024646191657,0.006909920702156605,0.988753076988371,0.9915290739411342,0.0016699081785991425,0.9871827518886341,0.982268655901526,0.004790329735242184,0.9323062558356675,0.9431558096057062,0.013902599481209066,valve,id_00
0.6440140845070421,0.6549992508240935,0.012350305666849238,0.724325117370892,0.7643359804215362,0.025936477012831215,0.7439553990610329,0.7811177704525022,0.026798654246812836,0.7721244131455399,0.7845963606699298,0.023091194593310122,valve,id_02
0.712375,0.6570750000000001,0.03743810076498121,0.884,0.857775,0.023547994724722417,0.8305833333333335,0.8187083333333334,0.012818064509815008,0.9049166666666666,0.8793333333333333,0.016910405245160617,valve,id_04
0.5466329966329966,0.5659884016039796,0.01960308230057346,0.6893518518518518,0.721417779131347,0.01946936726848578,0.6554713804713805,0.6615387966769876,0.013217058759354524,0.7008417508417508,0.7167164103345008,0.012504863827979695,valve,id_06
